League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
Première Ligue,2024-11-02,Première Ligue (Regular season),Strasbourg,3-4-3,2,1.6,Kenza Chapelle · 40&rsquor; Laurine Hannequin · 60&rsquor;,0,0,Saint-Étienne,4-1-4-1,0,0.5,NA,2,0,Strasbourg,Home,NA,990,519,470,45,11,1,0,9,19,2,1,0,0,397,4,12
Première Ligue,2024-11-02,Première Ligue (Regular season),Strasbourg,3-4-3,2,1.6,Kenza Chapelle · 40&rsquor; Laurine Hannequin · 60&rsquor;,0,0,Saint-Étienne,4-1-4-1,0,0.5,NA,2,0,Saint-Étienne,Away,NA,990,429,367,59,10,0,0,28,32,5,3,0,0,293,3,13
Première Ligue,2024-11-03,Première Ligue (Regular season),Lyon,4-2-3-1,1,2.9,Tabitha Chawinga · 27&rsquor;,0,0,Paris Saint-Germain,4-4-2,0,0.1,NA,3,0,Lyon,Home,NA,990,651,599,51,6,1,0,32,25,16,8,5,0,542,1,12
Première Ligue,2024-11-03,Première Ligue (Regular season),Lyon,4-2-3-1,1,2.9,Tabitha Chawinga · 27&rsquor;,0,0,Paris Saint-Germain,4-4-2,0,0.1,NA,3,0,Paris Saint-Germain,Away,NA,990,311,271,40,6,1,0,7,12,2,0,0,2,220,0,5
Première Ligue,2024-11-08,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,Mickaélla Cardia · 85&rsquor;,5,1,Stade de Reims,3-5-2,3,0.9,Lucie Calba · 9&rsquor; Maïté Boucly · 42&rsquor; Léa Notel · 90+3&rsquor;,2,0,Le Havre,Home,NA,984,426,365,60,11,1,2,13,34,3,1,1,0,268,1,7
Première Ligue,2024-11-08,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,Mickaélla Cardia · 85&rsquor;,5,1,Stade de Reims,3-5-2,3,0.9,Lucie Calba · 9&rsquor; Maïté Boucly · 42&rsquor; Léa Notel · 90+3&rsquor;,2,0,Stade de Reims,Away,NA,990,414,347,64,8,0,1,8,46,1,1,0,0,253,3,16
Première Ligue,2024-11-08,Première Ligue (Regular season),Guingamp,4-1-4-1,0,0.2,NA,1,0,Lyon,4-2-3-1,8,4.4,Daniëlle van de Donk · 5&rsquor; Melchie Dumornay · 7&rsquor; Vanessa Gilles · 43&rsquor; Tabitha Chawinga · 48&rsquor; Tabitha Chawinga · 50&rsquor; Tabitha Chawinga · 65&rsquor; Maeline Mendy · 66&rsquor; Amel Majri · 73&rsquor;,1,0,Guingamp,Home,NA,990,410,356,52,17,1,1,5,12,0,0,0,0,312,2,7
Première Ligue,2024-11-08,Première Ligue (Regular season),Guingamp,4-1-4-1,0,0.2,NA,1,0,Lyon,4-2-3-1,8,4.4,Daniëlle van de Donk · 5&rsquor; Melchie Dumornay · 7&rsquor; Vanessa Gilles · 43&rsquor; Tabitha Chawinga · 48&rsquor; Tabitha Chawinga · 50&rsquor; Tabitha Chawinga · 65&rsquor; Maeline Mendy · 66&rsquor; Amel Majri · 73&rsquor;,1,0,Lyon,Away,NA,990,517,463,45,12,4,1,21,19,11,9,0,0,441,9,4
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris Saint-Germain,4-4-2,4,1.6,Marie-Antoinette Katoto · 8&rsquor; Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 48&rsquor; Frøya Brennskag-Dorsin · 60&rsquor;,0,0,Strasbourg,5-3-2,0,0,NA,0,0,Paris Saint-Germain,Home,NA,990,660,615,45,9,2,1,32,20,10,3,5,0,560,0,10
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris Saint-Germain,4-4-2,4,1.6,Marie-Antoinette Katoto · 8&rsquor; Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 48&rsquor; Frøya Brennskag-Dorsin · 60&rsquor;,0,0,Strasbourg,5-3-2,0,0,NA,0,0,Strasbourg,Away,NA,990,453,412,39,5,1,2,9,16,2,1,1,0,364,2,8
Première Ligue,2024-11-09,Première Ligue (Regular season),Nantes,5-3-2,0,0.4,NA,2,0,Dijon,4-1-4-1,2,1.6,Wu Chengshu · 4&rsquor; Klaudia Jedlińska · 68&rsquor;,0,0,Nantes,Home,NA,990,583,526,56,6,2,2,14,31,3,1,1,1,454,1,11
Première Ligue,2024-11-09,Première Ligue (Regular season),Nantes,5-3-2,0,0.4,NA,2,0,Dijon,4-1-4-1,2,1.6,Wu Chengshu · 4&rsquor; Klaudia Jedlińska · 68&rsquor;,0,0,Dijon,Away,NA,990,474,436,38,11,0,1,13,21,1,0,1,0,358,0,5
Première Ligue,2024-11-09,Première Ligue (Regular season),Saint-Étienne,4-3-3,3,1.5,Cindy Caputo · 25&rsquor; Fiona Bogi · 39&rsquor; Sarah Stratigakis · 64&rsquor;,3,0,Fleury,5-4-1,2,1.3,Ewelina Kamczyk · 66&rsquor; Dominika Kopińska · 87&rsquor;,4,0,Saint-Étienne,Home,NA,990,313,262,50,10,0,1,12,27,1,1,0,0,194,1,4
Première Ligue,2024-11-09,Première Ligue (Regular season),Saint-Étienne,4-3-3,3,1.5,Cindy Caputo · 25&rsquor; Fiona Bogi · 39&rsquor; Sarah Stratigakis · 64&rsquor;,3,0,Fleury,5-4-1,2,1.3,Ewelina Kamczyk · 66&rsquor; Dominika Kopińska · 87&rsquor;,4,0,Fleury,Away,NA,990,440,374,64,16,0,2,21,33,5,5,0,0,323,2,1
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.1,Maëlle Garbino · 11&rsquor; Kessya Bussy · 32&rsquor; Julie Dufour · 88&rsquor; Julie Dufour · 90+5&rsquor;,1,0,Montpellier,4-4-2,2,1,Ifeoma Onumonu · 26&rsquor; Ifeoma Onumonu · 80&rsquor;,2,0,Paris FC,Home,NA,990,520,474,45,11,1,0,14,25,2,2,0,0,384,1,13
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.1,Maëlle Garbino · 11&rsquor; Kessya Bussy · 32&rsquor; Julie Dufour · 88&rsquor; Julie Dufour · 90+5&rsquor;,1,0,Montpellier,4-4-2,2,1,Ifeoma Onumonu · 26&rsquor; Ifeoma Onumonu · 80&rsquor;,2,0,Montpellier,Away,NA,990,358,303,52,9,1,3,18,31,3,2,1,0,227,3,21
Première Ligue,2024-11-15,Première Ligue (Regular season),Fleury,5-4-1,2,2,Dominika Kopińska · 45&rsquor; Batcheba Louis · 45+2&rsquor;,1,0,Le Havre,4-4-2,0,0.7,Lou Tsé · 32&rsquor;,1,1,Fleury,Home,NA,990,557,513,40,7,0,1,27,23,5,5,0,0,466,4,12
Première Ligue,2024-11-15,Première Ligue (Regular season),Fleury,5-4-1,2,2,Dominika Kopińska · 45&rsquor; Batcheba Louis · 45+2&rsquor;,1,0,Le Havre,4-4-2,0,0.7,Lou Tsé · 32&rsquor;,1,1,Le Havre,Away,NA,931,375,317,58,12,1,0,20,27,6,5,0,0,273,0,9
Première Ligue,2024-11-15,Première Ligue (Regular season),Montpellier,4-4-2,1,1,Ifeoma Onumonu · 70&rsquor;,3,0,Nantes,5-3-2,0,0.5,NA,2,0,Montpellier,Home,NA,990,512,467,45,12,0,2,24,25,4,2,1,0,376,0,8
Première Ligue,2024-11-15,Première Ligue (Regular season),Montpellier,4-4-2,1,1,Ifeoma Onumonu · 70&rsquor;,3,0,Nantes,5-3-2,0,0.5,NA,2,0,Nantes,Away,NA,990,444,388,56,6,0,1,19,37,2,2,0,0,305,0,11
Première Ligue,2024-11-16,Première Ligue (Regular season),Dijon,4-1-4-1,4,1.5,Meriame Terchoun · 71&rsquor; Océane Picard · 86&rsquor; Wu Chengshu · 90+4&rsquor; Nadia Krezyman · 90+6&rsquor;,2,0,Guingamp,4-2-3-1,0,0.4,Agathe Ollivier · 67&rsquor;,3,1,Dijon,Home,NA,990,407,355,46,10,0,1,13,24,2,1,1,0,313,6,5
Première Ligue,2024-11-16,Première Ligue (Regular season),Dijon,4-1-4-1,4,1.5,Meriame Terchoun · 71&rsquor; Océane Picard · 86&rsquor; Wu Chengshu · 90+4&rsquor; Nadia Krezyman · 90+6&rsquor;,2,0,Guingamp,4-2-3-1,0,0.4,Agathe Ollivier · 67&rsquor;,3,1,Guingamp,Away,NA,966,507,447,59,14,0,0,15,31,5,2,2,0,384,1,6
Première Ligue,2024-11-16,Première Ligue (Regular season),Stade de Reims,5-4-1,1,0.6,Lucie Calba · 6&rsquor;,2,0,Paris Saint-Germain,4-4-2,2,1.1,Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 68&rsquor;,1,0,Stade de Reims,Home,NA,990,270,222,48,10,0,2,8,25,2,1,1,0,172,0,7
Première Ligue,2024-11-16,Première Ligue (Regular season),Stade de Reims,5-4-1,1,0.6,Lucie Calba · 6&rsquor;,2,0,Paris Saint-Germain,4-4-2,2,1.1,Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 68&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,663,607,53,7,1,1,24,33,7,7,0,0,543,3,13
Première Ligue,2024-11-16,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.5,Mégane Hoeltzel · 42&rsquor;,1,0,Paris FC,4-2-3-1,4,3.1,Gaëtane Thiney · 11&rsquor; Clara Matéo · 34&rsquor; Kaja Korošec · 39&rsquor; Julie Dufour · 86&rsquor;,0,0,Strasbourg,Home,NA,990,407,350,51,11,0,0,11,25,2,1,1,0,285,6,7
Première Ligue,2024-11-16,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.5,Mégane Hoeltzel · 42&rsquor;,1,0,Paris FC,4-2-3-1,4,3.1,Gaëtane Thiney · 11&rsquor; Clara Matéo · 34&rsquor; Kaja Korošec · 39&rsquor; Julie Dufour · 86&rsquor;,0,0,Paris FC,Away,NA,990,526,459,65,18,0,2,28,29,7,4,2,0,377,2,9
Première Ligue,2024-11-16,Première Ligue (Regular season),Lyon,4-3-3,11,4.2,Lindsey Heaps · 12&rsquor; Lindsey Heaps · 14&rsquor; Lindsey Heaps · 35&rsquor; Eugénie Le Sommer · 48&rsquor; Amel Majri · 52&rsquor; Lindsey Heaps · 67&rsquor; Tabitha Chawinga · 79&rsquor; Daniëlle van de Donk · 88&rsquor; Melchie Dumornay · 90&rsquor; Kadidiatou Diani · 90+2&rsquor; Kadidiatou Diani · 90+7&rsquor;,0,0,Saint-Étienne,4-3-3,0,0,NA,0,0,Lyon,Home,NA,990,736,687,45,10,1,2,23,24,8,5,2,0,634,4,9
Première Ligue,2024-11-16,Première Ligue (Regular season),Lyon,4-3-3,11,4.2,Lindsey Heaps · 12&rsquor; Lindsey Heaps · 14&rsquor; Lindsey Heaps · 35&rsquor; Eugénie Le Sommer · 48&rsquor; Amel Majri · 52&rsquor; Lindsey Heaps · 67&rsquor; Tabitha Chawinga · 79&rsquor; Daniëlle van de Donk · 88&rsquor; Melchie Dumornay · 90&rsquor; Kadidiatou Diani · 90+2&rsquor; Kadidiatou Diani · 90+7&rsquor;,0,0,Saint-Étienne,4-3-3,0,0,NA,0,0,Saint-Étienne,Away,NA,990,321,273,45,7,0,1,7,17,0,0,0,0,202,3,10
Première Ligue,2024-11-23,Première Ligue (Regular season),Saint-Étienne,4-3-3,0,0.7,Chloé Tapia · 90&rsquor;,6,1,Montpellier,4-4-2,2,1.2,Lola Gstalter · 2&rsquor; Ifeoma Onumonu · 43&rsquor;,4,0,Saint-Étienne,Home,NA,989,443,372,69,16,0,3,16,42,2,1,1,0,292,2,10
Première Ligue,2024-11-23,Première Ligue (Regular season),Saint-Étienne,4-3-3,0,0.7,Chloé Tapia · 90&rsquor;,6,1,Montpellier,4-4-2,2,1.2,Lola Gstalter · 2&rsquor; Ifeoma Onumonu · 43&rsquor;,4,0,Montpellier,Away,NA,990,411,355,52,13,0,1,7,29,1,0,0,0,280,4,13
Première Ligue,2024-11-23,Première Ligue (Regular season),Le Havre,4-4-2,0,0.2,NA,1,0,Lyon,4-4-2,3,2.5,Amel Majri · 44&rsquor; Eugénie Le Sommer · 65&rsquor; Vicki Bècho · 82&rsquor;,0,0,Le Havre,Home,NA,990,373,327,46,11,0,0,2,20,1,0,0,0,279,0,3
Première Ligue,2024-11-23,Première Ligue (Regular season),Le Havre,4-4-2,0,0.2,NA,1,0,Lyon,4-4-2,3,2.5,Amel Majri · 44&rsquor; Eugénie Le Sommer · 65&rsquor; Vicki Bècho · 82&rsquor;,0,0,Lyon,Away,NA,990,736,677,53,7,0,2,44,27,16,14,0,0,617,6,9
Première Ligue,2024-11-23,Première Ligue (Regular season),Guingamp,4-2-3-1,1,0.6,Imane Touriss · 17&rsquor;,3,0,Stade de Reims,5-4-1,4,1.2,Hawa Sangare · 7&rsquor; Lucie Calba · 11&rsquor; Rachel Corboz · 59&rsquor; Maïwen Renard (OG) · 79&rsquor;,2,0,Guingamp,Home,NA,990,481,410,68,15,0,1,11,35,3,1,0,0,337,3,8
Première Ligue,2024-11-23,Première Ligue (Regular season),Guingamp,4-2-3-1,1,0.6,Imane Touriss · 17&rsquor;,3,0,Stade de Reims,5-4-1,4,1.2,Hawa Sangare · 7&rsquor; Lucie Calba · 11&rsquor; Rachel Corboz · 59&rsquor; Maïwen Renard (OG) · 79&rsquor;,2,0,Stade de Reims,Away,NA,990,334,277,56,16,0,1,8,33,0,0,0,0,225,1,5
Première Ligue,2024-11-23,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,2.6,Jennifer Echegini · 10&rsquor; Marie-Antoinette Katoto · 19&rsquor; Jennifer Echegini · 36&rsquor; Manssita Traore · 45+2&rsquor; Sakina Karchaoui · 57&rsquor; Frøya Brennskag-Dorsin · 90&rsquor;,0,0,Dijon,4-1-4-1,1,0.3,Kate Taylor · 68&rsquor;,3,0,Paris Saint-Germain,Home,NA,990,640,575,65,20,0,0,17,36,2,1,1,0,529,0,10
Première Ligue,2024-11-23,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,2.6,Jennifer Echegini · 10&rsquor; Marie-Antoinette Katoto · 19&rsquor; Jennifer Echegini · 36&rsquor; Manssita Traore · 45+2&rsquor; Sakina Karchaoui · 57&rsquor; Frøya Brennskag-Dorsin · 90&rsquor;,0,0,Dijon,4-1-4-1,1,0.3,Kate Taylor · 68&rsquor;,3,0,Dijon,Away,NA,990,350,307,41,9,0,0,8,17,0,0,0,0,263,2,3
Première Ligue,2024-11-24,Première Ligue (Regular season),Fleury,3-4-3,1,1.4,Batcheba Louis · 83&rsquor;,3,0,Paris FC,4-2-3-1,4,2.9,Clara Matéo · 5&rsquor; Clara Matéo · 24&rsquor; Clara Matéo · 42&rsquor; Mathilde Bourdieu · 89&rsquor;,3,0,Fleury,Home,NA,990,359,297,61,6,0,0,12,33,5,5,0,0,245,1,10
Première Ligue,2024-11-24,Première Ligue (Regular season),Fleury,3-4-3,1,1.4,Batcheba Louis · 83&rsquor;,3,0,Paris FC,4-2-3-1,4,2.9,Clara Matéo · 5&rsquor; Clara Matéo · 24&rsquor; Clara Matéo · 42&rsquor; Mathilde Bourdieu · 89&rsquor;,3,0,Paris FC,Away,NA,990,544,498,46,10,1,2,18,24,6,1,0,3,421,0,13
Première Ligue,2024-12-06,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.1,NA,1,0,Lyon,4-4-2,3,4.4,Melchie Dumornay · 13&rsquor; Ada Hegerberg · 77&rsquor; Melchie Dumornay · 90+1&rsquor;,1,0,Stade de Reims,Home,NA,990,279,230,49,8,0,1,5,24,0,0,0,0,166,0,7
Première Ligue,2024-12-06,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.1,NA,1,0,Lyon,4-4-2,3,4.4,Melchie Dumornay · 13&rsquor; Ada Hegerberg · 77&rsquor; Melchie Dumornay · 90+1&rsquor;,1,0,Lyon,Away,NA,990,712,653,57,9,1,0,32,34,8,8,0,0,586,2,8
Première Ligue,2024-12-07,Première Ligue (Regular season),Dijon,4-1-4-1,4,2,Viktoria Pinther · 29&rsquor; Małgorzata Grec · 31&rsquor; Klaudia Jedlińska · 54&rsquor; Meriame Terchoun · 81&rsquor;,2,0,Montpellier,4-2-3-1,2,2.5,Marie Levasseur · 5&rsquor; Ifeoma Onumonu · 75&rsquor;,1,0,Dijon,Home,NA,990,494,453,39,10,2,5,25,17,5,2,3,0,370,2,6
Première Ligue,2024-12-07,Première Ligue (Regular season),Dijon,4-1-4-1,4,2,Viktoria Pinther · 29&rsquor; Małgorzata Grec · 31&rsquor; Klaudia Jedlińska · 54&rsquor; Meriame Terchoun · 81&rsquor;,2,0,Montpellier,4-2-3-1,2,2.5,Marie Levasseur · 5&rsquor; Ifeoma Onumonu · 75&rsquor;,1,0,Montpellier,Away,NA,990,543,488,54,14,0,2,19,23,3,3,0,0,418,1,15
Première Ligue,2024-12-07,Première Ligue (Regular season),Saint-Étienne,4-3-3,2,0.9,Alexandria Lamontagne · 33&rsquor; Sarah Cambot · 58&rsquor;,1,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Saint-Étienne,Home,NA,990,409,347,59,21,0,0,11,27,2,1,1,0,292,3,5
Première Ligue,2024-12-07,Première Ligue (Regular season),Saint-Étienne,4-3-3,2,0.9,Alexandria Lamontagne · 33&rsquor; Sarah Cambot · 58&rsquor;,1,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Guingamp,Away,NA,990,487,425,60,7,0,0,13,39,4,2,1,0,347,2,16
Première Ligue,2024-12-07,Première Ligue (Regular season),Nantes,4-2-3-1,0,0.6,NA,2,0,Fleury,3-4-3,0,0.5,Mariam Diakité · 76&rsquor;,2,1,Nantes,Home,NA,990,488,432,55,12,0,0,19,30,4,3,0,0,335,1,8
Première Ligue,2024-12-07,Première Ligue (Regular season),Nantes,4-2-3-1,0,0.6,NA,2,0,Fleury,3-4-3,0,0.5,Mariam Diakité · 76&rsquor;,2,1,Fleury,Away,NA,975,392,337,54,10,0,2,12,23,3,3,0,0,252,1,5
Première Ligue,2024-12-07,Première Ligue (Regular season),Le Havre,4-2-3-1,1,1.3,Chancelle Effa Effa · 59&rsquor;,3,0,Strasbourg,5-3-2,1,0.7,Laurine Hannequin · 31&rsquor;,1,0,Le Havre,Home,NA,990,494,437,56,7,1,1,21,37,5,3,2,0,355,1,11
Première Ligue,2024-12-07,Première Ligue (Regular season),Le Havre,4-2-3-1,1,1.3,Chancelle Effa Effa · 59&rsquor;,3,0,Strasbourg,5-3-2,1,0.7,Laurine Hannequin · 31&rsquor;,1,0,Strasbourg,Away,NA,990,510,448,60,9,0,1,17,35,7,1,5,0,372,2,12
Première Ligue,2024-12-07,Première Ligue (Regular season),Paris FC,4-2-3-1,1,1.6,Clara Matéo · 87&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,1,1.4,Jennifer Echegini · 58&rsquor;,0,0,Paris FC,Home,NA,990,516,461,55,7,0,2,13,36,5,0,3,0,382,0,7
Première Ligue,2024-12-07,Première Ligue (Regular season),Paris FC,4-2-3-1,1,1.6,Clara Matéo · 87&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,1,1.4,Jennifer Echegini · 58&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,489,444,43,6,1,2,10,24,2,1,1,0,369,2,9
Première Ligue,2024-12-11,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.5,Lorena Azzaro · 18&rsquor;,2,0,Nantes,4-2-3-1,2,1.5,Louise Fleury · 13&rsquor; Roseline Éloissaint · 85&rsquor;,1,0,Strasbourg,Home,NA,990,517,476,41,10,0,0,15,20,1,1,0,0,354,0,9
Première Ligue,2024-12-11,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.5,Lorena Azzaro · 18&rsquor;,2,0,Nantes,4-2-3-1,2,1.5,Louise Fleury · 13&rsquor; Roseline Éloissaint · 85&rsquor;,1,0,Nantes,Away,NA,990,423,364,57,12,0,1,14,31,6,4,2,0,259,2,6
Première Ligue,2024-12-13,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.2,NA,1,0,Paris Saint-Germain,4-1-4-1,3,2.4,Marie-Antoinette Katoto · 18&rsquor; Romée Leuchter · 21&rsquor; Marie-Antoinette Katoto · 90+1&rsquor;,1,0,Saint-Étienne,Home,NA,990,349,313,34,17,0,0,6,9,1,1,0,0,258,2,6
Première Ligue,2024-12-13,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.2,NA,1,0,Paris Saint-Germain,4-1-4-1,3,2.4,Marie-Antoinette Katoto · 18&rsquor; Romée Leuchter · 21&rsquor; Marie-Antoinette Katoto · 90+1&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,787,732,44,7,2,0,21,23,8,6,0,0,676,11,3
Première Ligue,2024-12-14,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.7,NA,3,0,Le Havre,4-2-3-1,1,1.9,Madeline Roth · 85&rsquor;,1,0,Guingamp,Home,NA,990,486,423,61,9,0,0,7,40,1,0,1,0,360,2,11
Première Ligue,2024-12-14,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.7,NA,3,0,Le Havre,4-2-3-1,1,1.9,Madeline Roth · 85&rsquor;,1,0,Le Havre,Away,NA,990,446,380,64,11,0,1,20,38,10,5,4,0,292,2,11
Première Ligue,2024-12-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,1.9,Kessya Bussy · 14&rsquor; Clara Matéo · 16&rsquor; Clara Matéo · 73&rsquor; Louna Ribadeira · 90&rsquor;,2,0,Dijon,4-1-4-1,0,0.7,NA,0,0,Paris FC,Home,NA,990,602,557,44,6,2,1,20,24,5,1,2,0,486,1,6
Première Ligue,2024-12-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,1.9,Kessya Bussy · 14&rsquor; Clara Matéo · 16&rsquor; Clara Matéo · 73&rsquor; Louna Ribadeira · 90&rsquor;,2,0,Dijon,4-1-4-1,0,0.7,NA,0,0,Dijon,Away,NA,990,426,381,43,10,0,3,24,18,6,4,2,0,315,2,6
Première Ligue,2024-12-14,Première Ligue (Regular season),Montpellier,5-4-1,0,0.4,Kethna Louis · 80&rsquor;,5,1,Fleury,3-4-3,1,1.2,Ewelina Kamczyk (P) · 77&rsquor;,2,0,Montpellier,Home,NA,979,460,409,50,11,0,2,28,25,4,4,0,0,345,1,9
Première Ligue,2024-12-14,Première Ligue (Regular season),Montpellier,5-4-1,0,0.4,Kethna Louis · 80&rsquor;,5,1,Fleury,3-4-3,1,1.2,Ewelina Kamczyk (P) · 77&rsquor;,2,0,Fleury,Away,NA,990,367,306,60,17,0,0,16,28,4,0,0,4,255,1,9
Première Ligue,2024-12-14,Première Ligue (Regular season),Stade de Reims,5-4-1,0,2,NA,0,0,Strasbourg,3-5-2,0,0.5,NA,1,0,Stade de Reims,Home,NA,990,445,376,68,12,0,0,33,41,8,6,1,0,297,1,14
Première Ligue,2024-12-14,Première Ligue (Regular season),Stade de Reims,5-4-1,0,2,NA,0,0,Strasbourg,3-5-2,0,0.5,NA,1,0,Strasbourg,Away,NA,990,371,317,53,6,1,1,5,35,1,1,0,0,233,1,9
Première Ligue,2024-12-14,Première Ligue (Regular season),Lyon,4-2-3-1,5,3.5,Melchie Dumornay · 11&rsquor; Lindsey Heaps · 22&rsquor; Melchie Dumornay · 24&rsquor; Vanessa Gilles · 31&rsquor; Amel Majri · 74&rsquor;,1,0,Nantes,4-1-3-2,1,0.3,Camille Robillard · 53&rsquor;,2,0,Lyon,Home,NA,990,688,651,34,8,0,1,17,21,2,1,0,0,591,3,7
Première Ligue,2024-12-14,Première Ligue (Regular season),Lyon,4-2-3-1,5,3.5,Melchie Dumornay · 11&rsquor; Lindsey Heaps · 22&rsquor; Melchie Dumornay · 24&rsquor; Vanessa Gilles · 31&rsquor; Amel Majri · 74&rsquor;,1,0,Nantes,4-1-3-2,1,0.3,Camille Robillard · 53&rsquor;,2,0,Nantes,Away,NA,990,440,381,58,13,1,1,5,23,1,1,0,0,340,1,4
Première Ligue,2025-01-07,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.1,NA,0,0,Paris Saint-Germain,4-3-3,0,0.9,NA,2,0,Fleury,Home,NA,990,326,287,36,17,0,2,8,11,0,0,0,0,228,3,6
Première Ligue,2025-01-07,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.1,NA,0,0,Paris Saint-Germain,4-3-3,0,0.9,NA,2,0,Paris Saint-Germain,Away,NA,990,642,582,55,10,1,2,19,39,3,2,0,0,524,5,13
Première Ligue,2025-01-08,Première Ligue (Regular season),Le Havre,4-4-2,0,0.1,NA,1,0,Paris FC,4-3-3,2,2,Gaëtane Thiney · 14&rsquor; Mathilde Bourdieu · 80&rsquor;,0,0,Le Havre,Home,NA,990,346,304,38,8,0,1,7,21,1,1,0,0,198,4,8
Première Ligue,2025-01-08,Première Ligue (Regular season),Le Havre,4-4-2,0,0.1,NA,1,0,Paris FC,4-3-3,2,2,Gaëtane Thiney · 14&rsquor; Mathilde Bourdieu · 80&rsquor;,0,0,Paris FC,Away,NA,990,800,744,51,9,1,4,31,33,8,7,0,0,641,5,13
Première Ligue,2025-01-08,Première Ligue (Regular season),Nantes,4-1-4-1,2,1.4,Caitlin Cosme · 5&rsquor; Juliette Mossard · 90+1&rsquor;,1,0,Guingamp,4-2-3-1,1,1.1,Alison Peniguel · 75&rsquor;,3,0,Nantes,Home,NA,990,527,471,50,7,0,1,18,28,3,3,0,0,402,6,9
Première Ligue,2025-01-08,Première Ligue (Regular season),Nantes,4-1-4-1,2,1.4,Caitlin Cosme · 5&rsquor; Juliette Mossard · 90+1&rsquor;,1,0,Guingamp,4-2-3-1,1,1.1,Alison Peniguel · 75&rsquor;,3,0,Guingamp,Away,NA,990,505,455,50,15,0,0,15,23,1,1,0,0,384,0,12
Première Ligue,2025-01-08,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.7,Lorena Azzaro · 47&rsquor;,1,0,Montpellier,4-4-2,2,2.1,Océane Deslandes (P) · 82&rsquor; Lea Khelifi · 90+4&rsquor;,2,0,Strasbourg,Home,NA,990,342,286,56,5,0,1,13,32,3,2,1,0,211,0,10
Première Ligue,2025-01-08,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.7,Lorena Azzaro · 47&rsquor;,1,0,Montpellier,4-4-2,2,2.1,Océane Deslandes (P) · 82&rsquor; Lea Khelifi · 90+4&rsquor;,2,0,Montpellier,Away,NA,990,504,436,68,10,0,0,21,47,5,3,0,0,381,0,6
Première Ligue,2025-01-08,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.7,NA,0,0,Stade de Reims,4-5-1,3,0.9,Maïté Boucly · 39&rsquor; Hawa Sangare · 61&rsquor; Hawa Sangare · 68&rsquor;,2,0,Saint-Étienne,Home,NA,990,442,380,57,18,2,2,20,27,3,1,2,0,328,5,8
Première Ligue,2025-01-08,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.7,NA,0,0,Stade de Reims,4-5-1,3,0.9,Maïté Boucly · 39&rsquor; Hawa Sangare · 61&rsquor; Hawa Sangare · 68&rsquor;,2,0,Stade de Reims,Away,NA,990,333,277,49,9,0,1,11,31,4,4,0,0,216,7,13
