League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon
Frauen-Bundesliga,2024-03-16,Frauen-Bundesliga (Matchweek 16),Bayern München,4-2-3-1,5.0,4.0,Pernille Harder · 2&rsquor; Lea Schüller · 4&rsquor; Lea Schüller · 19&rsquor; Pernille Harder · 64&rsquor; Linda Dallmann · 90+2&rsquor;,2,0,RB Leipzig,4-4-2,0.0,0.9,,2,0,RB Leipzig,Away,,990.0,0,0,0,0,10,1,2,0,443.0,7.0,16,12.0,0.9,0.9,0.7,12.0,0.0,222.0,345.0,64.3,15.0,213.0,7.0,5.0,2.0,,,,,,,,
Frauen-Bundesliga,2024-03-16,Frauen-Bundesliga (Matchweek 16),Werder Bremen,3-5-2,0.0,0.7,,1,0,SGS Essen,5-3-2,0.0,1.1,,2,0,Werder Bremen,Home,,990.0,0,0,0,0,7,3,1,0,553.0,25.0,10,7.0,0.7,0.7,0.6,12.0,0.0,309.0,438.0,70.5,37.0,292.0,10.0,11.0,5.0,,,,,,,,
Frauen-Bundesliga,2024-03-16,Frauen-Bundesliga (Matchweek 16),Werder Bremen,3-5-2,0.0,0.7,,1,0,SGS Essen,5-3-2,0.0,1.1,,2,0,SGS Essen,Away,,990.0,0,0,0,0,12,1,2,0,447.0,20.0,13,8.0,1.2,1.2,0.5,17.0,0.0,221.0,347.0,63.7,34.0,231.0,11.0,23.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-03-17,Frauen-Bundesliga (Matchweek 16),1. FC Nürnberg,5-3-2,0.0,0.1,,3,0,Freiburg,4-3-3,0.0,1.5,,2,0,1. FC Nürnberg,Home,,990.0,0,0,0,0,3,2,3,0,420.0,22.0,10,15.0,0.1,0.1,0.1,5.0,0.0,125.0,267.0,46.8,14.0,129.0,4.0,7.0,1.0,,,,,,,,
Frauen-Bundesliga,2024-03-17,Frauen-Bundesliga (Matchweek 16),1. FC Nürnberg,5-3-2,0.0,0.1,,3,0,Freiburg,4-3-3,0.0,1.5,,2,0,Freiburg,Away,,990.0,0,0,0,0,17,5,2,0,678.0,14.0,13,12.0,1.5,1.5,1.3,30.0,0.0,395.0,563.0,70.2,53.0,338.0,21.0,14.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-03-17,Frauen-Bundesliga (Matchweek 16),MSV Duisburg,3-4-3,1.0,0.0,Vanessa Furst · 63&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,2.0,2.7,Nicole Anyomi · 1&rsquor; Barbara Dunst · 4&rsquor;,1,0,MSV Duisburg,Home,,990.0,1,0,0,0,2,1,0,0,440.0,17.0,9,23.0,0.0,0.0,0.0,2.0,1.0,206.0,322.0,64.0,19.0,203.0,4.0,8.0,2.0,,,,,,,,
Frauen-Bundesliga,2024-03-17,Frauen-Bundesliga (Matchweek 16),MSV Duisburg,3-4-3,1.0,0.0,Vanessa Furst · 63&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,2.0,2.7,Nicole Anyomi · 1&rsquor; Barbara Dunst · 4&rsquor;,1,0,Eintracht Frankfurt,Away,,990.0,2,2,0,0,21,4,1,0,918.0,15.0,12,5.0,2.7,2.7,2.4,38.0,3.0,695.0,821.0,84.7,86.0,513.0,29.0,23.0,11.0,,,,,,,,
Frauen-Bundesliga,2024-03-18,Frauen-Bundesliga (Matchweek 16),Bayer Leverkusen,4-4-2,2.0,1.6,Lilla Turányi · 23&rsquor; Kristin Kögel · 73&rsquor;,0,0,FC Köln,4-2-3-1,0.0,1.1,,1,0,Bayer Leverkusen,Home,,990.0,2,2,0,0,16,7,0,0,646.0,26.0,10,19.0,1.6,1.6,1.6,28.0,3.0,365.0,494.0,73.9,43.0,202.0,13.0,30.0,15.0,,,,,,,,
Frauen-Bundesliga,2024-03-18,Frauen-Bundesliga (Matchweek 16),Bayer Leverkusen,4-4-2,2.0,1.6,Lilla Turányi · 23&rsquor; Kristin Kögel · 73&rsquor;,0,0,FC Köln,4-2-3-1,0.0,1.1,,1,0,FC Köln,Away,,990.0,0,0,0,0,15,9,1,0,595.0,22.0,11,15.0,1.1,1.1,1.0,22.0,0.0,338.0,467.0,72.4,29.0,322.0,8.0,25.0,18.0,,,,,,,,
Frauen-Bundesliga,2024-03-22,Frauen-Bundesliga (Matchweek 17),Freiburg,4-3-3,2.0,1.9,Lisa Karl · 68&rsquor; Leela Egli · 79&rsquor;,1,0,TSG 1899 Hoffenheim,4-2-3-1,4.0,2.4,Marta Cazalla · 15&rsquor; Marta Cazalla · 47&rsquor; Melissa Kössler · 55&rsquor; Nicole Billa · 80&rsquor;,2,0,Freiburg,Home,,990.0,2,1,0,0,11,5,1,0,647.0,20.0,18,20.0,2.2,2.2,1.9,17.0,2.0,408.0,528.0,77.3,53.0,374.0,18.0,20.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-03-22,Frauen-Bundesliga (Matchweek 17),Freiburg,4-3-3,2.0,1.9,Lisa Karl · 68&rsquor; Leela Egli · 79&rsquor;,1,0,TSG 1899 Hoffenheim,4-2-3-1,4.0,2.4,Marta Cazalla · 15&rsquor; Marta Cazalla · 47&rsquor; Melissa Kössler · 55&rsquor; Nicole Billa · 80&rsquor;,2,0,TSG 1899 Hoffenheim,Away,,990.0,4,3,0,0,18,7,2,0,580.0,21.0,11,15.0,2.4,2.4,2.2,31.0,8.0,343.0,459.0,74.7,53.0,346.0,24.0,19.0,8.0,,,,,,,,
Frauen-Bundesliga,2024-03-23,Frauen-Bundesliga (Matchweek 17),FC Köln,4-2-3-1,3.0,3.2,Selina Cerci · 80&rsquor; Celina Degen · 88&rsquor; Natalia Padilla-Bidas · 90+1&rsquor;,4,0,1. FC Nürnberg,5-3-2,4.0,1.8,Lara Schmidt (P) · 28&rsquor; Vanessa Haim · 50&rsquor; Celina Degen (OG) · 54&rsquor; Medina Dešić · 90+2&rsquor;,3,0,FC Köln,Home,,990.0,3,1,0,0,23,11,4,0,615.0,23.0,9,10.0,3.4,3.4,2.1,33.0,4.0,306.0,450.0,68.0,37.0,253.0,15.0,25.0,8.0,,,,,,,,
Frauen-Bundesliga,2024-03-23,Frauen-Bundesliga (Matchweek 17),FC Köln,4-2-3-1,3.0,3.2,Selina Cerci · 80&rsquor; Celina Degen · 88&rsquor; Natalia Padilla-Bidas · 90+1&rsquor;,4,0,1. FC Nürnberg,5-3-2,4.0,1.8,Lara Schmidt (P) · 28&rsquor; Vanessa Haim · 50&rsquor; Celina Degen (OG) · 54&rsquor; Medina Dešić · 90+2&rsquor;,3,0,1. FC Nürnberg,Away,,990.0,3,1,1,1,14,6,3,0,422.0,25.0,12,20.0,2.1,1.3,0.7,18.0,5.0,125.0,264.0,47.3,10.0,131.0,7.0,15.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-03-23,Frauen-Bundesliga (Matchweek 17),VfL Wolfsburg,4-3-3,0.0,1.4,,0,0,Bayern München,4-2-3-1,4.0,1.4,Pernille Harder · 48&rsquor; Klara Bühl · 57&rsquor; Lea Schüller · 75&rsquor; Georgia Stanway · 87&rsquor;,3,0,VfL Wolfsburg,Home,,990.0,0,0,0,0,17,4,0,0,596.0,21.0,5,17.0,1.4,1.4,1.1,25.0,0.0,367.0,479.0,76.6,51.0,363.0,19.0,10.0,5.0,,,,,,,,
Frauen-Bundesliga,2024-03-23,Frauen-Bundesliga (Matchweek 17),VfL Wolfsburg,4-3-3,0.0,1.4,,0,0,Bayern München,4-2-3-1,4.0,1.4,Pernille Harder · 48&rsquor; Klara Bühl · 57&rsquor; Lea Schüller · 75&rsquor; Georgia Stanway · 87&rsquor;,3,0,Bayern München,Away,,990.0,4,2,0,0,13,6,3,0,484.0,16.0,15,9.0,1.4,1.4,1.2,22.0,6.0,253.0,371.0,68.2,21.0,248.0,14.0,11.0,3.0,,,,,,,,
Frauen-Bundesliga,2024-03-24,Frauen-Bundesliga (Matchweek 17),RB Leipzig,4-1-3-2,3.0,2.5,Jenny Hipp (P) · 42&rsquor; Lydia Andrade · 62&rsquor; Jenny Hipp · 69&rsquor;,2,0,MSV Duisburg,4-2-3-1,0.0,1.3,,1,0,RB Leipzig,Home,,990.0,3,1,1,1,13,7,2,0,605.0,17.0,8,16.0,2.5,1.7,1.6,20.0,3.0,364.0,493.0,73.8,51.0,342.0,17.0,13.0,5.0,,,,,,,,
Frauen-Bundesliga,2024-03-24,Frauen-Bundesliga (Matchweek 17),RB Leipzig,4-1-3-2,3.0,2.5,Jenny Hipp (P) · 42&rsquor; Lydia Andrade · 62&rsquor; Jenny Hipp · 69&rsquor;,2,0,MSV Duisburg,4-2-3-1,0.0,1.3,,1,0,MSV Duisburg,Away,,990.0,0,0,0,0,14,5,1,0,565.0,20.0,19,16.0,1.4,1.4,0.9,24.0,0.0,311.0,442.0,70.4,27.0,202.0,5.0,9.0,3.0,,,,,,,,
Frauen-Bundesliga,2024-03-24,Frauen-Bundesliga (Matchweek 17),SGS Essen,4-3-3,0.0,0.5,,2,0,Bayer Leverkusen,4-4-2,0.0,1.3,,3,0,SGS Essen,Home,,990.0,0,0,0,0,7,1,2,0,520.0,27.0,10,21.0,0.5,0.5,0.4,8.0,0.0,247.0,383.0,64.5,22.0,242.0,10.0,24.0,12.0,,,,,,,,
Frauen-Bundesliga,2024-03-24,Frauen-Bundesliga (Matchweek 17),SGS Essen,4-3-3,0.0,0.5,,2,0,Bayer Leverkusen,4-4-2,0.0,1.3,,3,0,Bayer Leverkusen,Away,,990.0,0,0,0,0,12,1,3,0,612.0,33.0,15,10.0,1.3,1.3,1.1,20.0,0.0,330.0,466.0,70.8,40.0,216.0,14.0,24.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-03-25,Frauen-Bundesliga (Matchweek 17),Eintracht Frankfurt,4-3-1-2,2.0,1.2,Nicole Anyomi · 50&rsquor; Laura Freigang · 60&rsquor;,0,0,Werder Bremen,4-4-1-1,0.0,0.6,,1,0,Eintracht Frankfurt,Home,,990.0,2,1,0,0,14,7,0,0,704.0,19.0,2,7.0,1.2,1.2,1.0,23.0,2.0,450.0,578.0,77.9,65.0,399.0,15.0,38.0,18.0,,,,,,,,
Frauen-Bundesliga,2024-03-25,Frauen-Bundesliga (Matchweek 17),Eintracht Frankfurt,4-3-1-2,2.0,1.2,Nicole Anyomi · 50&rsquor; Laura Freigang · 60&rsquor;,0,0,Werder Bremen,4-4-1-1,0.0,0.6,,1,0,Werder Bremen,Away,,990.0,0,0,0,0,4,2,1,0,465.0,31.0,13,15.0,0.6,0.6,0.1,7.0,0.0,201.0,318.0,63.2,14.0,184.0,12.0,12.0,6.0,,,,,,,,
Frauen-Bundesliga,2024-04-12,Frauen-Bundesliga (Matchweek 18),Werder Bremen,4-3-3,1.0,0.7,Sophie Weidauer · 56&rsquor;,2,0,RB Leipzig,4-2-3-1,1.0,0.2,Barbara Brecht · 18&rsquor;,2,0,Werder Bremen,Home,,990.0,1,1,0,0,11,3,2,0,650.0,17.0,24,10.0,0.7,0.7,0.5,15.0,2.0,401.0,534.0,75.1,33.0,256.0,14.0,16.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-04-12,Frauen-Bundesliga (Matchweek 18),Werder Bremen,4-3-3,1.0,0.7,Sophie Weidauer · 56&rsquor;,2,0,RB Leipzig,4-2-3-1,1.0,0.2,Barbara Brecht · 18&rsquor;,2,0,RB Leipzig,Away,,990.0,1,1,0,0,4,1,2,0,496.0,21.0,13,12.0,0.2,0.2,0.0,5.0,0.0,247.0,393.0,62.8,16.0,176.0,5.0,9.0,6.0,,,,,,,,
Frauen-Bundesliga,2024-04-13,Frauen-Bundesliga (Matchweek 18),Freiburg,4-3-3,1.0,1.5,Eileen Campbell · 59&rsquor;,0,0,VfL Wolfsburg,4-3-3,4.0,2.5,Lena Oberdorf · 24&rsquor; Ewa Pajor · 27&rsquor; Ewa Pajor · 31&rsquor; Riola Xhemaili · 62&rsquor;,2,0,Freiburg,Home,,990.0,1,1,0,0,9,4,0,0,516.0,21.0,11,14.0,1.5,1.5,1.2,14.0,1.0,280.0,399.0,70.2,26.0,196.0,8.0,15.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-04-13,Frauen-Bundesliga (Matchweek 18),Freiburg,4-3-3,1.0,1.5,Eileen Campbell · 59&rsquor;,0,0,VfL Wolfsburg,4-3-3,4.0,2.5,Lena Oberdorf · 24&rsquor; Ewa Pajor · 27&rsquor; Ewa Pajor · 31&rsquor; Riola Xhemaili · 62&rsquor;,2,0,VfL Wolfsburg,Away,,990.0,4,3,0,0,22,11,2,0,605.0,22.0,9,17.0,2.5,2.5,2.1,36.0,7.0,369.0,483.0,76.4,53.0,298.0,17.0,18.0,6.0,,,,,,,,
Frauen-Bundesliga,2024-04-13,Frauen-Bundesliga (Matchweek 18),Bayer Leverkusen,3-4-3,2.0,1.3,Loreen Bender · 36&rsquor; Nikola Karczewska · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,0.0,1.6,,1,0,Bayer Leverkusen,Home,,990.0,2,1,0,0,8,4,1,0,463.0,19.0,8,6.0,1.3,1.3,0.3,12.0,3.0,260.0,376.0,69.1,13.0,264.0,8.0,9.0,3.0,,,,,,,,
Frauen-Bundesliga,2024-04-13,Frauen-Bundesliga (Matchweek 18),Bayer Leverkusen,3-4-3,2.0,1.3,Loreen Bender · 36&rsquor; Nikola Karczewska · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,0.0,1.6,,1,0,Eintracht Frankfurt,Away,,990.0,0,0,0,0,11,1,1,0,600.0,21.0,12,8.0,1.6,1.6,0.9,17.0,0.0,383.0,503.0,76.1,55.0,429.0,24.0,16.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-04-14,Frauen-Bundesliga (Matchweek 18),1. FC Nürnberg,5-3-2,0.0,0.2,,3,0,SGS Essen,4-2-3-1,4.0,1.5,Annalena Rieke · 7&rsquor; Lilli Purtscheller · 45+2&rsquor; Lilli Purtscheller · 49&rsquor; Jacqueline Klasen · 54&rsquor;,4,0,1. FC Nürnberg,Home,,990.0,0,0,0,0,4,0,3,0,421.0,27.0,6,18.0,0.2,0.2,0.0,5.0,0.0,219.0,310.0,70.6,16.0,226.0,3.0,13.0,6.0,,,,,,,,
Frauen-Bundesliga,2024-04-14,Frauen-Bundesliga (Matchweek 18),1. FC Nürnberg,5-3-2,0.0,0.2,,3,0,SGS Essen,4-2-3-1,4.0,1.5,Annalena Rieke · 7&rsquor; Lilli Purtscheller · 45+2&rsquor; Lilli Purtscheller · 49&rsquor; Jacqueline Klasen · 54&rsquor;,4,0,SGS Essen,Away,,990.0,4,3,0,0,24,9,4,0,544.0,18.0,4,11.0,1.5,1.5,1.2,37.0,6.0,336.0,430.0,78.1,37.0,351.0,23.0,27.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-04-14,Frauen-Bundesliga (Matchweek 18),MSV Duisburg,4-4-2,1.0,0.6,Taryn Ries · 42&rsquor;,2,0,Bayern München,4-2-3-1,5.0,4.7,Giulia Gwinn · 49&rsquor; Georgia Stanway · 52&rsquor; Magdalena Eriksson · 63&rsquor; Jovana Damnjanović · 87&rsquor; Sydney Lohmann · 89&rsquor;,1,0,MSV Duisburg,Home,,990.0,1,1,0,0,9,4,2,0,441.0,26.0,10,17.0,0.6,0.6,0.5,10.0,1.0,186.0,323.0,57.6,17.0,160.0,7.0,18.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-04-14,Frauen-Bundesliga (Matchweek 18),MSV Duisburg,4-4-2,1.0,0.6,Taryn Ries · 42&rsquor;,2,0,Bayern München,4-2-3-1,5.0,4.7,Giulia Gwinn · 49&rsquor; Georgia Stanway · 52&rsquor; Magdalena Eriksson · 63&rsquor; Jovana Damnjanović · 87&rsquor; Sydney Lohmann · 89&rsquor;,1,0,Bayern München,Away,,990.0,5,4,0,0,32,12,1,0,786.0,14.0,9,6.0,4.7,4.7,3.6,53.0,5.0,537.0,668.0,80.4,64.0,467.0,26.0,31.0,13.0,,,,,,,,
Frauen-Bundesliga,2024-04-15,Frauen-Bundesliga (Matchweek 18),TSG 1899 Hoffenheim,4-3-3,1.0,1.0,Paulina Krumbiegel · 79&rsquor;,0,0,FC Köln,4-2-3-1,1.0,1.0,Meike Meßmer · 36&rsquor;,2,0,TSG 1899 Hoffenheim,Home,,990.0,1,1,0,0,13,6,0,0,749.0,21.0,11,19.0,1.0,1.0,0.9,22.0,2.0,461.0,617.0,74.7,51.0,336.0,15.0,21.0,12.0,,,,,,,,
Frauen-Bundesliga,2024-04-15,Frauen-Bundesliga (Matchweek 18),TSG 1899 Hoffenheim,4-3-3,1.0,1.0,Paulina Krumbiegel · 79&rsquor;,0,0,FC Köln,4-2-3-1,1.0,1.0,Meike Meßmer · 36&rsquor;,2,0,FC Köln,Away,,990.0,1,0,0,0,12,3,2,0,512.0,27.0,21,9.0,1.0,1.0,0.4,20.0,0.0,209.0,356.0,58.7,28.0,242.0,8.0,21.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-04-19,Frauen-Bundesliga (Matchweek 19),RB Leipzig,4-2-3-1,1.0,0.3,Mimmi Larsson · 83&rsquor;,1,0,Bayer Leverkusen,3-4-3,0.0,0.8,,2,0,RB Leipzig,Home,,990.0,1,1,0,0,6,2,1,0,547.0,17.0,20,11.0,0.3,0.3,0.3,12.0,2.0,318.0,446.0,71.3,22.0,268.0,6.0,12.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-04-19,Frauen-Bundesliga (Matchweek 19),RB Leipzig,4-2-3-1,1.0,0.3,Mimmi Larsson · 83&rsquor;,1,0,Bayer Leverkusen,3-4-3,0.0,0.8,,2,0,Bayer Leverkusen,Away,,990.0,0,0,0,0,8,2,2,0,582.0,13.0,17,15.0,0.8,0.8,0.6,10.0,0.0,345.0,477.0,72.3,33.0,316.0,9.0,15.0,10.0,,,,,,,,
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),SGS Essen,4-2-3-1,2.0,1.8,Beke Sterner · 88&rsquor; Natasha Kowalski (P) · 90&rsquor;,2,0,TSG 1899 Hoffenheim,4-3-3,1.0,2.0,Laura Pucks (OG) · 77&rsquor;,4,0,SGS Essen,Home,,990.0,2,0,1,1,14,6,2,0,485.0,22.0,7,19.0,1.8,1.0,0.8,27.0,3.0,280.0,377.0,74.3,22.0,258.0,18.0,18.0,12.0,,,,,,,,
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),SGS Essen,4-2-3-1,2.0,1.8,Beke Sterner · 88&rsquor; Natasha Kowalski (P) · 90&rsquor;,2,0,TSG 1899 Hoffenheim,4-3-3,1.0,2.0,Laura Pucks (OG) · 77&rsquor;,4,0,TSG 1899 Hoffenheim,Away,,990.0,0,0,0,0,16,5,4,0,532.0,22.0,16,10.0,2.1,2.1,1.9,26.0,0.0,329.0,439.0,74.9,33.0,236.0,15.0,7.0,3.0,,,,,,,,
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Eintracht Frankfurt,4-3-1-2,4.0,3.0,Sara Doorsoun · 5&rsquor; Nicole Anyomi · 31&rsquor; Nicole Anyomi · 43&rsquor; Lara Prašnikar · 64&rsquor;,2,0,1. FC Nürnberg,5-3-2,1.0,0.6,Selma Sól Magnúsdóttir · 1&rsquor;,3,0,Eintracht Frankfurt,Home,,990.0,4,1,0,0,19,8,2,0,675.0,12.0,13,6.0,3.1,3.1,2.2,35.0,5.0,437.0,580.0,75.3,57.0,297.0,20.0,22.0,14.0,,,,,,,,
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Eintracht Frankfurt,4-3-1-2,4.0,3.0,Sara Doorsoun · 5&rsquor; Nicole Anyomi · 31&rsquor; Nicole Anyomi · 43&rsquor; Lara Prašnikar · 64&rsquor;,2,0,1. FC Nürnberg,5-3-2,1.0,0.6,Selma Sól Magnúsdóttir · 1&rsquor;,3,0,1. FC Nürnberg,Away,,990.0,1,0,0,0,7,2,3,0,449.0,16.0,18,11.0,0.6,0.6,0.3,8.0,2.0,193.0,309.0,62.5,18.0,167.0,3.0,10.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),FC Köln,4-2-3-1,2.0,2.0,Selina Cerci · 47&rsquor; Selina Cerci · 84&rsquor;,2,0,Freiburg,4-2-3-1,0.0,0.5,,2,0,FC Köln,Home,,990.0,2,2,0,0,14,7,2,0,449.0,17.0,14,16.0,2.0,2.0,1.8,27.0,4.0,218.0,347.0,62.8,25.0,242.0,14.0,13.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),FC Köln,4-2-3-1,2.0,2.0,Selina Cerci · 47&rsquor; Selina Cerci · 84&rsquor;,2,0,Freiburg,4-2-3-1,0.0,0.5,,2,0,Freiburg,Away,,990.0,0,0,0,0,11,3,2,0,582.0,21.0,20,10.0,0.5,0.5,0.2,12.0,0.0,339.0,463.0,73.2,23.0,262.0,9.0,17.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),MSV Duisburg,4-4-2,1.0,0.4,Natalie Muth · 64&rsquor;,2,0,VfL Wolfsburg,4-3-3,4.0,5.0,Alexandra Popp · 71&rsquor; Dominique Janssen (P) · 85&rsquor; Vivien Endemann · 88&rsquor; Ewa Pajor · 89&rsquor;,1,0,MSV Duisburg,Home,,990.0,1,1,0,0,3,2,2,0,364.0,14.0,26,21.0,0.4,0.4,0.2,2.0,2.0,122.0,232.0,52.6,8.0,112.0,3.0,8.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),MSV Duisburg,4-4-2,1.0,0.4,Natalie Muth · 64&rsquor;,2,0,VfL Wolfsburg,4-3-3,4.0,5.0,Alexandra Popp · 71&rsquor; Dominique Janssen (P) · 85&rsquor; Vivien Endemann · 88&rsquor; Ewa Pajor · 89&rsquor;,1,0,VfL Wolfsburg,Away,,990.0,4,3,1,1,35,10,1,0,722.0,9.0,12,5.0,5.0,4.2,3.3,59.0,8.0,493.0,630.0,78.3,75.0,399.0,24.0,13.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-04-22,Frauen-Bundesliga (Matchweek 19),Bayern München,4-2-3-1,3.0,2.0,Magdalena Eriksson · 48&rsquor; Jovana Damnjanović · 57&rsquor; Georgia Stanway · 90+5&rsquor;,0,0,Werder Bremen,4-4-2,0.0,0.9,,0,0,Bayern München,Home,,990.0,3,2,0,0,17,7,0,0,687.0,20.0,7,5.0,2.0,2.0,1.1,22.0,3.0,452.0,570.0,79.3,59.0,407.0,15.0,21.0,15.0,,,,,,,,
Frauen-Bundesliga,2024-04-22,Frauen-Bundesliga (Matchweek 19),Bayern München,4-2-3-1,3.0,2.0,Magdalena Eriksson · 48&rsquor; Jovana Damnjanović · 57&rsquor; Georgia Stanway · 90+5&rsquor;,0,0,Werder Bremen,4-4-2,0.0,0.9,,0,0,Werder Bremen,Away,,990.0,0,0,0,1,4,0,0,0,485.0,22.0,13,15.0,1.0,0.1,0.1,7.0,0.0,251.0,378.0,66.4,14.0,243.0,13.0,14.0,6.0,,,,,,,,
Frauen-Bundesliga,2024-05-03,Frauen-Bundesliga (Matchweek 20),VfL Wolfsburg,4-3-3,5.0,3.6,Dominique Janssen · 7&rsquor; Ewa Pajor · 12&rsquor; Ewa Pajor · 23&rsquor; Alexandra Popp · 36&rsquor; Vivien Endemann · 80&rsquor;,2,0,FC Köln,4-2-3-1,1.0,1.1,Anna Gerhardt · 54&rsquor;,4,0,VfL Wolfsburg,Home,,990.0,5,5,0,0,17,6,2,0,737.0,34.0,7,10.0,3.6,3.6,3.5,31.0,10.0,496.0,618.0,80.3,65.0,441.0,25.0,18.0,10.0,,,,,,,,
Frauen-Bundesliga,2024-05-03,Frauen-Bundesliga (Matchweek 20),VfL Wolfsburg,4-3-3,5.0,3.6,Dominique Janssen · 7&rsquor; Ewa Pajor · 12&rsquor; Ewa Pajor · 23&rsquor; Alexandra Popp · 36&rsquor; Vivien Endemann · 80&rsquor;,2,0,FC Köln,4-2-3-1,1.0,1.1,Anna Gerhardt · 54&rsquor;,4,0,FC Köln,Away,,990.0,1,1,0,0,6,2,4,0,487.0,17.0,14,7.0,1.1,1.1,1.0,11.0,2.0,259.0,367.0,70.6,23.0,243.0,8.0,18.0,8.0,,,,,,,,
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Bayer Leverkusen,4-1-4-1,1.0,0.7,Nikola Karczewska · 62&rsquor;,1,0,Bayern München,4-2-3-1,2.0,1.4,Georgia Stanway · 18&rsquor; Linda Dallmann · 27&rsquor;,2,0,Bayer Leverkusen,Home,,990.0,1,1,0,0,4,2,1,0,394.0,10.0,13,7.0,0.7,0.7,0.7,7.0,2.0,227.0,317.0,71.6,15.0,200.0,9.0,3.0,0.0,,,,,,,,
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Bayer Leverkusen,4-1-4-1,1.0,0.7,Nikola Karczewska · 62&rsquor;,1,0,Bayern München,4-2-3-1,2.0,1.4,Georgia Stanway · 18&rsquor; Linda Dallmann · 27&rsquor;,2,0,Bayern München,Away,,990.0,2,1,0,0,8,5,2,0,811.0,13.0,4,9.0,1.4,1.4,0.9,13.0,2.0,650.0,747.0,87.0,42.0,382.0,15.0,8.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),TSG 1899 Hoffenheim,4-2-3-1,1.0,1.0,Vanessa Leimenstoll · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,3.0,1.4,Pia-Sophie Wolter · 17&rsquor; Nicole Anyomi · 35&rsquor; Nicole Anyomi · 47&rsquor;,0,0,TSG 1899 Hoffenheim,Home,,990.0,1,1,0,0,8,1,1,0,522.0,21.0,8,13.0,1.0,1.0,0.9,15.0,2.0,296.0,403.0,73.4,28.0,309.0,11.0,16.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),TSG 1899 Hoffenheim,4-2-3-1,1.0,1.0,Vanessa Leimenstoll · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,3.0,1.4,Pia-Sophie Wolter · 17&rsquor; Nicole Anyomi · 35&rsquor; Nicole Anyomi · 47&rsquor;,0,0,Eintracht Frankfurt,Away,,990.0,3,3,0,0,14,5,0,0,721.0,20.0,12,13.0,1.4,1.4,1.3,26.0,6.0,508.0,618.0,82.2,60.0,430.0,22.0,24.0,12.0,,,,,,,,
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Freiburg,4-2-3-1,0.0,0.7,,2,0,SGS Essen,4-2-3-1,1.0,0.5,Ramona Maier · 64&rsquor;,3,0,Freiburg,Home,,990.0,0,0,0,0,14,4,2,0,602.0,28.0,9,14.0,0.7,0.7,0.5,24.0,0.0,326.0,494.0,66.0,33.0,337.0,12.0,11.0,5.0,,,,,,,,
