matchId,matchDate,homeTeamId,homeTeamName,awayTeamId,awayTeamName,isFinished,homeGoals,awayGoals,home_BallPossesion,away_BallPossesion,home_total_shots,away_total_shots,home_ShotsOnTarget,away_ShotsOnTarget,home_big_chance,away_big_chance,home_big_chance_missed_title,away_big_chance_missed_title,home_accurate_passes,away_accurate_passes,home_fouls,away_fouls,home_corners,away_corners,home_ShotsOffTarget,away_ShotsOffTarget,home_blocked_shots,away_blocked_shots,home_shots_woodwork,away_shots_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half_passes,away_own_half_passes,home_opposition_half_passes,away_opposition_half_passes,home_long_balls_accurate,away_long_balls_accurate,home_accurate_crosses,away_accurate_crosses,home_player_throws,away_player_throws,home_touches_opp_box,away_touches_opp_box,home_Offsides,away_Offsides,home_matchstats_headers_tackles,away_matchstats_headers_tackles,home_interceptions,away_interceptions,home_shot_blocks,away_shot_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duel_won,away_duel_won,home_ground_duels_won,away_ground_duels_won,home_aerials_won,away_aerials_won,home_dribbles_succeeded,away_dribbles_succeeded,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,season
4570490,2024-09-29 14:00:00+00:00,231497,West Ham United,258665,Liverpool,True,1,1,43,57,8,17,2,4,0,0,0,0,221,301,13,9,1,8,2,10,4,3,0,0,3,11,5,6,307,402,146,143,75,158,38,25,2,3,19,28,10.0,27.0,1,0,23,10,11,13,3,4,38,25,3,1,52,52,32,28,20,24,1,7,2,2,0,0,2024-2025
4570487,2024-09-29 15:30:00+00:00,231494,Aston Villa,628117,Tottenham Hotspur,True,2,2,53,47,19,4,6,2,2,2,0,0,438,404,7,6,8,1,8,2,5,0,0,0,13,2,6,2,525,502,223,279,215,125,18,25,9,1,25,17,40.0,11.0,3,0,11,14,11,7,0,4,14,37,0,4,28,35,24,26,4,9,7,5,0,1,0,0,2024-2025
4570502,2024-10-05 11:30:00+00:00,231505,Brighton,231494,Aston Villa,True,4,2,54,46,10,16,4,4,4,2,1,0,437,347,11,5,1,7,4,7,2,5,0,1,8,14,2,2,522,419,294,199,143,148,27,48,3,4,14,19,27.0,45.0,1,4,18,18,6,5,5,2,23,11,2,0,36,45,30,36,6,9,7,7,1,2,1,1,2024-2025
4570509,2024-10-06 12:00:00+00:00,231488,Manchester City,231497,West Ham United,True,2,0,71,29,21,6,6,3,4,1,2,1,657,213,4,12,8,1,6,2,9,1,2,0,12,3,9,3,720,289,293,159,364,54,30,15,4,1,28,12,41.0,7.0,1,1,12,17,11,14,1,9,9,36,3,4,44,42,32,33,12,9,8,12,1,1,0,0,2024-2025
4570491,2024-10-06 13:00:00+00:00,258657,Arsenal,258663,Everton,True,0,0,69,31,21,5,5,2,1,0,1,0,614,231,7,8,11,2,10,1,6,2,1,1,12,3,9,2,699,326,235,164,379,67,38,9,11,2,26,13,45.0,7.0,0,1,24,22,12,13,3,6,5,39,1,5,54,45,41,31,13,14,9,5,0,2,0,0,2024-2025
4570508,2024-10-06 13:15:00+00:00,628117,Tottenham Hotspur,258665,Liverpool,True,2,3,62,38,13,14,3,8,1,2,1,1,358,193,6,5,9,6,5,5,5,1,0,0,8,8,5,6,440,278,183,105,175,88,25,25,1,4,29,20,19.0,12.0,1,1,12,19,10,14,3,5,9,32,3,2,35,46,18,29,17,17,2,4,2,2,0,0,2024-2025
4570510,2024-10-06 14:00:00+00:00,614954,Leicester City,614828,Crystal Palace,True,0,2,50,50,7,11,2,6,3,1,3,0,291,294,15,13,2,3,5,4,0,1,0,0,4,6,3,5,394,391,196,202,95,92,22,31,2,3,21,29,9.0,21.0,2,0,30,25,10,4,1,0,12,6,4,2,55,47,50,39,5,8,7,2,1,0,0,0,2024-2025
4570507,2024-10-12 12:45:00+00:00,258657,Arsenal,258661,Chelsea,True,1,2,56,44,20,11,4,6,4,3,4,2,347,286,10,9,9,3,12,4,4,1,1,0,15,7,5,4,415,351,148,213,199,73,14,17,8,1,16,13,46.0,19.0,3,2,22,19,8,13,1,4,10,34,4,2,47,46,40,40,7,6,9,13,2,3,0,0,2024-2025
4570492,2024-10-13 11:30:00+00:00,954396,Manchester United,628117,Tottenham Hotspur,True,3,0,45,55,12,18,8,7,3,2,1,2,296,371,11,3,3,10,1,7,3,4,1,0,10,12,2,6,390,459,202,225,94,146,17,24,3,5,14,25,25.0,29.0,1,2,27,17,15,12,4,3,32,11,7,5,50,65,36,44,14,21,8,16,1,0,0,0,2024-2025
4570505,2024-10-13 13:00:00+00:00,614828,Crystal Palace,231505,Brighton,True,0,1,40,60,13,11,3,4,1,2,1,1,264,443,8,9,6,6,4,6,6,1,0,0,9,9,4,2,349,539,174,245,90,198,27,20,3,6,19,21,31.0,27.0,3,2,21,16,16,7,1,6,16,31,3,3,45,45,38,38,7,7,9,14,2,0,0,0,2024-2025
4570506,2024-10-13 13:00:00+00:00,231494,Aston Villa,614954,Leicester City,True,0,0,61,39,16,9,4,1,1,1,1,1,537,313,16,11,4,3,4,3,8,5,0,0,10,5,6,4,620,394,307,219,230,94,27,12,2,2,27,8,38.0,11.0,2,2,7,21,11,9,5,8,12,29,1,4,42,55,27,39,15,16,9,3,3,3,0,0,2024-2025
4570504,2024-10-13 13:00:00+00:00,258663,Everton,231497,West Ham United,True,1,1,54,46,16,14,6,4,0,1,0,0,369,320,15,15,6,1,7,7,3,3,0,0,13,9,3,5,441,399,219,201,150,119,22,39,4,3,23,9,29.0,19.0,6,0,11,17,8,7,3,3,4,31,3,6,41,48,30,37,11,11,4,6,1,3,0,0,2024-2025
4570503,2024-10-13 14:00:00+00:00,258665,Liverpool,231488,Manchester City,True,1,2,24,76,7,14,3,2,1,5,1,4,146,619,4,8,3,6,3,8,1,4,0,1,5,9,2,5,222,704,98,285,48,334,16,19,2,3,17,22,8.0,30.0,3,1,28,11,14,3,4,1,34,5,0,2,61,34,39,26,22,8,4,11,1,1,0,0,2024-2025
4570501,2024-10-19 11:30:00+00:00,231505,Brighton,954396,Manchester United,True,1,1,53,47,7,13,3,7,2,1,1,0,382,323,6,7,5,6,3,3,1,3,0,1,5,9,2,4,463,392,251,133,131,190,14,25,2,9,21,23,14.0,38.0,1,2,22,17,2,13,3,1,39,10,6,2,48,39,37,33,11,6,8,10,2,3,0,0,2024-2025
4570497,2024-10-20 11:15:00+00:00,231488,Manchester City,231494,Aston Villa,True,2,1,72,28,12,2,8,2,4,1,2,0,646,204,3,8,7,1,2,0,2,0,0,0,9,2,3,0,730,283,335,158,311,46,12,17,5,1,29,18,26.0,3.0,4,0,12,16,8,12,0,2,5,26,1,6,40,33,30,25,10,8,10,6,0,0,0,0,2024-2025
4570498,2024-10-20 13:00:00+00:00,258665,Liverpool,614828,Crystal Palace,True,1,1,54,46,13,11,4,3,2,7,2,6,313,256,7,11,3,8,6,4,3,4,1,0,9,11,4,0,412,344,156,155,157,101,25,19,3,2,30,35,17.0,21.0,1,2,24,16,3,16,4,3,26,16,2,3,55,43,44,31,11,12,9,9,1,1,0,0,2024-2025
4570496,2024-10-20 14:00:00+00:00,231497,West Ham United,258657,Arsenal,True,0,2,33,67,10,11,2,7,1,3,1,2,233,555,7,13,4,6,5,3,3,1,0,0,5,10,5,1,308,625,185,240,48,315,23,14,3,3,10,28,9.0,40.0,2,4,24,10,11,8,1,3,28,7,5,2,47,34,43,29,4,5,6,12,1,1,0,0,2024-2025
4570499,2024-10-20 14:00:00+00:00,614954,Leicester City,258663,Everton,True,1,0,33,67,8,10,5,2,1,3,1,3,232,536,8,6,0,3,3,6,0,2,0,0,6,7,2,3,310,619,153,293,79,243,23,12,3,3,22,35,19.0,17.0,2,1,31,15,10,5,1,0,31,5,2,4,49,33,42,29,7,4,5,5,1,1,0,0,2024-2025
4570500,2024-10-20 17:45:00+00:00,258661,Chelsea,628117,Tottenham Hotspur,True,5,2,53,47,19,9,7,4,4,0,2,0,387,339,8,11,6,6,8,4,4,1,2,0,14,4,5,5,452,419,215,231,172,108,24,12,7,1,28,19,43.0,11.0,1,0,20,23,5,5,1,3,19,27,2,3,51,47,39,41,12,6,10,11,3,2,0,0,2024-2025
4570544,2024-11-03 12:30:00+00:00,954396,Manchester United,258657,Arsenal,True,1,1,40,60,6,19,3,4,2,3,1,3,282,444,8,9,5,5,2,8,1,7,0,1,5,14,1,5,361,530,201,190,81,254,16,22,4,13,13,25,10.0,50.0,1,0,27,17,15,5,6,0,41,15,3,2,57,51,45,33,12,18,9,9,2,2,0,0,2024-2025
4570494,2024-11-03 14:00:00+00:00,231505,Brighton,614954,Leicester City,True,1,0,64,36,16,2,3,1,2,0,1,0,522,268,10,10,8,3,7,0,6,1,0,0,10,2,6,0,613,343,249,194,273,74,28,23,5,1,24,18,37.0,12.0,1,2,19,25,9,19,1,6,17,21,1,2,43,47,36,39,7,8,7,4,3,0,0,0,2024-2025
4570543,2024-11-03 14:00:00+00:00,628117,Tottenham Hotspur,231497,West Ham United,True,2,1,46,54,15,12,7,4,2,1,1,0,288,333,15,8,10,6,6,4,2,4,1,0,12,8,3,4,373,427,195,210,93,123,16,19,3,5,25,23,33.0,22.0,6,1,14,11,14,11,4,2,33,22,3,6,46,43,29,33,17,10,8,8,3,2,0,0,2024-2025
4570493,2024-11-03 14:00:00+00:00,614828,Crystal Palace,231488,Manchester City,True,0,3,20,80,4,23,1,9,2,3,2,3,140,757,5,6,1,3,3,6,0,8,1,0,2,15,2,8,210,828,102,365,38,392,21,26,1,12,12,15,7.0,54.0,2,1,21,29,10,4,8,0,29,3,6,1,34,49,31,42,3,7,4,8,0,0,0,0,2024-2025
4570495,2024-11-03 16:30:00+00:00,231494,Aston Villa,258665,Liverpool,True,1,2,56,44,8,11,4,5,1,2,0,0,366,275,11,9,6,2,2,4,2,2,0,0,4,5,4,6,456,371,201,170,165,105,19,17,4,2,33,32,21.0,13.0,1,1,20,32,4,6,2,2,18,24,3,3,51,59,34,47,17,12,5,5,2,3,0,0,2024-2025
4570529,2024-11-03 18:45:00+00:00,258663,Everton,258661,Chelsea,True,0,5,33,67,5,26,0,10,0,8,0,3,241,545,5,5,2,10,4,7,1,9,0,2,2,21,3,5,315,622,200,273,41,272,13,20,0,13,21,20,8.0,58.0,0,1,18,28,11,12,10,1,23,7,4,0,41,49,30,42,11,7,7,9,0,1,0,0,2024-2025
4570542,2024-11-08 19:00:00+00:00,258657,Arsenal,231505,Brighton,True,5,0,52,48,18,6,8,1,4,0,2,0,448,392,6,12,6,3,6,1,4,4,1,1,10,5,8,1,510,473,241,288,207,104,19,13,8,0,18,18,35.0,9.0,3,2,28,16,10,11,4,4,10,20,1,3,53,30,48,26,5,4,8,4,0,2,0,0,2024-2025
4570539,2024-11-08 19:30:00+00:00,231488,Manchester City,628117,Tottenham Hotspur,True,4,0,71,29,19,9,7,1,8,1,4,1,669,245,4,9,4,1,6,5,6,3,1,0,16,5,3,4,737,295,398,171,271,74,17,13,5,1,17,7,40.0,9.0,2,4,15,26,8,7,2,6,4,28,1,3,37,42,32,36,5,6,9,6,0,1,0,0,2024-2025
4570540,2024-11-10 12:30:00+00:00,258665,Liverpool,258661,Chelsea,True,0,3,34,66,8,17,4,10,0,5,0,2,215,494,9,12,5,5,2,5,2,2,0,1,4,13,4,4,279,569,116,304,99,190,23,27,1,1,18,24,17.0,44.0,2,1,17,20,9,16,3,2,40,16,6,4,48,45,34,35,14,10,6,6,2,2,0,0,2024-2025
4570541,2024-11-10 14:00:00+00:00,614828,Crystal Palace,258663,Everton,True,1,1,47,53,13,11,5,2,2,1,1,1,311,351,15,9,4,4,1,5,7,4,0,0,7,8,6,3,391,450,190,225,121,126,26,21,1,9,28,40,25.0,24.0,1,0,20,12,8,12,2,7,24,28,1,4,40,50,33,36,7,14,5,10,1,0,0,0,2024-2025
4570537,2024-11-10 15:00:00+00:00,231497,West Ham United,614954,Leicester City,True,1,0,52,48,9,7,6,1,2,0,1,0,288,256,12,15,2,6,3,4,0,2,1,0,7,2,2,5,390,360,192,172,96,84,18,25,2,3,31,28,33.0,16.0,3,2,20,20,14,13,2,0,15,27,1,5,59,44,45,37,14,7,12,7,1,3,0,0,2024-2025
4570538,2024-11-10 18:45:00+00:00,954396,Manchester United,231494,Aston Villa,True,0,0,41,59,5,10,1,4,1,3,1,3,266,411,12,10,2,7,4,2,0,4,0,0,3,7,2,3,348,501,171,244,95,167,14,25,3,2,23,28,10.0,27.0,0,0,28,17,4,9,4,0,36,18,4,1,66,45,47,32,19,13,10,3,4,1,0,0,2024-2025
4570535,2024-11-16 12:30:00+00:00,231505,Brighton,231497,West Ham United,True,3,2,56,44,12,12,7,5,1,3,1,3,390,295,8,10,6,2,2,5,3,2,0,1,8,7,4,5,465,356,226,177,164,118,13,10,0,2,33,17,20.0,29.0,4,0,20,25,8,6,2,3,15,28,3,4,51,43,42,37,9,6,12,4,1,2,0,0,2024-2025
4570531,2024-11-16 13:45:00+00:00,628117,Tottenham Hotspur,258657,Arsenal,True,0,3,40,60,3,15,2,8,0,3,0,2,309,524,13,9,4,4,1,3,0,4,0,1,0,8,3,7,391,601,206,229,103,295,27,14,1,1,13,20,5.0,35.0,1,1,26,20,11,6,4,0,19,13,5,2,47,50,37,39,10,11,3,8,4,3,0,0,2024-2025
4570534,2024-11-16 17:30:00+00:00,258661,Chelsea,231488,Manchester City,True,2,0,37,63,15,8,6,2,0,1,0,1,258,496,9,5,6,4,7,4,2,2,0,0,11,7,4,1,332,587,177,358,81,138,17,12,4,3,17,23,30.0,16.0,3,4,21,31,25,4,2,2,16,21,2,4,42,59,31,48,11,11,5,8,1,1,0,0,2024-2025
4570536,2024-11-17 14:00:00+00:00,231494,Aston Villa,614828,Crystal Palace,True,3,2,62,38,22,12,12,5,2,3,1,2,470,254,5,8,10,3,7,4,3,3,0,0,17,8,5,4,532,330,205,154,265,100,22,23,10,3,18,27,35.0,22.0,1,3,15,22,15,4,3,3,18,40,3,9,52,54,39,36,13,18,16,9,0,1,0,0,2024-2025
4570532,2024-11-17 15:00:00+00:00,614954,Leicester City,954396,Manchester United,True,0,2,44,56,9,23,1,6,1,4,1,3,233,336,8,9,1,5,6,14,2,3,0,0,7,14,2,9,324,410,165,182,68,154,18,25,1,6,21,19,13.0,36.0,2,3,22,23,11,10,4,2,40,8,3,1,48,61,36,49,12,12,5,18,1,2,0,0,2024-2025
4570533,2024-11-17 15:00:00+00:00,258663,Everton,258665,Liverpool,True,1,0,35,65,6,17,2,6,1,2,0,2,206,453,11,10,3,4,3,9,1,2,0,0,3,10,3,7,318,572,131,187,75,266,20,28,1,6,23,30,6.0,32.0,3,1,24,21,12,11,2,1,46,18,6,1,55,62,37,44,18,18,7,13,0,0,0,0,2024-2025
4570511,2024-11-24 12:00:00+00:00,258661,Chelsea,954396,Manchester United,True,1,0,64,36,13,3,6,1,4,0,3,0,359,162,8,18,7,5,4,1,3,1,0,1,13,2,0,1,454,251,222,93,137,69,21,21,5,2,28,32,38.0,11.0,2,1,25,35,14,11,1,2,26,27,1,5,71,65,51,55,20,10,10,12,1,4,0,0,2024-2025
4570514,2024-12-08 12:00:00+00:00,954396,Manchester United,258665,Liverpool,True,4,0,49,51,21,8,6,2,5,0,3,0,269,285,14,8,3,2,7,2,8,4,0,0,13,3,8,5,336,361,123,182,146,103,26,18,5,2,19,20,24.0,13.0,2,3,27,20,10,3,3,7,21,32,2,2,56,62,41,45,15,17,6,12,2,1,0,0,2024-2025
4570513,2024-12-08 13:00:00+00:00,231488,Manchester City,614954,Leicester City,True,4,0,73,27,19,8,9,3,1,0,0,0,670,193,6,9,3,4,5,2,5,3,0,0,11,4,8,4,717,260,366,150,304,43,12,9,7,5,23,10,34.0,13.0,2,3,16,23,3,8,2,5,16,33,3,5,37,41,35,39,2,2,10,11,0,0,0,0,2024-2025
4570515,2024-12-08 13:00:00+00:00,628117,Tottenham Hotspur,258663,Everton,True,2,1,58,42,26,14,8,3,5,0,3,0,389,272,5,7,12,10,6,3,12,8,0,0,19,7,7,7,474,340,205,179,184,93,17,9,8,2,22,23,42.0,20.0,2,1,29,21,15,11,8,10,25,30,2,6,47,44,41,35,6,9,6,9,1,1,0,0,2024-2025
4570521,2024-12-08 14:00:00+00:00,258661,Chelsea,231505,Brighton,True,4,2,56,44,31,18,8,9,8,6,4,5,396,275,9,9,9,8,13,3,10,6,1,0,23,13,8,5,486,385,227,171,169,104,30,15,9,3,25,23,50.0,27.0,4,2,13,32,14,10,7,10,25,41,6,4,38,59,26,47,12,12,5,6,2,2,0,0,2024-2025
4570530,2024-12-08 14:00:00+00:00,258657,Arsenal,231494,Aston Villa,True,4,0,51,49,17,7,9,0,6,0,3,0,432,405,7,14,5,2,6,4,2,3,2,0,14,4,3,3,491,470,229,248,203,157,30,25,6,3,22,13,35.0,10.0,8,1,16,15,4,8,3,2,13,17,0,5,40,28,36,26,4,2,6,4,1,1,0,0,2024-2025
4570516,2024-12-08 14:30:00+00:00,231497,West Ham United,614828,Crystal Palace,True,5,2,42,58,17,10,9,3,5,2,2,1,258,370,10,12,1,5,4,5,4,2,0,0,12,5,5,5,340,457,175,219,83,151,25,31,2,2,17,19,24.0,18.0,0,2,20,11,12,12,2,4,20,6,1,4,40,31,37,27,3,4,5,6,0,3,0,0,2024-2025
4570512,2024-12-14 12:00:00+00:00,614954,Leicester City,258661,Chelsea,True,1,1,29,71,2,28,1,6,1,1,0,1,172,533,12,6,1,20,0,11,1,11,0,1,1,23,1,5,258,625,138,153,34,380,17,16,0,20,18,39,9.0,82.0,0,0,31,13,18,9,9,1,70,11,5,0,57,50,46,31,11,19,9,6,2,0,0,0,2024-2025
4570518,2024-12-14 17:30:00+00:00,231505,Brighton,628117,Tottenham Hotspur,True,1,1,53,47,16,9,9,4,0,2,0,1,431,371,10,9,5,1,2,3,5,2,0,0,10,8,6,1,520,455,283,211,148,160,15,20,4,2,24,18,33.0,25.0,0,1,5,18,13,14,2,5,26,41,3,8,32,40,28,34,4,6,15,7,1,2,0,0,2024-2025
4570520,2024-12-15 12:30:00+00:00,258663,Everton,231488,Manchester City,True,2,1,20,80,8,16,4,6,2,3,1,2,99,635,3,4,3,9,2,4,2,6,0,0,7,14,1,2,171,694,64,213,35,422,12,28,2,10,21,32,9.0,39.0,2,1,21,10,9,3,7,1,40,6,4,2,34,31,26,23,8,8,3,10,2,0,0,0,2024-2025
4570519,2024-12-15 14:00:00+00:00,614828,Crystal Palace,954396,Manchester United,True,0,1,43,57,4,14,1,3,0,3,0,3,164,278,5,8,1,6,1,8,2,3,0,1,2,9,2,5,292,388,103,118,61,160,14,18,3,7,41,32,12.0,25.0,2,1,31,35,10,16,3,2,42,31,2,1,59,73,46,46,13,27,7,6,0,2,0,0,2024-2025
4570517,2024-12-15 14:00:00+00:00,231494,Aston Villa,231497,West Ham United,True,3,1,61,39,15,13,5,5,1,2,0,1,474,268,8,6,8,6,8,6,2,2,0,0,10,9,5,4,556,344,281,172,193,96,8,12,4,2,16,15,29.0,18.0,2,5,14,23,6,11,2,2,32,25,4,2,36,44,26,38,10,6,7,7,2,1,0,0,2024-2025
4570522,2024-12-15 14:30:00+00:00,258665,Liverpool,258657,Arsenal,True,0,1,35,65,6,12,1,3,0,4,0,3,207,457,5,11,1,7,2,5,3,4,0,2,3,11,3,1,299,543,117,227,90,230,11,18,1,4,18,20,6.0,35.0,1,6,20,10,12,8,4,3,33,21,2,1,47,40,39,26,8,14,9,11,1,1,0,0,2024-2025
4570525,2025-01-17 19:00:00+00:00,258665,Liverpool,231505,Brighton,True,2,1,46,54,8,5,5,2,3,1,2,1,312,380,5,12,4,1,3,2,0,1,0,0,5,5,3,0,400,483,175,221,137,159,15,9,2,4,30,24,21.0,24.0,0,2,26,18,11,13,1,0,31,28,1,4,50,41,42,27,8,14,4,4,2,2,0,0,2024-2025
4570524,2025-01-18 17:30:00+00:00,258663,Everton,231494,Aston Villa,True,1,1,43,57,6,14,3,10,0,0,0,0,294,428,13,6,3,8,3,0,0,4,0,0,3,9,3,5,374,517,144,250,150,178,21,30,1,2,23,24,9.0,26.0,3,1,14,13,8,5,2,0,43,26,9,2,34,40,28,33,6,7,8,7,3,2,0,0,2024-2025
4570527,2025-01-19 12:30:00+00:00,628117,Tottenham Hotspur,614954,Leicester City,True,1,0,59,41,2,7,0,2,0,1,0,1,451,279,9,7,3,1,2,2,0,3,1,0,0,5,2,2,566,384,319,148,132,131,28,25,0,2,31,22,9.0,30.0,2,1,38,30,16,9,3,0,31,26,2,0,72,71,59,56,13,15,14,17,0,3,0,0,2024-2025
4570523,2025-01-19 14:00:00+00:00,258657,Arsenal,614828,Crystal Palace,True,5,0,76,24,24,3,11,1,7,1,3,1,707,158,4,6,6,0,7,2,6,0,1,0,21,3,3,0,800,252,294,101,413,57,15,14,7,0,31,13,51.0,6.0,2,1,8,23,5,10,0,7,16,45,1,4,37,39,27,33,10,6,13,6,0,2,0,0,2024-2025
4570528,2025-01-19 15:00:00+00:00,231497,West Ham United,258661,Chelsea,True,0,5,32,68,6,23,1,10,1,3,1,3,207,508,5,5,0,16,4,9,1,4,0,0,3,15,3,8,279,588,160,251,47,257,12,30,1,12,24,31,7.0,60.0,2,1,30,26,10,12,5,1,54,12,5,1,45,52,40,42,5,10,5,11,1,0,0,0,2024-2025
4570526,2025-01-19 18:45:00+00:00,231488,Manchester City,954396,Manchester United,True,2,4,74,26,22,12,8,5,2,6,1,2,589,161,1,10,8,2,6,6,8,1,0,0,17,9,5,3,672,240,301,75,288,86,16,18,7,1,31,15,41.0,19.0,2,4,15,26,9,13,1,8,13,32,2,6,46,49,36,37,10,12,12,10,0,2,0,0,2024-2025
4570562,2025-01-25 12:00:00+00:00,231494,Aston Villa,231488,Manchester City,True,2,4,38,62,3,18,1,8,1,5,0,4,286,519,10,3,1,6,1,5,1,5,0,0,3,15,0,3,362,579,204,296,82,223,18,12,0,5,16,12,19.0,34.0,1,5,15,12,8,4,5,1,19,13,4,0,30,37,27,32,3,5,9,11,1,0,0,0,2024-2025
4570577,2025-01-26 12:30:00+00:00,258661,Chelsea,258657,Arsenal,True,1,0,46,54,21,10,9,2,6,0,5,0,332,380,11,8,9,3,9,3,3,5,0,0,14,9,7,1,406,480,182,209,150,171,16,13,3,1,23,25,36.0,24.0,2,2,24,16,15,8,5,4,27,27,2,7,52,46,40,37,12,9,8,10,1,1,0,1,2024-2025
4570576,2025-01-26 14:00:00+00:00,614828,Crystal Palace,628117,Tottenham Hotspur,True,2,3,37,63,9,12,5,6,3,1,1,0,268,514,4,5,1,2,2,4,2,2,0,0,7,6,2,6,363,619,156,363,112,151,20,22,5,4,22,36,15.0,12.0,1,3,25,20,13,12,2,2,31,19,3,3,50,55,38,44,12,11,8,20,2,1,0,0,2024-2025
4570573,2025-01-26 15:00:00+00:00,231497,West Ham United,258663,Everton,True,2,0,45,55,12,17,8,0,2,2,1,2,304,371,11,9,3,9,2,8,2,9,0,1,9,11,3,6,387,451,221,193,83,178,34,24,2,7,20,30,15.0,30.0,0,2,23,20,12,10,7,2,43,15,0,6,56,50,40,38,16,12,9,8,2,1,0,0,2024-2025
4570575,2025-01-26 15:00:00+00:00,614954,Leicester City,258665,Liverpool,True,2,1,37,63,10,14,4,6,2,2,0,1,183,399,9,11,4,2,3,5,3,3,0,0,6,7,4,7,287,500,75,232,108,167,22,16,4,1,19,26,26.0,13.0,2,0,22,16,7,11,3,3,23,31,5,2,47,47,34,33,13,14,2,8,3,2,0,0,2024-2025
4570574,2025-01-26 18:45:00+00:00,954396,Manchester United,231505,Brighton,True,3,0,50,50,21,7,8,0,5,1,4,1,281,300,13,17,5,4,7,4,6,3,0,0,16,5,5,2,363,386,86,188,195,112,17,18,5,2,24,22,35.0,16.0,4,1,15,14,7,4,2,5,20,27,0,5,46,48,38,29,8,19,7,2,1,2,0,0,2024-2025
4570568,2025-02-02 12:00:00+00:00,231488,Manchester City,258657,Arsenal,True,3,4,52,48,14,10,6,5,4,6,1,2,423,385,6,7,3,3,5,0,3,5,1,0,8,9,6,1,498,459,243,213,180,172,14,22,2,3,20,15,28.0,25.0,1,10,16,29,9,11,5,3,19,28,1,3,45,57,36,48,9,9,15,13,1,0,0,0,2024-2025
4570570,2025-02-02 14:00:00+00:00,258663,Everton,614954,Leicester City,True,4,1,65,35,13,8,6,3,5,1,2,0,556,262,8,8,6,2,5,4,2,1,0,0,10,7,3,1,646,343,385,138,171,124,30,26,3,2,30,18,29.0,20.0,1,1,16,18,10,10,1,2,34,26,2,2,44,38,34,29,10,9,11,3,2,0,0,0,2024-2025
4570569,2025-02-02 14:00:00+00:00,258665,Liverpool,231497,West Ham United,True,1,0,57,43,13,9,2,0,3,2,2,2,381,254,8,12,7,7,7,7,4,2,1,0,10,7,3,2,457,336,242,174,139,80,22,13,9,6,24,23,15.0,17.0,0,3,23,25,12,9,2,4,39,28,0,1,59,59,37,40,22,19,6,7,2,1,0,0,2024-2025
4570571,2025-02-02 14:00:00+00:00,231505,Brighton,614828,Crystal Palace,True,1,1,56,44,10,9,3,2,1,2,1,1,393,275,9,12,1,5,5,3,2,4,1,0,5,8,5,1,479,352,242,170,151,105,26,22,2,6,31,22,15.0,22.0,1,5,17,15,9,9,4,2,26,18,1,3,40,34,33,29,7,5,5,5,0,4,1,0,2024-2025
4570572,2025-02-02 14:30:00+00:00,231494,Aston Villa,258661,Chelsea,True,0,1,47,53,6,11,2,2,0,1,0,1,302,355,7,15,4,6,2,5,2,4,1,0,3,6,3,5,378,432,193,215,109,140,22,18,2,5,22,21,14.0,28.0,2,5,27,25,4,9,4,2,20,26,2,2,56,60,50,47,6,13,8,15,2,0,0,0,2024-2025
4570567,2025-02-02 18:45:00+00:00,628117,Tottenham Hotspur,954396,Manchester United,True,0,1,46,54,7,17,2,2,0,0,0,0,318,394,8,11,2,6,3,8,2,7,0,1,4,10,3,7,416,490,220,177,98,217,21,14,1,6,19,18,9.0,33.0,0,3,20,24,9,6,7,2,39,15,1,2,58,59,41,41,17,18,12,9,1,0,0,0,2024-2025
4570554,2025-02-16 12:00:00+00:00,954396,Manchester United,614828,Crystal Palace,True,3,1,66,34,13,4,8,2,5,2,4,1,497,205,4,8,2,1,4,1,1,1,1,0,11,3,2,1,596,305,240,124,257,81,16,24,1,1,33,34,33.0,16.0,3,2,25,16,6,12,2,2,29,25,0,4,50,36,38,27,12,9,6,7,1,2,0,0,2024-2025
4570566,2025-02-16 12:30:00+00:00,258657,Arsenal,628117,Tottenham Hotspur,True,5,0,64,36,27,6,12,2,4,1,3,1,540,274,8,7,10,1,6,2,9,2,1,0,20,5,7,1,601,337,192,204,348,70,15,14,7,4,21,11,54.0,11.0,1,0,14,9,4,7,2,9,12,36,2,8,40,40,31,29,9,11,10,12,0,3,0,0,2024-2025
4570565,2025-02-16 14:00:00+00:00,258661,Chelsea,258663,Everton,True,2,1,71,29,18,2,5,2,3,1,3,1,608,214,4,7,10,0,8,0,5,0,2,0,12,2,6,0,689,290,327,123,281,91,26,19,6,0,31,18,40.0,6.0,0,1,19,24,7,9,0,5,7,48,1,3,43,45,33,31,10,14,7,3,0,3,0,0,2024-2025
4570546,2025-02-16 15:00:00+00:00,231497,West Ham United,231505,Brighton,True,3,1,33,67,17,9,7,5,4,3,1,2,212,487,7,9,0,8,8,1,2,3,1,0,11,7,6,2,288,594,142,322,70,165,19,20,4,3,25,25,25.0,24.0,1,1,28,20,15,19,3,2,46,15,4,4,52,45,46,37,6,8,9,10,1,2,0,0,2024-2025
