League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Essen,4-2-3-1,0,0.8,NA,1,0,Bayer Leverkusen,4-4-2,2,2.1,Kristin Kögel · 47&rsquor; Janou Levels · 58&rsquor; Janou Levels · 67&rsquor;,6,1,Essen,Home,NA,990,330,263,66,20,0,1,7,31,3,0,0,3,210,1,10
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Essen,4-2-3-1,0,0.8,NA,1,0,Bayer Leverkusen,4-4-2,2,2.1,Kristin Kögel · 47&rsquor; Janou Levels · 58&rsquor; Janou Levels · 67&rsquor;,6,1,Bayer Leverkusen,Away,NA,966,424,371,52,12,0,0,24,26,5,5,0,0,305,1,10
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Turbine Potsdam,4-4-2,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-3,6,3,Laura Freigang · 13&rsquor; Emilie Bernhardt (OG) · 62&rsquor; Nicole Anyomi · 67&rsquor; Nicole Anyomi · 73&rsquor; Laura Freigang · 84&rsquor; Laura Freigang · 90+1&rsquor;,0,0,Turbine Potsdam,Home,NA,990,315,261,53,9,0,0,5,25,1,0,0,1,212,1,7
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Turbine Potsdam,4-4-2,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-3,6,3,Laura Freigang · 13&rsquor; Emilie Bernhardt (OG) · 62&rsquor; Nicole Anyomi · 67&rsquor; Nicole Anyomi · 73&rsquor; Laura Freigang · 84&rsquor; Laura Freigang · 90+1&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,613,553,55,12,1,2,35,27,13,7,4,0,495,5,11
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Wolfsburg,4-3-3,5,2.6,Alexandra Popp · 27&rsquor; Lena Lattwein · 45&rsquor; Jule Brand · 51&rsquor; Lynn Wilms · 68&rsquor; Lineth Beerensteyn · 84&rsquor;,3,0,Köln,4-3-3,1,1,Nicole Billa (P) · 25&rsquor;,1,0,Wolfsburg,Home,NA,990,559,501,57,8,0,5,19,33,7,4,3,0,434,1,15
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Wolfsburg,4-3-3,5,2.6,Alexandra Popp · 27&rsquor; Lena Lattwein · 45&rsquor; Jule Brand · 51&rsquor; Lynn Wilms · 68&rsquor; Lineth Beerensteyn · 84&rsquor;,3,0,Köln,4-3-3,1,1,Nicole Billa (P) · 25&rsquor;,1,0,Köln,Away,NA,990,331,271,60,13,0,4,19,29,5,2,3,0,210,0,12
Frauen-Bundesliga,2024-09-23,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,5,3,Georgia Stanway (P) · 42&rsquor; Pernille Harder · 45&rsquor; Pernille Harder · 57&rsquor; Pernille Harder · 88&rsquor; Sydney Lohmann · 90+3&rsquor;,1,0,Hoffenheim,4-4-2,1,0.8,Selina Cerci · 28&rsquor;,1,0,Bayern Munich,Home,NA,990,624,583,41,11,0,1,16,12,7,4,3,0,552,0,7
Frauen-Bundesliga,2024-09-23,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,5,3,Georgia Stanway (P) · 42&rsquor; Pernille Harder · 45&rsquor; Pernille Harder · 57&rsquor; Pernille Harder · 88&rsquor; Sydney Lohmann · 90+3&rsquor;,1,0,Hoffenheim,4-4-2,1,0.8,Selina Cerci · 28&rsquor;,1,0,Hoffenheim,Away,NA,990,379,339,40,10,0,3,14,15,4,2,1,0,303,0,10
Frauen-Bundesliga,2024-09-27,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.8,Caroline Kehrer · 21&rsquor; Cornelia Kramer (P) · 28&rsquor;,3,0,Hoffenheim,4-2-3-1,1,1.7,Selina Cerci · 57&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,458,400,54,14,1,0,15,25,8,6,0,0,317,4,13
Frauen-Bundesliga,2024-09-27,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.8,Caroline Kehrer · 21&rsquor; Cornelia Kramer (P) · 28&rsquor;,3,0,Hoffenheim,4-2-3-1,1,1.7,Selina Cerci · 57&rsquor;,2,0,Hoffenheim,Away,NA,990,447,384,63,16,0,2,16,36,1,0,0,0,317,0,15
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Köln,4-3-3,0,2.1,NA,0,0,Freiburg,4-4-2,2,1.7,Shekiera Martinez · 9&rsquor; Cora Zical · 54&rsquor;,3,0,Köln,Home,NA,990,511,450,58,11,0,0,39,29,9,5,3,0,365,3,13
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Köln,4-3-3,0,2.1,NA,0,0,Freiburg,4-4-2,2,1.7,Shekiera Martinez · 9&rsquor; Cora Zical · 54&rsquor;,3,0,Freiburg,Away,NA,990,407,350,57,13,0,0,11,25,4,1,3,0,261,0,14
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Turbine Potsdam,4-4-2,0,0.6,NA,1,0,RB Leipzig,3-4-3,3,2.9,Giovanna Hoffmann · 27&rsquor; Vanessa Fudalla (P) · 56&rsquor; Marleen Schimmer · 63&rsquor;,2,0,Turbine Potsdam,Home,NA,990,379,319,57,9,0,0,13,30,3,0,3,0,253,3,17
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Turbine Potsdam,4-4-2,0,0.6,NA,1,0,RB Leipzig,3-4-3,3,2.9,Giovanna Hoffmann · 27&rsquor; Vanessa Fudalla (P) · 56&rsquor; Marleen Schimmer · 63&rsquor;,2,0,RB Leipzig,Away,NA,990,533,475,58,17,1,0,15,32,4,4,0,0,420,0,13
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Werder Bremen,4-3-3,0,0.6,NA,1,0,Bayern Munich,4-2-3-1,4,1.3,Lea Schüller · 26&rsquor; Glódís Perla Viggósdóttir · 51&rsquor; Georgia Stanway · 71&rsquor; Pernille Harder · 85&rsquor; Jovana Damnjanović · 86&rsquor;,5,1,Werder Bremen,Home,NA,990,338,281,55,15,0,2,13,24,3,2,1,0,258,2,10
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Werder Bremen,4-3-3,0,0.6,NA,1,0,Bayern Munich,4-2-3-1,4,1.3,Lea Schüller · 26&rsquor; Glódís Perla Viggósdóttir · 51&rsquor; Georgia Stanway · 71&rsquor; Pernille Harder · 85&rsquor; Jovana Damnjanović · 86&rsquor;,5,1,Bayern Munich,Away,NA,950,663,619,42,13,0,2,5,17,3,2,1,0,585,2,7
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Eintracht Frankfurt,4-1-2-1-2,3,2.5,Sara Doorsoun (P) · 45+1&rsquor; Nicole Anyomi · 46&rsquor; Nicole Anyomi · 59&rsquor;,4,0,Wolfsburg,4-2-3-1,0,1.2,NA,2,0,Eintracht Frankfurt,Home,NA,990,397,342,52,12,1,1,19,24,4,0,3,0,268,3,14
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Eintracht Frankfurt,4-1-2-1-2,3,2.5,Sara Doorsoun (P) · 45+1&rsquor; Nicole Anyomi · 46&rsquor; Nicole Anyomi · 59&rsquor;,4,0,Wolfsburg,4-2-3-1,0,1.2,NA,2,0,Wolfsburg,Away,NA,990,424,370,54,15,0,4,16,23,4,2,2,0,309,0,14
Frauen-Bundesliga,2024-09-30,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,1,0,Essen,4-2-3-1,2,1.9,Paulina Platner · 56&rsquor; Natasha Kowalski (P) · 85&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,489,434,55,12,0,1,13,32,6,1,5,0,371,0,11
Frauen-Bundesliga,2024-09-30,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,1,0,Essen,4-2-3-1,2,1.9,Paulina Platner · 56&rsquor; Natasha Kowalski (P) · 85&rsquor;,1,0,Essen,Away,NA,990,494,451,43,8,0,1,24,21,5,1,4,0,362,0,16
Frauen-Bundesliga,2024-10-04,Frauen-Bundesliga (Matchweek 5),Wolfsburg,4-3-3,5,3.7,Lynn Wilms · 21&rsquor; Sveindís Jane Jónsdóttir · 65&rsquor; Lineth Beerensteyn · 76&rsquor; Rebecka Blomqvist · 84&rsquor; Lineth Beerensteyn · 90&rsquor;,2,0,RB Leipzig,3-4-3,0,1.1,NA,1,0,Wolfsburg,Home,NA,990,574,532,34,6,1,1,20,16,6,4,0,0,467,8,10
Frauen-Bundesliga,2024-10-04,Frauen-Bundesliga (Matchweek 5),Wolfsburg,4-3-3,5,3.7,Lynn Wilms · 21&rsquor; Sveindís Jane Jónsdóttir · 65&rsquor; Lineth Beerensteyn · 76&rsquor; Rebecka Blomqvist · 84&rsquor; Lineth Beerensteyn · 90&rsquor;,2,0,RB Leipzig,3-4-3,0,1.1,NA,1,0,RB Leipzig,Away,NA,990,392,340,51,20,0,2,8,16,4,3,0,1,301,1,6
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Freiburg,4-2-3-1,3,1,Annabel Schasching · 6&rsquor; Cora Zical · 24&rsquor; Cora Zical · 80&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.4,NA,1,0,Freiburg,Home,NA,990,650,595,53,8,0,5,21,35,7,2,4,0,518,2,16
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Freiburg,4-2-3-1,3,1,Annabel Schasching · 6&rsquor; Cora Zical · 24&rsquor; Cora Zical · 80&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.4,NA,1,0,Turbine Potsdam,Away,NA,990,346,297,49,11,1,2,9,28,1,0,1,0,231,0,19
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,1,0.5,Klara Bühl · 71&rsquor;,1,0,Köln,4-3-3,0,0.4,NA,3,0,Bayern Munich,Home,NA,990,738,676,59,13,1,4,8,32,2,2,0,0,624,3,14
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,1,0.5,Klara Bühl · 71&rsquor;,1,0,Köln,4-3-3,0,0.4,NA,3,0,Köln,Away,NA,990,344,303,38,13,0,3,7,15,1,0,1,0,243,3,4
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Essen,4-2-3-1,1,1.5,Natasha Kowalski (P) · 18&rsquor;,4,0,Eintracht Frankfurt,4-3-1-2,3,3.1,Laura Freigang · 61&rsquor; Géraldine Reuteler · 83&rsquor; Laura Freigang · 87&rsquor;,2,0,Essen,Home,NA,990,266,212,54,11,1,0,11,20,6,1,5,0,164,0,6
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Essen,4-2-3-1,1,1.5,Natasha Kowalski (P) · 18&rsquor;,4,0,Eintracht Frankfurt,4-3-1-2,3,3.1,Laura Freigang · 61&rsquor; Géraldine Reuteler · 83&rsquor; Laura Freigang · 87&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,680,636,43,12,0,1,27,18,6,0,0,4,583,1,7
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Hoffenheim,4-4-2,1,1.2,Marta Cazalla · 31&rsquor;,2,0,Werder Bremen,4-4-2,0,0.3,NA,2,0,Hoffenheim,Home,NA,990,464,414,50,13,0,1,12,26,1,0,1,0,374,0,10
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Hoffenheim,4-4-2,1,1.2,Marta Cazalla · 31&rsquor;,2,0,Werder Bremen,4-4-2,0,0.3,NA,2,0,Werder Bremen,Away,NA,990,463,401,60,10,0,5,19,30,9,4,4,0,346,2,6
Frauen-Bundesliga,2024-10-07,Frauen-Bundesliga (Matchweek 5),Bayer Leverkusen,4-4-2,1,1.4,Katharina Piljić · 69&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.8,NA,2,0,Bayer Leverkusen,Home,NA,990,628,575,49,9,0,1,32,30,5,5,0,0,496,4,10
Frauen-Bundesliga,2024-10-07,Frauen-Bundesliga (Matchweek 5),Bayer Leverkusen,4-4-2,1,1.4,Katharina Piljić · 69&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.8,NA,2,0,Carl-Zeiss Jena,Away,NA,990,398,336,61,13,1,1,10,25,4,2,0,2,270,1,12
Frauen-Bundesliga,2024-10-11,Frauen-Bundesliga (Matchweek 6),Turbine Potsdam,4-4-2,0,0.8,NA,1,0,Essen,4-2-3-1,3,1.2,Annalena Rieke · 33&rsquor; Laureta Elmazi · 35&rsquor; Natasha Kowalski · 60&rsquor;,0,0,Turbine Potsdam,Home,NA,990,408,355,53,6,0,0,17,27,10,7,2,0,302,0,11
Frauen-Bundesliga,2024-10-11,Frauen-Bundesliga (Matchweek 6),Turbine Potsdam,4-4-2,0,0.8,NA,1,0,Essen,4-2-3-1,3,1.2,Annalena Rieke · 33&rsquor; Laureta Elmazi · 35&rsquor; Natasha Kowalski · 60&rsquor;,0,0,Essen,Away,NA,990,515,461,54,12,1,0,27,28,10,4,5,0,400,0,11
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Werder Bremen,4-4-2,1,1,Sophie Weidauer · 90&rsquor;,2,0,Bayer Leverkusen,4-4-2,1,0.7,Caroline Kehrer · 62&rsquor;,4,0,Werder Bremen,Home,NA,990,509,438,71,18,2,1,22,42,2,1,1,0,360,0,17
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Werder Bremen,4-4-2,1,1,Sophie Weidauer · 90&rsquor;,2,0,Bayer Leverkusen,4-4-2,1,0.7,Caroline Kehrer · 62&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,357,285,68,13,1,1,15,36,4,4,0,0,207,4,8
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-3-3,2,1.2,Vivien Endemann · 5&rsquor; Lineth Beerensteyn · 67&rsquor;,1,0,Bayern Munich,4-4-2,0,1.1,NA,2,0,Wolfsburg,Home,NA,990,416,373,42,10,2,2,12,19,2,0,2,0,326,1,9
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-3-3,2,1.2,Vivien Endemann · 5&rsquor; Lineth Beerensteyn · 67&rsquor;,1,0,Bayern Munich,4-4-2,0,1.1,NA,2,0,Bayern Munich,Away,NA,990,564,521,43,10,4,0,14,16,6,3,3,0,473,0,11
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),Köln,4-3-3,0,0.8,NA,2,0,Hoffenheim,4-4-2,3,0.7,Ereleta Memeti · 48&rsquor; Selina Cerci · 50&rsquor; Marta Cazalla · 90+3&rsquor;,1,0,Köln,Home,NA,990,507,438,64,22,2,3,20,29,3,2,1,0,384,5,15
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),Köln,4-3-3,0,0.8,NA,2,0,Hoffenheim,4-4-2,3,0.7,Ereleta Memeti · 48&rsquor; Selina Cerci · 50&rsquor; Marta Cazalla · 90+3&rsquor;,1,0,Hoffenheim,Away,NA,990,426,368,53,19,0,4,7,22,1,1,0,0,314,5,10
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 30&rsquor; Vanessa Fudalla · 47&rsquor;,2,0,Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,3,0,RB Leipzig,Home,NA,990,556,506,50,14,0,0,14,22,4,3,0,0,456,0,18
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 30&rsquor; Vanessa Fudalla · 47&rsquor;,2,0,Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,3,0,Carl-Zeiss Jena,Away,NA,990,428,370,57,11,0,1,16,27,5,2,2,0,328,1,10
Frauen-Bundesliga,2024-10-14,Frauen-Bundesliga (Matchweek 6),Eintracht Frankfurt,4-3-1-2,6,2.8,Laura Freigang · 35&rsquor; Laura Freigang · 53&rsquor; Barbara Dunst · 75&rsquor; Remina Chiba · 90&rsquor; Remina Chiba · 90+2&rsquor; Remina Chiba · 90+4&rsquor;,0,0,Freiburg,3-4-3,0,0.1,Julia Stierli · 46&rsquor;,0,1,Eintracht Frankfurt,Home,NA,990,626,578,47,9,4,3,29,26,9,8,1,0,533,1,5
Frauen-Bundesliga,2024-10-14,Frauen-Bundesliga (Matchweek 6),Eintracht Frankfurt,4-3-1-2,6,2.8,Laura Freigang · 35&rsquor; Laura Freigang · 53&rsquor; Barbara Dunst · 75&rsquor; Remina Chiba · 90&rsquor; Remina Chiba · 90+2&rsquor; Remina Chiba · 90+4&rsquor;,0,0,Freiburg,3-4-3,0,0.1,Julia Stierli · 46&rsquor;,0,1,Freiburg,Away,NA,945,287,232,54,11,0,2,6,19,2,0,2,0,200,1,7
Frauen-Bundesliga,2024-10-18,Frauen-Bundesliga (Matchweek 7),Hoffenheim,4-4-2,6,4.2,Ereleta Memeti · 21&rsquor; Gia Corley · 34&rsquor; Melissa Kössler · 36&rsquor; Julia Hickelsberger-Füller · 63&rsquor; Melissa Kössler · 64&rsquor; Gia Corley · 67&rsquor;,2,0,Turbine Potsdam,4-4-2,0,0,NA,4,0,Hoffenheim,Home,NA,990,713,672,38,8,0,0,34,20,6,3,2,0,613,3,10
Frauen-Bundesliga,2024-10-18,Frauen-Bundesliga (Matchweek 7),Hoffenheim,4-4-2,6,4.2,Ereleta Memeti · 21&rsquor; Gia Corley · 34&rsquor; Melissa Kössler · 36&rsquor; Julia Hickelsberger-Füller · 63&rsquor; Melissa Kössler · 64&rsquor; Gia Corley · 67&rsquor;,2,0,Turbine Potsdam,4-4-2,0,0,NA,4,0,Turbine Potsdam,Away,NA,990,355,297,56,13,0,3,2,20,0,0,0,0,258,2,8
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,0,1.6,NA,2,0,Werder Bremen,4-4-2,1,0.5,Sophie Weidauer · 75&rsquor;,5,0,Eintracht Frankfurt,Home,NA,990,532,475,53,12,0,2,19,26,10,7,2,0,417,4,9
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,0,1.6,NA,2,0,Werder Bremen,4-4-2,1,0.5,Sophie Weidauer · 75&rsquor;,5,0,Werder Bremen,Away,NA,990,303,254,48,15,1,1,6,19,3,1,2,0,209,1,4
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Carl-Zeiss Jena,4-1-4-1,2,1.6,Fiona Gaißer · 49&rsquor; Luca-Emily Birkholz · 65&rsquor;,3,0,Köln,4-3-3,2,2.2,Adriana Achcińska · 28&rsquor; Janina Hechler · 45&rsquor;,3,0,Carl-Zeiss Jena,Home,NA,990,272,212,57,8,0,1,8,34,2,1,1,0,142,3,6
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Carl-Zeiss Jena,4-1-4-1,2,1.6,Fiona Gaißer · 49&rsquor; Luca-Emily Birkholz · 65&rsquor;,3,0,Köln,4-3-3,2,2.2,Adriana Achcińska · 28&rsquor; Janina Hechler · 45&rsquor;,3,0,Köln,Away,NA,990,413,351,62,13,0,2,29,28,15,7,5,0,304,0,5
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,0,0.1,NA,2,0,Wolfsburg,4-3-3,2,3,Janina Minge · 25&rsquor; Lineth Beerensteyn · 72&rsquor;,2,0,Essen,Home,NA,990,289,251,38,6,0,0,4,19,0,0,0,0,198,0,7
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,0,0.1,NA,2,0,Wolfsburg,4-3-3,2,3,Janina Minge · 25&rsquor; Lineth Beerensteyn · 72&rsquor;,2,0,Wolfsburg,Away,NA,990,705,662,41,6,0,1,22,28,5,1,0,4,594,2,9
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Freiburg,4-2-3-1,4,2.5,Shekiera Martinez · 33&rsquor; Annabel Schasching · 53&rsquor; Cora Zical · 61&rsquor; Eileen Campbell · 90+3&rsquor;,3,0,RB Leipzig,3-4-3,1,2.2,Marleen Schimmer · 81&rsquor;,3,0,Freiburg,Home,NA,990,494,452,42,12,0,1,15,16,4,1,2,0,392,0,12
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Freiburg,4-2-3-1,4,2.5,Shekiera Martinez · 33&rsquor; Annabel Schasching · 53&rsquor; Cora Zical · 61&rsquor; Eileen Campbell · 90+3&rsquor;,3,0,RB Leipzig,3-4-3,1,2.2,Marleen Schimmer · 81&rsquor;,3,0,RB Leipzig,Away,NA,990,422,379,43,10,0,1,13,15,6,4,1,0,325,0,8
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Bayer Leverkusen,4-4-2,2,0.4,Cornelia Kramer · 20&rsquor; Julia Mickenhagen · 51&rsquor; Julia Mickenhagen · 73&rsquor;,3,1,Bayern Munich,4-2-3-1,3,2.2,Sarah Zadrazil · 50&rsquor; Georgia Stanway (P) · 66&rsquor; Alara Sehitler · 90&rsquor;,1,0,Bayer Leverkusen,Home,NA,972,304,252,51,9,0,0,5,26,1,1,0,0,185,1,6
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Bayer Leverkusen,4-4-2,2,0.4,Cornelia Kramer · 20&rsquor; Julia Mickenhagen · 51&rsquor; Julia Mickenhagen · 73&rsquor;,3,1,Bayern Munich,4-2-3-1,3,2.2,Sarah Zadrazil · 50&rsquor; Georgia Stanway (P) · 66&rsquor; Alara Sehitler · 90&rsquor;,1,0,Bayern Munich,Away,NA,990,682,625,55,9,0,2,19,31,5,2,3,0,555,2,6
Frauen-Bundesliga,2024-11-01,Frauen-Bundesliga (Matchweek 8),Köln,4-3-3,1,0.7,Laura Vogt · 21&rsquor;,3,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 2&rsquor; Cornelia Kramer (P) · 25&rsquor;,4,0,Köln,Home,NA,990,454,376,76,18,0,3,23,39,6,4,1,0,319,2,13
Frauen-Bundesliga,2024-11-01,Frauen-Bundesliga (Matchweek 8),Köln,4-3-3,1,0.7,Laura Vogt · 21&rsquor;,3,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 2&rsquor; Cornelia Kramer (P) · 25&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,361,291,67,10,0,0,10,41,4,2,0,0,226,3,12
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Werder Bremen,3-5-2,1,0.7,Tuana Keles · 69&rsquor;,3,0,Essen,4-2-3-1,0,0.8,NA,2,0,Werder Bremen,Home,NA,990,421,367,51,9,0,0,13,26,3,2,0,0,306,3,14
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Werder Bremen,3-5-2,1,0.7,Tuana Keles · 69&rsquor;,3,0,Essen,4-2-3-1,0,0.8,NA,2,0,Essen,Away,NA,990,375,310,65,18,0,1,14,34,5,3,2,0,251,0,16
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Turbine Potsdam,5-3-2,0,0.5,NA,3,0,Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,1,0,Turbine Potsdam,Home,NA,990,430,377,50,22,1,0,12,20,0,0,0,0,269,3,7
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Turbine Potsdam,5-3-2,0,0.5,NA,3,0,Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,1,0,Carl-Zeiss Jena,Away,NA,990,427,349,77,16,0,0,19,49,4,3,1,0,247,1,16
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),RB Leipzig,3-4-3,3,2.5,Marlene Müller · 55&rsquor; Giovanna Hoffmann (P) · 90+2&rsquor; Giovanna Hoffmann · 90+4&rsquor;,2,0,Hoffenheim,3-4-3,1,0.6,Dominika Grabowska · 78&rsquor;,0,0,RB Leipzig,Home,NA,990,461,405,50,11,0,3,16,24,6,5,0,0,349,6,10
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),RB Leipzig,3-4-3,3,2.5,Marlene Müller · 55&rsquor; Giovanna Hoffmann (P) · 90+2&rsquor; Giovanna Hoffmann · 90+4&rsquor;,2,0,Hoffenheim,3-4-3,1,0.6,Dominika Grabowska · 78&rsquor;,0,0,Hoffenheim,Away,NA,990,480,431,45,14,0,3,14,21,2,1,1,0,383,4,8
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-3-3,3,4.8,Svenja Huth · 17&rsquor; Alexandra Popp · 44&rsquor; Lineth Beerensteyn · 51&rsquor;,0,0,Freiburg,4-2-3-1,0,0.5,NA,0,0,Wolfsburg,Home,NA,990,544,497,47,11,0,2,18,23,5,3,2,0,419,0,12
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-3-3,3,4.8,Svenja Huth · 17&rsquor; Alexandra Popp · 44&rsquor; Lineth Beerensteyn · 51&rsquor;,0,0,Freiburg,4-2-3-1,0,0.5,NA,0,0,Freiburg,Away,NA,990,409,358,49,9,0,2,30,17,10,6,4,0,273,2,23
Frauen-Bundesliga,2024-11-04,Frauen-Bundesliga (Matchweek 8),Bayern Munich,4-2-3-1,1,2.7,Pernille Harder · 34&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,1,0.6,Nicole Anyomi · 68&rsquor;,1,0,Bayern Munich,Home,NA,990,537,480,54,14,0,5,21,25,7,7,0,0,434,3,8
Frauen-Bundesliga,2024-11-04,Frauen-Bundesliga (Matchweek 8),Bayern Munich,4-2-3-1,1,2.7,Pernille Harder · 34&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,1,0.6,Nicole Anyomi · 68&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,473,427,42,7,0,1,10,19,4,3,0,0,373,4,15
Frauen-Bundesliga,2024-11-08,Frauen-Bundesliga (Matchweek 9),Freiburg,4-2-3-1,2,0.7,Lisa Karl · 16&rsquor; Cora Zical · 30&rsquor;,1,0,Bayern Munich,4-4-2,2,2.4,Alara Sehitler · 50&rsquor; Weronika Zawistowska · 90+1&rsquor;,0,0,Freiburg,Home,NA,990,410,359,51,17,1,3,16,17,4,1,3,0,291,0,9
