League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,1.6,Cindy Caputo (P) · 20&rsquor;,2,0,Lille,4-2-3-1,1,1.2,Anaïs Ribeyra · 53&rsquor;,2,0,Lille,Away,NA,990,2,0,0,7,11,5,11,6,13,0,1,0,44,0,3,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2,Laurie Teinturier · 2&rsquor; Alison Peniguel · 58&rsquor; Marie-Charlotte Léger · 88&rsquor;,0,0,Le Havre,3-4-3,4,3.9,Chancelle Effa Effa · 32&rsquor; Inès Benyahia · 56&rsquor; Inès Benyahia · 60&rsquor; Chancelle Effa Effa · 67&rsquor;,1,0,Guingamp,Home,NA,990,0,0,0,8,9,1,9,14,15,1,0,0,43,4,3,57.1
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2,Laurie Teinturier · 2&rsquor; Alison Peniguel · 58&rsquor; Marie-Charlotte Léger · 88&rsquor;,0,0,Le Havre,3-4-3,4,3.9,Chancelle Effa Effa · 32&rsquor; Inès Benyahia · 56&rsquor; Inès Benyahia · 60&rsquor; Chancelle Effa Effa · 67&rsquor;,1,0,Le Havre,Away,NA,990,1,0,0,9,8,4,21,14,16,0,1,0,55,3,4,42.9
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Batcheba Louis · 46&rsquor; Léa Le Garrec · 56&rsquor;,2,0,Montpellier,4-2-3-1,3,2.4,Nérilia Mondésir (P) · 4&rsquor; Maëlle Lakrar · 35&rsquor; Lea Khelifi · 78&rsquor;,3,0,Fleury,Home,NA,990,2,0,0,8,15,0,26,6,26,0,2,0,57,5,14,26.3
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Batcheba Louis · 46&rsquor; Léa Le Garrec · 56&rsquor;,2,0,Montpellier,4-2-3-1,3,2.4,Nérilia Mondésir (P) · 4&rsquor; Maëlle Lakrar · 35&rsquor; Lea Khelifi · 78&rsquor;,3,0,Montpellier,Away,NA,990,3,0,0,15,6,2,12,17,15,1,0,0,58,14,5,73.7
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-3-3,2,1.2,Rofiat Imuran · 15&rsquor; Anaele Le Moguedec · 27&rsquor;,0,0,Paris Saint-Germain,3-5-2,1,0.5,Fanny Rossi · 28&rsquor;,2,0,Stade de Reims,Home,NA,990,0,0,0,9,7,1,19,12,32,0,0,0,70,5,4,55.6
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-3-3,2,1.2,Rofiat Imuran · 15&rsquor; Anaele Le Moguedec · 27&rsquor;,0,0,Paris Saint-Germain,3-5-2,1,0.5,Fanny Rossi · 28&rsquor;,2,0,Paris Saint-Germain,Away,NA,990,2,0,0,8,9,1,8,11,17,0,0,0,56,4,5,44.4
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Bordeaux,4-1-4-1,2,3,Laura Bourgouin · 45+5&rsquor; Laura Bourgouin (P) · 85&rsquor;,1,0,Lyon,3-5-2,1,0.6,Alice Marques · 33&rsquor;,0,0,Bordeaux,Home,NA,990,1,0,0,14,10,2,16,14,13,0,0,0,30,1,2,33.3
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Bordeaux,4-1-4-1,2,3,Laura Bourgouin · 45+5&rsquor; Laura Bourgouin (P) · 85&rsquor;,1,0,Lyon,3-5-2,1,0.6,Alice Marques · 33&rsquor;,0,0,Lyon,Away,NA,990,0,0,0,13,13,2,17,9,2,0,2,0,33,2,1,66.7
Championnat de France de Football Féminin,2024-05-11,Championnat de France de Football Féminin (Semi-finals),Paris Saint-Germain,3-5-2,2,3.5,Grace Geyoro (P) · 52&rsquor; Marie-Antoinette Katoto · 72&rsquor;,1,0,Paris FC,4-2-3-1,2,1.2,Clara Matéo · 36&rsquor; Daphne Corboz · 56&rsquor;,1,0,Paris Saint-Germain,Home,NA,990,1,0,0,9,7,1,18,10,11,1,0,0,47,10,9,52.6
Championnat de France de Football Féminin,2024-05-11,Championnat de France de Football Féminin (Semi-finals),Paris Saint-Germain,3-5-2,2,3.5,Grace Geyoro (P) · 52&rsquor; Marie-Antoinette Katoto · 72&rsquor;,1,0,Paris FC,4-2-3-1,2,1.2,Clara Matéo · 36&rsquor; Daphne Corboz · 56&rsquor;,1,0,Paris FC,Away,NA,990,1,0,0,7,8,0,7,10,14,0,1,0,37,9,10,47.4
Championnat de France de Football Féminin,2024-05-12,Championnat de France de Football Féminin (Semi-finals),Lyon,4-3-3,6,4.4,Wendie Renard · 12&rsquor; Daniëlle van de Donk · 36&rsquor; Amel Majri · 43&rsquor; Kadidiatou Diani · 57&rsquor; Melchie Dumornay · 58&rsquor; Kadidiatou Diani · 66&rsquor;,1,0,Stade de Reims,5-3-2,0,0.2,NA,0,0,Lyon,Home,NA,990,1,0,0,4,3,1,43,10,12,0,0,0,66,11,5,68.8
Championnat de France de Football Féminin,2024-05-12,Championnat de France de Football Féminin (Semi-finals),Lyon,4-3-3,6,4.4,Wendie Renard · 12&rsquor; Daniëlle van de Donk · 36&rsquor; Amel Majri · 43&rsquor; Kadidiatou Diani · 57&rsquor; Melchie Dumornay · 58&rsquor; Kadidiatou Diani · 66&rsquor;,1,0,Stade de Reims,5-3-2,0,0.2,NA,0,0,Stade de Reims,Away,NA,990,0,0,0,3,4,2,5,16,16,0,0,0,43,5,11,31.3
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Third-place match),Paris FC,4-2-3-1,1,1,Clara Matéo · 83&rsquor;,1,0,Stade de Reims,4-2-3-1,1,1.1,Rachel Corboz (P) · 87&rsquor;,2,0,Paris FC,Home,NA,1320,1,0,0,10,8,3,19,16,16,0,1,0,51,4,7,36.4
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Third-place match),Paris FC,4-2-3-1,1,1,Clara Matéo · 83&rsquor;,1,0,Stade de Reims,4-2-3-1,1,1.1,Rachel Corboz (P) · 87&rsquor;,2,0,Stade de Reims,Away,NA,1320,2,0,0,8,9,2,12,16,19,1,0,0,50,7,4,63.6
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Final),Lyon,4-3-3,2,0.5,Delphine Cascarino · 18&rsquor; Kadidiatou Diani · 22&rsquor;,2,0,Paris Saint-Germain,4-1-2-1-2,1,1.1,Tabitha Chawinga · 73&rsquor;,1,0,Lyon,Home,NA,990,2,0,0,7,7,3,14,23,23,0,0,0,60,11,7,61.1
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Final),Lyon,4-3-3,2,0.5,Delphine Cascarino · 18&rsquor; Kadidiatou Diani · 22&rsquor;,2,0,Paris Saint-Germain,4-1-2-1-2,1,1.1,Tabitha Chawinga · 73&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,1,0,0,7,7,0,8,16,26,0,0,0,53,7,11,38.9
Première Ligue,2024-09-20,Première Ligue (Regular season),Fleury,4-4-2,2,0.9,Ewelina Kamczyk · 1&rsquor; Ewelina Kamczyk · 46&rsquor;,0,0,Lyon,3-3-3-1,6,3.3,Melchie Dumornay · 22&rsquor; Lindsey Heaps (P) · 32&rsquor; Melchie Dumornay · 43&rsquor; Lindsey Heaps · 57&rsquor; Vanessa Gilles · 75&rsquor; Kadidiatou Diani · 80&rsquor;,2,0,Fleury,Home,NA,990,0,0,0,6,12,0,8,10,19,0,1,0,40,4,8,33.3
Première Ligue,2024-09-20,Première Ligue (Regular season),Fleury,4-4-2,2,0.9,Ewelina Kamczyk · 1&rsquor; Ewelina Kamczyk · 46&rsquor;,0,0,Lyon,3-3-3-1,6,3.3,Melchie Dumornay · 22&rsquor; Lindsey Heaps (P) · 32&rsquor; Melchie Dumornay · 43&rsquor; Lindsey Heaps · 57&rsquor; Vanessa Gilles · 75&rsquor; Kadidiatou Diani · 80&rsquor;,2,0,Lyon,Away,NA,990,2,0,0,12,5,3,31,5,9,0,0,0,38,8,4,66.7
Première Ligue,2024-09-21,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.9,Laurine Hannequin · 12&rsquor;,3,0,Dijon,4-3-3,1,0.9,Wu Chengshu · 59&rsquor;,2,0,Strasbourg,Home,NA,990,3,0,0,11,10,2,8,11,12,0,0,0,37,15,16,48.4
Première Ligue,2024-09-21,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.9,Laurine Hannequin · 12&rsquor;,3,0,Dijon,4-3-3,1,0.9,Wu Chengshu · 59&rsquor;,2,0,Dijon,Away,NA,990,2,0,0,10,11,1,15,10,9,0,0,0,32,16,15,51.6
Première Ligue,2024-09-21,Première Ligue (Regular season),Le Havre,4-4-2,0,0.7,NA,1,0,Nantes,3-4-3,1,0.8,Manon Uffren · 8&rsquor;,3,0,Le Havre,Home,NA,990,1,0,0,8,10,0,28,11,10,0,0,0,69,8,7,53.3
Première Ligue,2024-09-21,Première Ligue (Regular season),Le Havre,4-4-2,0,0.7,NA,1,0,Nantes,3-4-3,1,0.8,Manon Uffren · 8&rsquor;,3,0,Nantes,Away,NA,990,3,0,0,10,8,4,15,13,5,0,0,0,72,7,8,46.7
Première Ligue,2024-09-21,Première Ligue (Regular season),Stade de Reims,4-4-2,1,0.9,Jade Nassi · 45&rsquor;,3,0,Saint-Étienne,3-4-3,2,0.6,Amandine Pierre-Louis · 20&rsquor; Lisa Martinez · 22&rsquor;,1,0,Stade de Reims,Home,NA,990,3,0,0,15,11,3,19,2,14,0,0,0,45,10,6,62.5
Première Ligue,2024-09-21,Première Ligue (Regular season),Stade de Reims,4-4-2,1,0.9,Jade Nassi · 45&rsquor;,3,0,Saint-Étienne,3-4-3,2,0.6,Amandine Pierre-Louis · 20&rsquor; Lisa Martinez · 22&rsquor;,1,0,Saint-Étienne,Away,NA,990,1,0,0,11,15,3,10,10,11,0,0,0,21,6,10,37.5
Première Ligue,2024-09-21,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.4,Ella Palis · 90+3&rsquor;,2,0,Paris Saint-Germain,4-3-3,3,1.9,Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 43&rsquor; Korbin Albert · 86&rsquor;,2,0,Montpellier,Home,NA,990,2,0,0,6,9,2,11,10,14,0,0,0,18,5,4,55.6
Première Ligue,2024-09-21,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.4,Ella Palis · 90+3&rsquor;,2,0,Paris Saint-Germain,4-3-3,3,1.9,Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 43&rsquor; Korbin Albert · 86&rsquor;,2,0,Paris Saint-Germain,Away,NA,990,2,0,0,9,6,3,14,10,8,0,0,0,53,4,5,44.4
Première Ligue,2024-09-22,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.5,NA,2,0,Paris FC,4-2-3-1,6,2.9,Clara Matéo · 7&rsquor; Clara Matéo · 11&rsquor; Kessya Bussy · 16&rsquor; Maëlle Garbino · 20&rsquor; Gaëtane Thiney · 43&rsquor; Maëlle Garbino · 71&rsquor;,1,0,Guingamp,Home,NA,990,2,0,0,10,8,1,7,8,9,0,0,0,48,3,3,50
Première Ligue,2024-09-22,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.5,NA,2,0,Paris FC,4-2-3-1,6,2.9,Clara Matéo · 7&rsquor; Clara Matéo · 11&rsquor; Kessya Bussy · 16&rsquor; Maëlle Garbino · 20&rsquor; Gaëtane Thiney · 43&rsquor; Maëlle Garbino · 71&rsquor;,1,0,Paris FC,Away,NA,990,1,0,0,9,9,2,26,10,9,0,0,0,52,3,3,50
Première Ligue,2024-09-27,Première Ligue (Regular season),Lyon,3-3-3-1,6,2.2,Daniëlle van de Donk · 17&rsquor; Lindsey Heaps · 38&rsquor; Kadidiatou Diani · 45&rsquor; Tabitha Chawinga · 52&rsquor; Melchie Dumornay · 58&rsquor; Lindsey Heaps · 90+3&rsquor;,0,0,Strasbourg,5-4-1,0,0.1,NA,1,0,Lyon,Home,NA,990,0,0,0,5,3,2,31,7,13,0,0,0,55,14,8,63.6
Première Ligue,2024-09-27,Première Ligue (Regular season),Lyon,3-3-3-1,6,2.2,Daniëlle van de Donk · 17&rsquor; Lindsey Heaps · 38&rsquor; Kadidiatou Diani · 45&rsquor; Tabitha Chawinga · 52&rsquor; Melchie Dumornay · 58&rsquor; Lindsey Heaps · 90+3&rsquor;,0,0,Strasbourg,5-4-1,0,0.1,NA,1,0,Strasbourg,Away,NA,990,1,0,0,4,5,1,9,9,21,0,0,0,37,9,14,39.1
Première Ligue,2024-09-28,Première Ligue (Regular season),Nantes,3-4-3,0,0.7,NA,3,0,Saint-Étienne,4-2-3-1,1,0.5,Cindy Caputo · 2&rsquor;,5,0,Nantes,Home,NA,990,3,0,0,17,13,1,20,11,12,0,0,0,36,12,6,66.7
Première Ligue,2024-09-28,Première Ligue (Regular season),Nantes,3-4-3,0,0.7,NA,3,0,Saint-Étienne,4-2-3-1,1,0.5,Cindy Caputo · 2&rsquor;,5,0,Saint-Étienne,Away,NA,990,5,0,0,13,17,0,16,8,12,0,0,0,29,6,12,33.3
Première Ligue,2024-09-28,Première Ligue (Regular season),Dijon,4-1-4-1,2,2.5,Viktoria Pinther · 76&rsquor; Viktoria Pinther · 88&rsquor;,3,0,Fleury,4-4-2,2,0.5,Claudine Meffometou · 4&rsquor; Sarah Kassi · 58&rsquor;,2,0,Dijon,Home,NA,990,3,0,0,13,10,3,17,5,11,0,0,0,48,10,4,71.4
Première Ligue,2024-09-28,Première Ligue (Regular season),Dijon,4-1-4-1,2,2.5,Viktoria Pinther · 76&rsquor; Viktoria Pinther · 88&rsquor;,3,0,Fleury,4-4-2,2,0.5,Claudine Meffometou · 4&rsquor; Sarah Kassi · 58&rsquor;,2,0,Fleury,Away,NA,990,2,0,0,10,13,1,11,10,16,0,0,0,55,4,10,28.6
Première Ligue,2024-09-28,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.8,Judith Coquet · 3&rsquor;,2,0,Stade de Reims,4-4-2,0,0.3,NA,0,0,Montpellier,Home,NA,990,2,0,0,8,5,1,13,11,13,0,0,0,52,11,6,64.7
Première Ligue,2024-09-28,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.8,Judith Coquet · 3&rsquor;,2,0,Stade de Reims,4-4-2,0,0.3,NA,0,0,Stade de Reims,Away,NA,990,0,0,0,6,8,2,12,9,7,0,0,0,53,7,11,38.9
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris FC,4-2-3-1,8,3.2,Julie Dufour · 18&rsquor; Clara Matéo · 26&rsquor; Maëlle Garbino · 32&rsquor; Clara Matéo · 45&rsquor; Clara Matéo · 45+2&rsquor; Maëlle Garbino · 45+4&rsquor; Clara Matéo · 62&rsquor; Julie Dufour · 67&rsquor;,1,0,Le Havre,4-4-2,0,0.9,NA,1,0,Paris FC,Home,NA,990,1,0,0,5,12,0,10,17,12,0,0,0,70,7,5,58.3
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris FC,4-2-3-1,8,3.2,Julie Dufour · 18&rsquor; Clara Matéo · 26&rsquor; Maëlle Garbino · 32&rsquor; Clara Matéo · 45&rsquor; Clara Matéo · 45+2&rsquor; Maëlle Garbino · 45+4&rsquor; Clara Matéo · 62&rsquor; Julie Dufour · 67&rsquor;,1,0,Le Havre,4-4-2,0,0.9,NA,1,0,Le Havre,Away,NA,990,1,0,0,12,5,1,19,14,11,0,0,0,70,5,7,41.7
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,4,2.7,Romée Leuchter · 51&rsquor; Romée Leuchter · 61&rsquor; Sakina Karchaoui · 64&rsquor; Agueissa Diarra · 87&rsquor;,2,0,Guingamp,4-4-1-1,0,0,NA,6,0,Paris Saint-Germain,Home,NA,990,2,0,0,8,12,3,40,10,17,0,0,0,57,5,1,83.3
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,4,2.7,Romée Leuchter · 51&rsquor; Romée Leuchter · 61&rsquor; Sakina Karchaoui · 64&rsquor; Agueissa Diarra · 87&rsquor;,2,0,Guingamp,4-4-1-1,0,0,NA,6,0,Guingamp,Away,NA,990,6,0,0,12,8,1,3,7,18,0,0,0,34,1,5,16.7
Première Ligue,2024-10-04,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,3,1,Élisa De Almeida · 37&rsquor; Grace Geyoro · 65&rsquor; Romée Leuchter · 67&rsquor;,1,0,Le Havre,5-4-1,0,0.3,NA,4,0,Paris Saint-Germain,Home,NA,990,1,0,0,7,8,4,28,13,8,0,0,0,59,7,3,70
Première Ligue,2024-10-04,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,3,1,Élisa De Almeida · 37&rsquor; Grace Geyoro · 65&rsquor; Romée Leuchter · 67&rsquor;,1,0,Le Havre,5-4-1,0,0.3,NA,4,0,Le Havre,Away,NA,990,4,0,0,10,6,4,6,5,18,0,0,0,51,3,7,30
Première Ligue,2024-10-05,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Cindy Caputo · 90+2&rsquor;,4,0,Paris FC,4-2-3-1,0,1.3,NA,3,0,Saint-Étienne,Home,NA,990,4,0,0,6,14,4,9,6,10,0,0,0,29,6,4,60
Première Ligue,2024-10-05,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Cindy Caputo · 90+2&rsquor;,4,0,Paris FC,4-2-3-1,0,1.3,NA,3,0,Paris FC,Away,NA,990,3,0,0,14,6,4,17,6,9,0,0,0,51,5,5,50
Première Ligue,2024-10-05,Première Ligue (Regular season),Strasbourg,5-3-2,0,0.7,NA,3,0,Fleury,4-4-2,2,1.2,Aissata Traoré · 18&rsquor; Faustine Robert · 27&rsquor;,1,0,Strasbourg,Home,NA,990,3,0,0,12,3,0,15,14,13,0,0,0,41,17,13,56.7
Première Ligue,2024-10-05,Première Ligue (Regular season),Strasbourg,5-3-2,0,0.7,NA,3,0,Fleury,4-4-2,2,1.2,Aissata Traoré · 18&rsquor; Faustine Robert · 27&rsquor;,1,0,Fleury,Away,NA,990,1,0,0,3,12,1,16,22,13,0,0,0,53,13,17,43.3
Première Ligue,2024-10-05,Première Ligue (Regular season),Guingamp,4-4-1-1,0,0.3,Sofia Guellati · 26&rsquor;,4,1,Nantes,3-4-3,1,1,Kelly Gago · 20&rsquor; Maureen Cosson · 70&rsquor;,4,1,Guingamp,Home,NA,925,4,1,0,8,16,0,4,4,9,0,0,0,24,4,7,36.4
Première Ligue,2024-10-05,Première Ligue (Regular season),Guingamp,4-4-1-1,0,0.3,Sofia Guellati · 26&rsquor;,4,1,Nantes,3-4-3,1,1,Kelly Gago · 20&rsquor; Maureen Cosson · 70&rsquor;,4,1,Nantes,Away,NA,969,3,1,1,17,7,3,26,4,5,0,0,0,47,7,4,63.6
Première Ligue,2024-10-05,Première Ligue (Regular season),Stade de Reims,4-4-2,0,0.3,NA,2,0,Dijon,4-2-3-1,2,0.9,Rose Lavaud · 14&rsquor; Wu Chengshu · 20&rsquor;,4,0,Stade de Reims,Home,NA,990,2,0,0,12,10,1,20,13,16,0,0,0,64,8,7,53.3
Première Ligue,2024-10-05,Première Ligue (Regular season),Stade de Reims,4-4-2,0,0.3,NA,2,0,Dijon,4-2-3-1,2,0.9,Rose Lavaud · 14&rsquor; Wu Chengshu · 20&rsquor;,4,0,Dijon,Away,NA,990,4,0,0,10,12,1,14,14,16,0,0,0,54,7,7,50
Première Ligue,2024-10-05,Première Ligue (Regular season),Lyon,4-2-3-1,4,4.5,Wendie Renard · 38&rsquor; Lindsey Heaps · 63&rsquor; Melchie Dumornay · 64&rsquor; Sara Däbritz · 78&rsquor;,1,0,Montpellier,4-2-3-1,0,0,NA,2,0,Lyon,Home,NA,990,1,0,0,11,9,3,41,4,11,1,0,0,47,18,3,85.7
Première Ligue,2024-10-05,Première Ligue (Regular season),Lyon,4-2-3-1,4,4.5,Wendie Renard · 38&rsquor; Lindsey Heaps · 63&rsquor; Melchie Dumornay · 64&rsquor; Sara Däbritz · 78&rsquor;,1,0,Montpellier,4-2-3-1,0,0,NA,2,0,Montpellier,Away,NA,990,2,0,0,9,11,0,4,5,10,0,1,0,23,3,18,14.3
Première Ligue,2024-10-11,Première Ligue (Regular season),Le Havre,5-4-1,5,3.7,Laurie Cance · 15&rsquor; Madeline Roth · 25&rsquor; Zoé Stiévenart · 33&rsquor; Laurie Cance · 83&rsquor; Silke Demeyere · 88&rsquor;,3,0,Saint-Étienne,4-2-3-1,1,1.6,Fiona Bogi · 22&rsquor;,2,0,Le Havre,Home,NA,990,3,0,0,20,8,0,14,11,18,0,0,0,67,13,19,40.6
Première Ligue,2024-10-11,Première Ligue (Regular season),Le Havre,5-4-1,5,3.7,Laurie Cance · 15&rsquor; Madeline Roth · 25&rsquor; Zoé Stiévenart · 33&rsquor; Laurie Cance · 83&rsquor; Silke Demeyere · 88&rsquor;,3,0,Saint-Étienne,4-2-3-1,1,1.6,Fiona Bogi · 22&rsquor;,2,0,Saint-Étienne,Away,NA,990,2,0,0,8,18,5,25,13,9,0,0,0,49,19,13,59.4
Première Ligue,2024-10-12,Première Ligue (Regular season),Fleury,4-4-2,4,3.5,Batcheba Louis · 55&rsquor; Faustine Robert · 67&rsquor; Aissata Traoré · 84&rsquor; Charlotte Fernandes · 86&rsquor;,1,0,Guingamp,4-4-1-1,1,0.7,Adélie Fourre · 32&rsquor; Maureen Bigot · 38&rsquor;,7,1,Fleury,Home,NA,990,1,0,0,12,8,1,33,8,15,0,0,0,69,9,4,69.2
Première Ligue,2024-10-12,Première Ligue (Regular season),Fleury,4-4-2,4,3.5,Batcheba Louis · 55&rsquor; Faustine Robert · 67&rsquor; Aissata Traoré · 84&rsquor; Charlotte Fernandes · 86&rsquor;,1,0,Guingamp,4-4-1-1,1,0.7,Adélie Fourre · 32&rsquor; Maureen Bigot · 38&rsquor;,7,1,Guingamp,Away,NA,931,6,1,1,8,11,0,3,9,11,0,0,0,45,4,9,30.8
Première Ligue,2024-10-12,Première Ligue (Regular season),Montpellier,4-2-3-1,0,0.6,NA,1,0,Strasbourg,5-3-2,0,0.6,NA,1,0,Montpellier,Home,NA,990,1,0,0,7,13,0,22,9,14,0,0,0,50,5,7,41.7
Première Ligue,2024-10-12,Première Ligue (Regular season),Montpellier,4-2-3-1,0,0.6,NA,1,0,Strasbourg,5-3-2,0,0.6,NA,1,0,Strasbourg,Away,NA,990,1,0,0,13,7,0,12,14,18,0,0,0,52,7,5,58.3
Première Ligue,2024-10-12,Première Ligue (Regular season),Dijon,5-4-1,0,0.4,NA,0,0,Lyon,3-1-4-2,3,1.9,Tegan McGrady (OG) · 14&rsquor; Kadidiatou Diani · 25&rsquor; Eugénie Le Sommer · 73&rsquor;,0,0,Dijon,Home,NA,990,0,0,0,7,8,1,10,16,14,0,0,1,40,5,10,33.3
Première Ligue,2024-10-12,Première Ligue (Regular season),Dijon,5-4-1,0,0.4,NA,0,0,Lyon,3-1-4-2,3,1.9,Tegan McGrady (OG) · 14&rsquor; Kadidiatou Diani · 25&rsquor; Eugénie Le Sommer · 73&rsquor;,0,0,Lyon,Away,NA,990,0,0,0,8,5,1,32,12,6,0,0,0,58,10,5,66.7
Première Ligue,2024-10-12,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Julie Dufour · 24&rsquor; Gaëtane Thiney · 41&rsquor; Kessya Bussy · 89&rsquor;,0,0,Stade de Reims,4-2-3-1,2,0.3,Mélissa Gomes · 67&rsquor; Lucie Calba · 90+1&rsquor;,1,0,Paris FC,Home,NA,990,0,0,0,8,7,4,18,7,10,0,0,0,38,11,9,55
Première Ligue,2024-10-12,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Julie Dufour · 24&rsquor; Gaëtane Thiney · 41&rsquor; Kessya Bussy · 89&rsquor;,0,0,Stade de Reims,4-2-3-1,2,0.3,Mélissa Gomes · 67&rsquor; Lucie Calba · 90+1&rsquor;,1,0,Stade de Reims,Away,NA,990,1,0,0,7,8,3,9,16,14,0,0,0,52,9,11,45
Première Ligue,2024-10-12,Première Ligue (Regular season),Nantes,3-4-3,0,0.8,NA,0,0,Paris Saint-Germain,4-1-4-1,1,0.9,Grace Geyoro · 3&rsquor;,3,0,Nantes,Home,NA,990,0,0,0,8,12,3,12,16,19,0,0,0,71,6,14,30
Première Ligue,2024-10-12,Première Ligue (Regular season),Nantes,3-4-3,0,0.8,NA,0,0,Paris Saint-Germain,4-1-4-1,1,0.9,Grace Geyoro · 3&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,3,0,0,12,8,0,16,13,17,0,0,0,53,14,6,70
Première Ligue,2024-10-18,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,NA,2,0,Montpellier,4-2-3-1,1,0.9,Soufiya Ngueleu · 66&rsquor;,5,0,Le Havre,Home,NA,990,2,0,0,10,10,3,16,4,7,0,0,0,31,13,14,48.1
Première Ligue,2024-10-18,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,NA,2,0,Montpellier,4-2-3-1,1,0.9,Soufiya Ngueleu · 66&rsquor;,5,0,Montpellier,Away,NA,990,5,0,0,12,10,3,21,8,13,0,0,0,43,14,13,51.9
Première Ligue,2024-10-18,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,2,1.3,Korbin Albert · 37&rsquor; Sakina Karchaoui · 80&rsquor;,2,0,Fleury,4-4-2,1,0.5,Aissata Traoré · 66&rsquor;,1,0,Paris Saint-Germain,Home,NA,990,2,0,0,10,8,1,24,5,15,0,0,0,57,8,10,44.4
Première Ligue,2024-10-18,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,2,1.3,Korbin Albert · 37&rsquor; Sakina Karchaoui · 80&rsquor;,2,0,Fleury,4-4-2,1,0.5,Aissata Traoré · 66&rsquor;,1,0,Fleury,Away,NA,990,1,0,0,10,10,1,8,8,13,0,0,0,57,10,8,55.6
Première Ligue,2024-10-19,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.6,NA,3,0,Dijon,5-4-1,2,1.3,Nadia Krezyman · 33&rsquor; Viktoria Pinther · 79&rsquor;,3,0,Saint-Étienne,Home,NA,990,3,0,0,16,9,6,10,12,21,0,0,0,54,9,7,56.3
Première Ligue,2024-10-19,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.6,NA,3,0,Dijon,5-4-1,2,1.3,Nadia Krezyman · 33&rsquor; Viktoria Pinther · 79&rsquor;,3,0,Dijon,Away,NA,990,3,0,0,9,16,6,18,22,18,0,0,0,53,7,11,38.9
Première Ligue,2024-10-19,Première Ligue (Regular season),Guingamp,4-1-4-1,3,2.3,Sabitra Bhandari · 58&rsquor; Agathe Ollivier · 66&rsquor; Leila Peneau (P) · 90+6&rsquor;,2,0,Strasbourg,4-4-2,2,1.8,Lorena Azzaro (P) · 63&rsquor; Kenza Chapelle · 65&rsquor;,1,0,Guingamp,Home,NA,990,2,0,0,12,10,1,15,5,8,1,1,0,32,7,7,50
