"Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","PlayerURL","LeagueName","LeagueURL","StatType"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Lara Schmidt","GER","DF","23",17.9,2,8,3,37.5,0.45,0.17,0.13,0.33,27.8,1,1,1,1.4,0.6,0.08,0.6,0.4,"https://fbref.com/en/players/438b4691/Lara-Schmidt","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Medina Dešić","MNE","FW","29",16.3,4,29,7,24.1,1.78,0.43,0.1,0.43,18.9,0,1,1,4,3.2,0.11,0,-0.2,"https://fbref.com/en/players/2cb74515/Medina-Desic","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Luisa Guttenberger","GER","MF,DF","24",13.8,0,6,3,50,0.43,0.22,0,0,27.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/ce8310d3/Luisa-Guttenberger","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Kristin Krammer","AUT","GK","21",14,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/937399e2/Kristin-Krammer","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Vanessa Haim","GER","FW","26",12.8,5,22,13,59.1,1.72,1.01,0.23,0.38,12.7,0,0,0,5.2,5.2,0.24,-0.2,-0.2,"https://fbref.com/en/players/dd343bb3/Vanessa-Haim","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Selma Sól Magnúsdóttir","ISL","MF","25",10.9,2,17,5,29.4,1.56,0.46,0.12,0.4,27.4,1,0,0,0.5,0.5,0.03,1.5,1.5,"https://fbref.com/en/players/13a3865f/Selma-Sol-Magnusdottir","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Alina Mailbeck","GER","MF","26",8.5,0,7,1,14.3,0.82,0.12,0,0,22.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,"https://fbref.com/en/players/fc577573/Alina-Mailbeck","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Lea Paulick","GER","GK","23",7.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ee30975e/Lea-Paulick","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Kerstin Bogenschütz","GER","MF,FW","28",6.4,0,1,1,100,0.16,0.16,0,0,29.8,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/7f5e34f8/Kerstin-Bogenschutz","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Amira Arfaoui","SUI","MF","23",5.6,0,5,4,80,0.89,0.71,0,0,17.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,"https://fbref.com/en/players/43b64ff1/Amira-Arfaoui","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Rebekka Salfelder","GER","DF,MF","19",6.5,0,2,1,50,0.31,0.15,0,0,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/ac634aab/Rebekka-Salfelder","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Livia Brunmair","AUT","MF","20",6,0,1,0,0,0.17,0,0,NA,28.3,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/165b74f1/Livia-Brunmair","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Nadja Burkard","GER","FW,MF","23",5.7,1,5,3,60,0.87,0.52,0.2,0.33,22.8,0,0,0,0.3,0.3,0.07,0.7,0.7,"https://fbref.com/en/players/30aefb2b/Nadja-Burkard","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Nele Bauereisen","GER","FW","19",7.2,0,13,4,30.8,1.8,0.55,0,0,16.8,0,0,0,1.4,1.4,0.11,-1.4,-1.4,"https://fbref.com/en/players/50dd869a/Nele-Bauereisen","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Nastassja Lein","GER","DF,MF","22",4.9,0,5,3,60,1.02,0.61,0,0,20.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,"https://fbref.com/en/players/c91c5067/Nastassja-Lein","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Elena Mühlemann","SUI","FW,MF","19",3.9,0,1,1,100,0.26,0.26,0,0,31.9,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/917afc8a/Elena-Muhlemann","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Marina Scholz","GER","DF,FW","17",4.2,0,3,0,0,0.72,0,0,NA,29.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/8cd2310e/Marina-Scholz","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Weronika Kaczor","POL","MF,DF","20",3.9,0,1,0,0,0.25,0,0,NA,28.8,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/d35c3a12/Weronika-Kaczor","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Emma Kusch","GER","FW,MF","19",2.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/24692380/Emma-Kusch","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Lara Felix","AUT","MF,DF","20",1.6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/20228176/Lara-Felix","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Dana Leskinen","FIN","DF","21",0.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/037a8a4b/Dana-Leskinen","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","1. FC Nürnberg","Frauen-Bundesliga","Sina Tölzel","GER","GK","16",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/bce92615/Sina-Tolzel","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Ena Mahmutovic","GER","GK","19",21.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a184766b/Ena-Mahmutovic","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Paula Flach","GER","DF,MF","20",19.1,0,5,0,0,0.26,0,0,NA,23.8,1,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/66605f59/Paula-Flach","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Vanessa Furst","GER","DF,MF","21",18.7,2,6,3,50,0.32,0.16,0.33,0.67,26.7,1,0,0,0.2,0.2,0.03,1.8,1.8,"https://fbref.com/en/players/8ad8b4b4/Vanessa-Furst","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Antonia Halverkamps","GER","FW,MF","22",16.2,2,36,18,50,2.22,1.11,0.06,0.11,25.1,1,0,0,2.2,2.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/b2bf266d/Antonia-Halverkamps","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Meret Günster","GER","MF","20",15,1,7,1,14.3,0.47,0.07,0,0,20.8,0,1,1,1.1,0.3,0.05,-0.1,-0.3,"https://fbref.com/en/players/2fd87cb2/Meret-Gunster","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Kara Bathmann","GER","DF,MF","20",15.3,1,8,4,50,0.52,0.26,0.13,0.25,19.3,0,0,0,0.6,0.6,0.07,0.4,0.4,"https://fbref.com/en/players/44f834c9/Kara-Bathmann","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Allie Hess","USA","MF,FW","27",14.3,0,21,4,19,1.47,0.28,0,0,21.5,1,0,0,1.2,1.2,0.06,-1.2,-1.2,"https://fbref.com/en/players/ec30b0a3/Allie-Hess","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Natalie Muth","USA","MF","25",13.9,3,8,4,50,0.58,0.29,0.38,0.75,18.3,0,0,0,0.7,0.7,0.08,2.3,2.3,"https://fbref.com/en/players/f7d95aa2/Natalie-Muth","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Miray Cin","TUR","MF,FW","22",12.7,0,10,3,30,0.79,0.24,0,0,21.3,2,0,0,0.6,0.6,0.06,-0.6,-0.6,"https://fbref.com/en/players/5f867384/Miray-Cin","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Yvonne Zielinski","GER","MF,FW","33",11.9,1,15,2,13.3,1.26,0.17,0.07,0.5,18.6,0,0,0,1.3,1.3,0.08,-0.3,-0.3,"https://fbref.com/en/players/75a25556/Yvonne-Zielinski","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Sarah Freutel","GER","DF,MF","31",11.4,1,7,2,28.6,0.62,0.18,0.14,0.5,18.4,0,0,0,0.5,0.5,0.07,0.5,0.5,"https://fbref.com/en/players/96c6147c/Sarah-Freutel","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Jelena Prvulović","AUT","FW,MF","28",9,0,9,0,0,1,0,0,NA,19.9,1,0,0,0.5,0.5,0.06,-0.5,-0.5,"https://fbref.com/en/players/d3016538/Jelena-Prvulovic","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Ingibjörg Sigurðardóttir","ISL","DF","25",10.3,0,1,0,0,0.1,0,0,NA,8.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,"https://fbref.com/en/players/14682560/Ingibjorg-Sigurdardottir","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Haley Thomas","USA","DF","24",10,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/9e47bc72/Haley-Thomas","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Taryn Ries","USA","FW","24",8.2,3,14,4,28.6,1.7,0.49,0.21,0.75,9.9,0,0,0,2.5,2.5,0.18,0.5,0.5,"https://fbref.com/en/players/c58d3e8c/Taryn-Ries","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Lisa Josten","GER","FW,MF","30",7.6,0,10,2,20,1.31,0.26,0,0,22.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,"https://fbref.com/en/players/be0ea89b/Lisa-Josten","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Emilie Henriksen","DEN","DF","26",7.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ae30e0fd/Emilie-Henriksen","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Kaitlyn Parcell","USA","DF,MF","25",5.3,0,3,1,33.3,0.57,0.19,0,0,21.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/c2b09bae/Kaitlyn-Parcell","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Julia Kappenberger","GER","FW,MF","27",3.1,0,1,0,0,0.33,0,0,NA,42.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/ae8cc4a5/Julia-Kappenberger","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Jeleaugh Rosa","CUW","DF,MF","19",1.9,0,1,0,0,0.51,0,0,NA,30,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/bf89cbf3/Jeleaugh-Rosa","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Sammy Jerabek","USA","FW,MF","24",4.5,0,10,5,50,2.21,1.11,0,0,17.1,0,0,0,1.2,1.2,0.12,-1.2,-1.2,"https://fbref.com/en/players/5cb3ffdb/Sammy-Jerabek","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Jana Radosavljević","NZL","MF","26",1.9,1,4,2,50,2.08,1.04,0.25,0.5,29,2,0,0,0.2,0.2,0.05,0.8,0.8,"https://fbref.com/en/players/814ab3f3/Jana-Radosavljevic","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Alexandra Emmerling","GER","FW","24",1.4,1,2,1,50,1.44,0.72,0.5,1,9.7,0,0,0,0.4,0.4,0.21,0.6,0.6,"https://fbref.com/en/players/5dac1c9b/Alexandra-Emmerling","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Gina Ebels","GER","MF,DF","18",0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/cdf0f1d7/Gina-Ebels","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Jil Frehse","GER","GK","19",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7e85d9e4/Jil-Frehse","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2023-2024","MSV Duisburg","Frauen-Bundesliga","Ilayda Içier","TUR","GK","18",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/490d61ad/Ilayda-Icier","2023 2024 Frauen Bundesliga","https://fbref.com/en/comps/183/2023-2024/2023-2024-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Glódís Perla Viggósdóttir","ISL","DF","27",22,3,21,6,28.6,0.95,0.27,0.14,0.5,10.4,0,0,0,2,2,0.1,1,1,"https://fbref.com/en/players/ab0e7355/Glodis-Perla-Viggosdottir","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Maria-Luisa Grohs","GER","GK","21",20.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/3668e21b/Maria-Luisa-Grohs","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Georgia Stanway","ENG","MF","23",20,6,45,14,31.1,2.25,0.7,0.07,0.21,25,0,3,3,5.2,2.8,0.06,0.8,0.2,"https://fbref.com/en/players/89c43b54/Georgia-Stanway","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Sarah Zadrazil","AUT","MF","29",19.7,1,16,5,31.3,0.81,0.25,0.06,0.2,21.9,0,0,0,1.2,1.2,0.07,-0.2,-0.2,"https://fbref.com/en/players/45ffafbf/Sarah-Zadrazil","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Klara Bühl","GER","FW","21",18.8,5,41,16,39,2.18,0.85,0.12,0.31,18.5,3,0,0,2.8,2.8,0.07,2.2,2.2,"https://fbref.com/en/players/4d0c6dc5/Klara-Buhl","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Lea Schüller","GER","FW","24",16.3,14,62,30,48.4,3.81,1.85,0.23,0.47,11.5,0,0,0,12.8,12.8,0.21,1.2,1.2,"https://fbref.com/en/players/4528b262/Lea-Schuller","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Lina Magull","GER","MF,FW","27",15.4,8,46,23,50,2.98,1.49,0.17,0.35,17.3,7,0,0,5.9,5.9,0.13,2.1,2.1,"https://fbref.com/en/players/3cd04ba1/Lina-Magull","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Maximiliane Rall","GER","DF","28",16,5,25,10,40,1.56,0.63,0.2,0.5,17,0,0,0,3.2,3.2,0.13,1.8,1.8,"https://fbref.com/en/players/ce17abd1/Maximiliane-Rall","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Carolin Simon","GER","DF","29",14.7,2,14,4,28.6,0.95,0.27,0.14,0.5,26.5,8,0,0,0.6,0.6,0.04,1.4,1.4,"https://fbref.com/en/players/aaf0780f/Carolin-Simon","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Saki Kumagai","JPN","DF,MF","31",11.7,4,13,10,76.9,1.11,0.85,0.31,0.4,9,0,0,0,1.8,1.8,0.14,2.2,2.2,"https://fbref.com/en/players/03622b6e/Saki-Kumagai","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Sydney Lohmann","GER","MF,FW","22",11.7,5,35,15,42.9,3,1.28,0.14,0.33,14.6,1,0,0,4.5,4.5,0.13,0.5,0.5,"https://fbref.com/en/players/f149a5a9/Sydney-Lohmann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Tuva Hansen","NOR","DF","24",10.8,0,6,1,16.7,0.55,0.09,0,0,15.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/3ec11922/Tuva-Hansen","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Tainara","BRA","DF","23",10.6,1,2,2,100,0.19,0.19,0.5,0.5,13.3,0,0,0,0.2,0.2,0.12,0.8,0.8,"https://fbref.com/en/players/876638de/Tainara","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Linda Dallmann","GER","FW,MF","27",8.2,6,19,11,57.9,2.32,1.34,0.32,0.55,15.6,0,0,0,3.3,3.3,0.18,2.7,2.7,"https://fbref.com/en/players/5a20e7f0/Linda-Dallmann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Jovana Damnjanović","SRB","FW,MF","27",5.9,3,17,7,41.2,2.87,1.18,0.18,0.43,10.9,0,0,0,2.7,2.7,0.16,0.3,0.3,"https://fbref.com/en/players/74a216cf/Jovana-Damnjanovic","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Franziska Kett","GER","FW,DF","17",5.6,2,20,6,30,3.56,1.07,0.1,0.33,16.1,0,0,0,2,2,0.1,0,0,"https://fbref.com/en/players/72d8e7b3/Franziska-Kett","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Giulia Gwinn","GER","DF","23",2.8,1,2,1,50,0.72,0.36,0.5,1,34.8,0,0,0,0,0,0.02,1,1,"https://fbref.com/en/players/36cccedb/Giulia-Gwinn","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Emelyne Laurent","FRA","MF,FW","23",4.3,0,16,4,25,3.75,0.94,0,0,14.3,0,0,0,1.9,1.9,0.12,-1.9,-1.9,"https://fbref.com/en/players/29714e3f/Emelyne-Laurent","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Laura Benkarth","GER","GK","29",1.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/82c4f339/Laura-Benkarth","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Karólína Lea Vilhjálmsdóttir","ISL","MF,FW","20",2.6,0,4,2,50,1.51,0.76,0,0,13.4,0,0,0,0.4,0.4,0.1,-0.4,-0.4,"https://fbref.com/en/players/5e614e6d/Karolina-Lea-Vilhjalmsdottir","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Ivana Rudelic","CRO","FW","30",0.8,0,2,2,100,2.5,2.5,0,0,13.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,"https://fbref.com/en/players/144fb4d9/Ivana-Rudelic","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayern Munich","Frauen-Bundesliga","Emilie Bragstad","NOR","DF,FW","20",0.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/bd382ff2/Emilie-Bragstad","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
