League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,2.2,Meriame Terchoun · 14&rsquor;,3,0,Le Havre,3-4-1-2,2,0.8,Zoé Stiévenart · 7&rsquor; Chancelle Effa Effa · 72&rsquor;,1,0,Dijon,Home,NA,990,21,19,8,12,1,12,20,60,8,9,2,7,11,32,10,1
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,2.2,Meriame Terchoun · 14&rsquor;,3,0,Le Havre,3-4-1-2,2,0.8,Zoé Stiévenart · 7&rsquor; Chancelle Effa Effa · 72&rsquor;,1,0,Le Havre,Away,NA,990,11,10,5,5,1,8,11,72.7,3,11,3,8,9,20,16,1
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Bordeaux,4-2-3-1,0,0.4,NA,2,0,Fleury,4-2-3-1,3,2.6,Léa Le Garrec · 8&rsquor; Evelyn Badu · 39&rsquor; Batcheba Louis · 55&rsquor;,3,0,Bordeaux,Home,NA,990,12,7,7,5,0,7,17,41.2,10,7,3,4,4,16,14,2
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Bordeaux,4-2-3-1,0,0.4,NA,2,0,Fleury,4-2-3-1,3,2.6,Léa Le Garrec · 8&rsquor; Evelyn Badu · 39&rsquor; Batcheba Louis · 55&rsquor;,3,0,Fleury,Away,NA,990,15,9,5,6,4,4,7,57.1,3,14,3,11,7,22,4,0
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Amandine Pierre-Louis · 21&rsquor;,2,0,Lyon,4-3-3,6,6.5,Griedge Mbock Bathy · 14&rsquor; Wendie Renard (P) · 17&rsquor; Vicki Bècho · 28&rsquor; Kadidiatou Diani (P) · 45+4&rsquor; Vicki Bècho · 70&rsquor; Vicki Bècho · 90+3&rsquor;,0,0,Saint-Étienne,Home,NA,990,34,20,18,14,2,8,19,42.1,11,9,4,5,8,42,15,0
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Amandine Pierre-Louis · 21&rsquor;,2,0,Lyon,4-3-3,6,6.5,Griedge Mbock Bathy · 14&rsquor; Wendie Renard (P) · 17&rsquor; Vicki Bècho · 28&rsquor; Kadidiatou Diani (P) · 45+4&rsquor; Vicki Bècho · 70&rsquor; Vicki Bècho · 90+3&rsquor;,0,0,Lyon,Away,NA,990,22,15,0,17,5,9,15,60,6,12,0,12,16,38,6,1
Championnat de France de Football Féminin,2024-04-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,0,1.1,NA,3,0,Saint-Étienne,4-2-3-1,1,0.6,Alexandria Lamontagne · 4&rsquor;,3,0,Paris FC,Home,NA,990,11,10,3,5,3,3,5,60,2,17,0,17,11,22,2,0
Championnat de France de Football Féminin,2024-04-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,0,1.1,NA,3,0,Saint-Étienne,4-2-3-1,1,0.6,Alexandria Lamontagne · 4&rsquor;,3,0,Saint-Étienne,Away,NA,990,28,22,17,10,1,17,26,65.4,9,10,4,6,12,40,28,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,1.4,Maïté Boucly · 90+4&rsquor;,2,0,Bordeaux,4-2-3-1,2,0.9,Nesrine Bahlouli · 12&rsquor; Laura Bourgouin · 15&rsquor;,4,0,Lille,Home,NA,990,27,18,10,11,6,16,26,61.5,10,11,1,10,9,36,11,1
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,1.4,Maïté Boucly · 90+4&rsquor;,2,0,Bordeaux,4-2-3-1,2,0.9,Nesrine Bahlouli · 12&rsquor; Laura Bourgouin · 15&rsquor;,4,0,Bordeaux,Away,NA,990,26,14,16,8,2,12,24,50,12,7,2,5,18,44,16,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,4,3.2,Faustine Robert · 46&rsquor; Lea Khelifi · 72&rsquor; Nérilia Mondésir · 79&rsquor; Sh'nia Gordon · 90+3&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.5,NA,4,0,Montpellier,Home,NA,990,22,17,8,9,5,8,13,61.5,5,8,0,8,10,32,4,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,4,3.2,Faustine Robert · 46&rsquor; Lea Khelifi · 72&rsquor; Nérilia Mondésir · 79&rsquor; Sh'nia Gordon · 90+3&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.5,NA,4,0,Saint-Étienne,Away,NA,990,19,17,12,4,3,8,18,44.4,10,7,1,6,9,28,11,1
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Meriame Terchoun · 58&rsquor; Małgorzata Grec · 83&rsquor;,4,1,Stade de Reims,4-1-4-1,1,2.2,Noémie Mouchon · 52&rsquor;,2,0,Dijon,Home,NA,982,29,22,16,10,3,6,21,28.6,15,15,4,11,15,44,17,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Meriame Terchoun · 58&rsquor; Małgorzata Grec · 83&rsquor;,4,1,Stade de Reims,4-1-4-1,1,2.2,Noémie Mouchon · 52&rsquor;,2,0,Stade de Reims,Away,NA,990,21,16,5,13,3,6,14,42.9,8,15,2,13,9,30,8,1
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,2,1.8,Maeline Mendy · 25&rsquor; Vicki Bècho · 43&rsquor;,3,0,Guingamp,4-3-3,1,0.5,Alison Peniguel · 58&rsquor;,0,0,Lyon,Home,NA,990,21,16,7,12,2,13,22,59.1,9,12,1,11,8,29,13,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,2,1.8,Maeline Mendy · 25&rsquor; Vicki Bècho · 43&rsquor;,3,0,Guingamp,4-3-3,1,0.5,Alison Peniguel · 58&rsquor;,0,0,Guingamp,Away,NA,990,19,12,9,6,4,10,21,47.6,11,13,6,7,9,28,5,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,5-3-2,1,0.4,Anaïs Ebayilin · 71&rsquor; Auryane Abdourahim · 89&rsquor;,5,1,Paris FC,3-5-2,1,2.1,Kessya Bussy · 30&rsquor;,3,0,Paris Saint-Germain,Home,NA,988,18,12,14,3,1,4,8,50,4,12,2,10,14,32,22,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,5-3-2,1,0.4,Anaïs Ebayilin · 71&rsquor; Auryane Abdourahim · 89&rsquor;,5,1,Paris FC,3-5-2,1,2.1,Kessya Bussy · 30&rsquor;,3,0,Paris FC,Away,NA,990,21,14,8,9,4,8,14,57.1,6,15,2,13,12,33,2,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Le Havre,3-4-1-2,1,0.6,Mickaélla Cardia · 39&rsquor; Christy Gavory · 51&rsquor;,6,1,Fleury,4-2-3-1,3,2.7,Batcheba Louis · 10&rsquor; Ewelina Kamczyk · 61&rsquor; Rosemonde Kouassi · 66&rsquor;,0,0,Le Havre,Home,NA,950,24,16,13,8,3,11,22,50,11,11,1,10,15,39,15,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Le Havre,3-4-1-2,1,0.6,Mickaélla Cardia · 39&rsquor; Christy Gavory · 51&rsquor;,6,1,Fleury,4-2-3-1,3,2.7,Batcheba Louis · 10&rsquor; Ewelina Kamczyk · 61&rsquor; Rosemonde Kouassi · 66&rsquor;,0,0,Fleury,Away,NA,990,21,18,7,9,5,13,19,68.4,6,12,1,11,17,38,16,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Paris FC,4-4-2,0,0.2,NA,2,0,Dijon,4-2-3-1,1,0.6,Léa Declercq · 79&rsquor;,1,0,Paris FC,Home,NA,990,15,12,8,6,1,7,14,50,7,10,1,9,20,35,17,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Paris FC,4-4-2,0,0.2,NA,2,0,Dijon,4-2-3-1,1,0.6,Léa Declercq · 79&rsquor;,1,0,Dijon,Away,NA,990,25,20,9,15,1,19,33,57.6,14,12,2,10,12,37,15,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,1.6,Cindy Caputo (P) · 20&rsquor;,2,0,Lille,4-2-3-1,1,1.2,Anaïs Ribeyra · 53&rsquor;,2,0,Saint-Étienne,Home,NA,990,18,13,7,11,0,8,16,50,8,0,0,0,12,30,4,1
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,1.6,Cindy Caputo (P) · 20&rsquor;,2,0,Lille,4-2-3-1,1,1.2,Anaïs Ribeyra · 53&rsquor;,2,0,Lille,Away,NA,990,14,13,9,4,1,10,17,58.8,7,8,2,6,6,20,6,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2,Laurie Teinturier · 2&rsquor; Alison Peniguel · 58&rsquor; Marie-Charlotte Léger · 88&rsquor;,0,0,Le Havre,3-4-3,4,3.9,Chancelle Effa Effa · 32&rsquor; Inès Benyahia · 56&rsquor; Inès Benyahia · 60&rsquor; Chancelle Effa Effa · 67&rsquor;,1,0,Guingamp,Home,NA,990,22,15,7,13,2,11,26,42.3,15,7,2,5,14,36,12,1
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2,Laurie Teinturier · 2&rsquor; Alison Peniguel · 58&rsquor; Marie-Charlotte Léger · 88&rsquor;,0,0,Le Havre,3-4-3,4,3.9,Chancelle Effa Effa · 32&rsquor; Inès Benyahia · 56&rsquor; Inès Benyahia · 60&rsquor; Chancelle Effa Effa · 67&rsquor;,1,0,Le Havre,Away,NA,990,21,16,14,5,2,15,20,75,5,7,0,7,14,35,18,1
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Batcheba Louis · 46&rsquor; Léa Le Garrec · 56&rsquor;,2,0,Montpellier,4-2-3-1,3,2.4,Nérilia Mondésir (P) · 4&rsquor; Maëlle Lakrar · 35&rsquor; Lea Khelifi · 78&rsquor;,3,0,Fleury,Home,NA,990,35,26,12,21,2,12,24,50,12,10,1,9,6,41,5,1
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Batcheba Louis · 46&rsquor; Léa Le Garrec · 56&rsquor;,2,0,Montpellier,4-2-3-1,3,2.4,Nérilia Mondésir (P) · 4&rsquor; Maëlle Lakrar · 35&rsquor; Lea Khelifi · 78&rsquor;,3,0,Montpellier,Away,NA,990,22,15,11,11,0,9,20,45,11,9,3,6,17,39,26,1
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-3-3,2,1.2,Rofiat Imuran · 15&rsquor; Anaele Le Moguedec · 27&rsquor;,0,0,Paris Saint-Germain,3-5-2,1,0.5,Fanny Rossi · 28&rsquor;,2,0,Stade de Reims,Home,NA,990,40,32,14,20,6,9,18,50,9,16,1,15,12,52,10,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-3-3,2,1.2,Rofiat Imuran · 15&rsquor; Anaele Le Moguedec · 27&rsquor;,0,0,Paris Saint-Germain,3-5-2,1,0.5,Fanny Rossi · 28&rsquor;,2,0,Paris Saint-Germain,Away,NA,990,24,17,15,6,3,6,14,42.9,8,13,4,9,11,35,15,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Bordeaux,4-1-4-1,2,3,Laura Bourgouin · 45+5&rsquor; Laura Bourgouin (P) · 85&rsquor;,1,0,Lyon,3-5-2,1,0.6,Alice Marques · 33&rsquor;,0,0,Bordeaux,Home,NA,990,15,13,6,7,2,8,18,44.4,10,14,2,12,14,29,14,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Bordeaux,4-1-4-1,2,3,Laura Bourgouin · 45+5&rsquor; Laura Bourgouin (P) · 85&rsquor;,1,0,Lyon,3-5-2,1,0.6,Alice Marques · 33&rsquor;,0,0,Lyon,Away,NA,990,10,2,4,5,1,5,8,62.5,3,19,6,13,9,19,12,0
Championnat de France de Football Féminin,2024-05-11,Championnat de France de Football Féminin (Semi-finals),Paris Saint-Germain,3-5-2,2,3.5,Grace Geyoro (P) · 52&rsquor; Marie-Antoinette Katoto · 72&rsquor;,1,0,Paris FC,4-2-3-1,2,1.2,Clara Matéo · 36&rsquor; Daphne Corboz · 56&rsquor;,1,0,Paris Saint-Germain,Home,NA,990,17,11,8,4,5,7,11,63.6,4,12,3,9,10,27,5,1
Championnat de France de Football Féminin,2024-05-11,Championnat de France de Football Féminin (Semi-finals),Paris Saint-Germain,3-5-2,2,3.5,Grace Geyoro (P) · 52&rsquor; Marie-Antoinette Katoto · 72&rsquor;,1,0,Paris FC,4-2-3-1,2,1.2,Clara Matéo · 36&rsquor; Daphne Corboz · 56&rsquor;,1,0,Paris FC,Away,NA,990,19,14,11,5,3,6,17,35.3,11,12,2,10,10,29,15,0
Championnat de France de Football Féminin,2024-05-12,Championnat de France de Football Féminin (Semi-finals),Lyon,4-3-3,6,4.4,Wendie Renard · 12&rsquor; Daniëlle van de Donk · 36&rsquor; Amel Majri · 43&rsquor; Kadidiatou Diani · 57&rsquor; Melchie Dumornay · 58&rsquor; Kadidiatou Diani · 66&rsquor;,1,0,Stade de Reims,5-3-2,0,0.2,NA,0,0,Lyon,Home,NA,990,15,12,4,6,5,5,17,29.4,12,10,1,9,10,25,7,0
Championnat de France de Football Féminin,2024-05-12,Championnat de France de Football Féminin (Semi-finals),Lyon,4-3-3,6,4.4,Wendie Renard · 12&rsquor; Daniëlle van de Donk · 36&rsquor; Amel Majri · 43&rsquor; Kadidiatou Diani · 57&rsquor; Melchie Dumornay · 58&rsquor; Kadidiatou Diani · 66&rsquor;,1,0,Stade de Reims,5-3-2,0,0.2,NA,0,0,Stade de Reims,Away,NA,990,19,16,15,4,0,5,18,27.8,13,11,3,8,16,35,34,0
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Third-place match),Paris FC,4-2-3-1,1,1,Clara Matéo · 83&rsquor;,1,0,Stade de Reims,4-2-3-1,1,1.1,Rachel Corboz (P) · 87&rsquor;,2,0,Paris FC,Home,NA,1320,24,16,9,9,6,14,19,73.7,5,17,2,15,16,40,11,0
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Third-place match),Paris FC,4-2-3-1,1,1,Clara Matéo · 83&rsquor;,1,0,Stade de Reims,4-2-3-1,1,1.1,Rachel Corboz (P) · 87&rsquor;,2,0,Stade de Reims,Away,NA,1320,22,19,12,7,3,13,19,68.4,6,12,4,8,16,38,23,0
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Final),Lyon,4-3-3,2,0.5,Delphine Cascarino · 18&rsquor; Kadidiatou Diani · 22&rsquor;,2,0,Paris Saint-Germain,4-1-2-1-2,1,1.1,Tabitha Chawinga · 73&rsquor;,1,0,Lyon,Home,NA,990,36,23,19,11,6,17,27,63,10,12,1,11,23,59,19,1
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Final),Lyon,4-3-3,2,0.5,Delphine Cascarino · 18&rsquor; Kadidiatou Diani · 22&rsquor;,2,0,Paris Saint-Germain,4-1-2-1-2,1,1.1,Tabitha Chawinga · 73&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,32,26,13,13,6,8,13,61.5,5,14,3,11,16,48,9,1
Première Ligue,2024-09-20,Première Ligue (Regular season),Fleury,4-4-2,2,0.9,Ewelina Kamczyk · 1&rsquor; Ewelina Kamczyk · 46&rsquor;,0,0,Lyon,3-3-3-1,6,3.3,Melchie Dumornay · 22&rsquor; Lindsey Heaps (P) · 32&rsquor; Melchie Dumornay · 43&rsquor; Lindsey Heaps · 57&rsquor; Vanessa Gilles · 75&rsquor; Kadidiatou Diani · 80&rsquor;,2,0,Fleury,Home,NA,990,19,19,13,5,1,10,11,90.9,1,13,7,6,10,29,28,0
Première Ligue,2024-09-20,Première Ligue (Regular season),Fleury,4-4-2,2,0.9,Ewelina Kamczyk · 1&rsquor; Ewelina Kamczyk · 46&rsquor;,0,0,Lyon,3-3-3-1,6,3.3,Melchie Dumornay · 22&rsquor; Lindsey Heaps (P) · 32&rsquor; Melchie Dumornay · 43&rsquor; Lindsey Heaps · 57&rsquor; Vanessa Gilles · 75&rsquor; Kadidiatou Diani · 80&rsquor;,2,0,Lyon,Away,NA,990,13,9,2,7,4,4,8,50,4,3,0,3,5,18,5,0
Première Ligue,2024-09-21,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.9,Laurine Hannequin · 12&rsquor;,3,0,Dijon,4-3-3,1,0.9,Wu Chengshu · 59&rsquor;,2,0,Strasbourg,Home,NA,990,14,12,10,4,0,4,6,66.7,2,7,4,3,11,25,19,1
Première Ligue,2024-09-21,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.9,Laurine Hannequin · 12&rsquor;,3,0,Dijon,4-3-3,1,0.9,Wu Chengshu · 59&rsquor;,2,0,Dijon,Away,NA,990,15,9,8,5,2,10,16,62.5,6,12,1,11,10,25,6,0
Première Ligue,2024-09-21,Première Ligue (Regular season),Le Havre,4-4-2,0,0.7,NA,1,0,Nantes,3-4-3,1,0.8,Manon Uffren · 8&rsquor;,3,0,Le Havre,Home,NA,990,14,10,6,2,6,5,12,41.7,7,16,0,16,11,25,15,0
Première Ligue,2024-09-21,Première Ligue (Regular season),Le Havre,4-4-2,0,0.7,NA,1,0,Nantes,3-4-3,1,0.8,Manon Uffren · 8&rsquor;,3,0,Nantes,Away,NA,990,7,5,3,3,1,3,12,25,9,29,4,25,13,20,34,0
Première Ligue,2024-09-21,Première Ligue (Regular season),Stade de Reims,4-4-2,1,0.9,Jade Nassi · 45&rsquor;,3,0,Saint-Étienne,3-4-3,2,0.6,Amandine Pierre-Louis · 20&rsquor; Lisa Martinez · 22&rsquor;,1,0,Stade de Reims,Home,NA,990,20,14,5,12,3,12,19,63.2,7,1,0,1,2,22,6,0
Première Ligue,2024-09-21,Première Ligue (Regular season),Stade de Reims,4-4-2,1,0.9,Jade Nassi · 45&rsquor;,3,0,Saint-Étienne,3-4-3,2,0.6,Amandine Pierre-Louis · 20&rsquor; Lisa Martinez · 22&rsquor;,1,0,Saint-Étienne,Away,NA,990,14,11,8,5,1,2,9,22.2,7,3,0,3,10,24,13,0
Première Ligue,2024-09-21,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.4,Ella Palis · 90+3&rsquor;,2,0,Paris Saint-Germain,4-3-3,3,1.9,Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 43&rsquor; Korbin Albert · 86&rsquor;,2,0,Montpellier,Home,NA,990,19,14,17,2,0,10,18,55.6,8,7,0,7,10,29,17,0
Première Ligue,2024-09-21,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.4,Ella Palis · 90+3&rsquor;,2,0,Paris Saint-Germain,4-3-3,3,1.9,Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 43&rsquor; Korbin Albert · 86&rsquor;,2,0,Paris Saint-Germain,Away,NA,990,15,8,1,7,7,7,9,77.8,2,5,1,4,10,25,15,0
Première Ligue,2024-09-22,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.5,NA,2,0,Paris FC,4-2-3-1,6,2.9,Clara Matéo · 7&rsquor; Clara Matéo · 11&rsquor; Kessya Bussy · 16&rsquor; Maëlle Garbino · 20&rsquor; Gaëtane Thiney · 43&rsquor; Maëlle Garbino · 71&rsquor;,1,0,Guingamp,Home,NA,990,14,9,10,3,1,7,11,63.6,4,14,5,9,8,22,17,0
Première Ligue,2024-09-22,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.5,NA,2,0,Paris FC,4-2-3-1,6,2.9,Clara Matéo · 7&rsquor; Clara Matéo · 11&rsquor; Kessya Bussy · 16&rsquor; Maëlle Garbino · 20&rsquor; Gaëtane Thiney · 43&rsquor; Maëlle Garbino · 71&rsquor;,1,0,Paris FC,Away,NA,990,12,9,3,8,1,5,10,50,5,12,0,12,10,22,8,0
Première Ligue,2024-09-27,Première Ligue (Regular season),Lyon,3-3-3-1,6,2.2,Daniëlle van de Donk · 17&rsquor; Lindsey Heaps · 38&rsquor; Kadidiatou Diani · 45&rsquor; Tabitha Chawinga · 52&rsquor; Melchie Dumornay · 58&rsquor; Lindsey Heaps · 90+3&rsquor;,0,0,Strasbourg,5-4-1,0,0.1,NA,1,0,Lyon,Home,NA,990,14,13,4,4,6,6,9,66.7,3,7,1,6,7,21,9,0
Première Ligue,2024-09-27,Première Ligue (Regular season),Lyon,3-3-3-1,6,2.2,Daniëlle van de Donk · 17&rsquor; Lindsey Heaps · 38&rsquor; Kadidiatou Diani · 45&rsquor; Tabitha Chawinga · 52&rsquor; Melchie Dumornay · 58&rsquor; Lindsey Heaps · 90+3&rsquor;,0,0,Strasbourg,5-4-1,0,0.1,NA,1,0,Strasbourg,Away,NA,990,24,21,18,5,1,15,26,57.7,11,9,5,4,9,33,28,0
Première Ligue,2024-09-28,Première Ligue (Regular season),Nantes,3-4-3,0,0.7,NA,3,0,Saint-Étienne,4-2-3-1,1,0.5,Cindy Caputo · 2&rsquor;,5,0,Nantes,Home,NA,990,16,12,3,12,1,11,13,84.6,2,4,2,2,11,27,15,1
Première Ligue,2024-09-28,Première Ligue (Regular season),Nantes,3-4-3,0,0.7,NA,3,0,Saint-Étienne,4-2-3-1,1,0.5,Cindy Caputo · 2&rsquor;,5,0,Saint-Étienne,Away,NA,990,15,12,8,5,2,9,18,50,9,4,2,2,8,23,22,0
Première Ligue,2024-09-28,Première Ligue (Regular season),Dijon,4-1-4-1,2,2.5,Viktoria Pinther · 76&rsquor; Viktoria Pinther · 88&rsquor;,3,0,Fleury,4-4-2,2,0.5,Claudine Meffometou · 4&rsquor; Sarah Kassi · 58&rsquor;,2,0,Dijon,Home,NA,990,17,11,5,5,7,8,19,42.1,11,12,3,9,5,22,11,0
Première Ligue,2024-09-28,Première Ligue (Regular season),Dijon,4-1-4-1,2,2.5,Viktoria Pinther · 76&rsquor; Viktoria Pinther · 88&rsquor;,3,0,Fleury,4-4-2,2,0.5,Claudine Meffometou · 4&rsquor; Sarah Kassi · 58&rsquor;,2,0,Fleury,Away,NA,990,22,16,8,13,1,3,11,27.3,8,14,9,5,10,32,24,1
Première Ligue,2024-09-28,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.8,Judith Coquet · 3&rsquor;,2,0,Stade de Reims,4-4-2,0,0.3,NA,0,0,Montpellier,Home,NA,990,17,13,6,11,0,11,16,68.8,5,9,5,4,11,28,17,0
Première Ligue,2024-09-28,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.8,Judith Coquet · 3&rsquor;,2,0,Stade de Reims,4-4-2,0,0.3,NA,0,0,Stade de Reims,Away,NA,990,16,7,2,8,6,8,13,61.5,5,13,2,11,9,25,16,0
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris FC,4-2-3-1,8,3.2,Julie Dufour · 18&rsquor; Clara Matéo · 26&rsquor; Maëlle Garbino · 32&rsquor; Clara Matéo · 45&rsquor; Clara Matéo · 45+2&rsquor; Maëlle Garbino · 45+4&rsquor; Clara Matéo · 62&rsquor; Julie Dufour · 67&rsquor;,1,0,Le Havre,4-4-2,0,0.9,NA,1,0,Paris FC,Home,NA,990,14,12,6,8,0,5,13,38.5,8,8,0,8,17,31,12,0
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris FC,4-2-3-1,8,3.2,Julie Dufour · 18&rsquor; Clara Matéo · 26&rsquor; Maëlle Garbino · 32&rsquor; Clara Matéo · 45&rsquor; Clara Matéo · 45+2&rsquor; Maëlle Garbino · 45+4&rsquor; Clara Matéo · 62&rsquor; Julie Dufour · 67&rsquor;,1,0,Le Havre,4-4-2,0,0.9,NA,1,0,Le Havre,Away,NA,990,12,11,1,8,3,5,10,50,5,11,3,8,14,26,14,1
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,4,2.7,Romée Leuchter · 51&rsquor; Romée Leuchter · 61&rsquor; Sakina Karchaoui · 64&rsquor; Agueissa Diarra · 87&rsquor;,2,0,Guingamp,4-4-1-1,0,0,NA,6,0,Paris Saint-Germain,Home,NA,990,21,17,5,10,6,8,12,66.7,4,3,0,3,10,31,2,0
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,4,2.7,Romée Leuchter · 51&rsquor; Romée Leuchter · 61&rsquor; Sakina Karchaoui · 64&rsquor; Agueissa Diarra · 87&rsquor;,2,0,Guingamp,4-4-1-1,0,0,NA,6,0,Guingamp,Away,NA,990,23,18,20,2,1,18,29,62.1,11,4,2,2,7,30,32,0
Première Ligue,2024-10-04,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,3,1,Élisa De Almeida · 37&rsquor; Grace Geyoro · 65&rsquor; Romée Leuchter · 67&rsquor;,1,0,Le Havre,5-4-1,0,0.3,NA,4,0,Paris Saint-Germain,Home,NA,990,12,8,3,3,6,11,12,91.7,1,15,2,13,13,25,8,0
Première Ligue,2024-10-04,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,3,1,Élisa De Almeida · 37&rsquor; Grace Geyoro · 65&rsquor; Romée Leuchter · 67&rsquor;,1,0,Le Havre,5-4-1,0,0.3,NA,4,0,Le Havre,Away,NA,990,25,18,19,4,2,18,30,60,12,19,4,15,5,30,32,1
Première Ligue,2024-10-05,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Cindy Caputo · 90+2&rsquor;,4,0,Paris FC,4-2-3-1,0,1.3,NA,3,0,Saint-Étienne,Home,NA,990,14,10,9,5,0,8,12,66.7,4,14,4,10,6,20,26,0
Première Ligue,2024-10-05,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Cindy Caputo · 90+2&rsquor;,4,0,Paris FC,4-2-3-1,0,1.3,NA,3,0,Paris FC,Away,NA,990,14,9,4,5,5,5,8,62.5,3,19,1,18,6,20,8,0
Première Ligue,2024-10-05,Première Ligue (Regular season),Strasbourg,5-3-2,0,0.7,NA,3,0,Fleury,4-4-2,2,1.2,Aissata Traoré · 18&rsquor; Faustine Robert · 27&rsquor;,1,0,Strasbourg,Home,NA,990,19,13,8,8,3,12,14,85.7,2,5,4,1,14,33,12,0
