League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Frauen-Bundesliga,2024-11-18,Frauen-Bundesliga (Matchweek 10),Köln,3-4-3,1,0.6,Vanessa Leimenstoll · 90+1&rsquor;,1,0,Werder Bremen,4-2-3-1,4,2.2,Michelle Ulbrich · 12&rsquor; Lara Schmidt · 54&rsquor; Emőke Pápai · 82&rsquor; Amira Arfaoui · 86&rsquor;,1,0,Köln,Home,NA,990,26,13,10,14,2,17,24,70.8,7,15,3,12,8,34,20,1
Frauen-Bundesliga,2024-11-18,Frauen-Bundesliga (Matchweek 10),Köln,3-4-3,1,0.6,Vanessa Leimenstoll · 90+1&rsquor;,1,0,Werder Bremen,4-2-3-1,4,2.2,Michelle Ulbrich · 12&rsquor; Lara Schmidt · 54&rsquor; Emőke Pápai · 82&rsquor; Amira Arfaoui · 86&rsquor;,1,0,Werder Bremen,Away,NA,990,22,18,6,11,5,14,17,82.4,3,13,0,13,5,27,15,0
Frauen-Bundesliga,2024-12-06,Frauen-Bundesliga (Matchweek 11),Bayer Leverkusen,4-4-2,1,1.2,Cornelia Kramer · 47&rsquor;,2,0,Wolfsburg,3-4-3,0,1.2,NA,0,0,Bayer Leverkusen,Home,NA,990,27,21,17,7,3,12,19,63.2,7,22,3,19,12,39,49,0
Frauen-Bundesliga,2024-12-06,Frauen-Bundesliga (Matchweek 11),Bayer Leverkusen,4-4-2,1,1.2,Cornelia Kramer · 47&rsquor;,2,0,Wolfsburg,3-4-3,0,1.2,NA,0,0,Wolfsburg,Away,NA,990,15,12,8,6,1,8,9,88.9,1,13,4,9,4,19,17,0
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Turbine Potsdam,5-3-2,0,0.2,NA,4,0,Köln,4-3-3,1,2.6,Alena Bienz · 60&rsquor;,2,0,Turbine Potsdam,Home,NA,990,24,17,14,8,2,11,20,55,9,20,6,14,10,34,29,0
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Turbine Potsdam,5-3-2,0,0.2,NA,4,0,Köln,4-3-3,1,2.6,Alena Bienz · 60&rsquor;,2,0,Köln,Away,NA,990,12,11,4,4,4,3,5,60,2,10,1,9,13,25,14,0
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Essen,4-2-3-1,0,0.5,NA,2,0,Bayern Munich,4-2-3-1,2,2.7,Pernille Harder · 30&rsquor; Georgia Stanway · 90+3&rsquor;,4,0,Essen,Home,NA,990,21,12,8,10,3,6,10,60,4,14,3,11,8,29,23,0
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Essen,4-2-3-1,0,0.5,NA,2,0,Bayern Munich,4-2-3-1,2,2.7,Pernille Harder · 30&rsquor; Georgia Stanway · 90+3&rsquor;,4,0,Bayern Munich,Away,NA,990,20,12,8,9,3,8,12,66.7,4,14,3,11,14,34,17,0
Frauen-Bundesliga,2024-12-08,Frauen-Bundesliga (Matchweek 11),Werder Bremen,3-4-1-2,0,1.2,NA,2,0,Freiburg,4-2-3-1,3,1.4,Shekiera Martinez · 20&rsquor; Shekiera Martinez · 29&rsquor; Greta Stegemann · 52&rsquor;,1,0,Werder Bremen,Home,NA,990,26,22,10,14,2,10,18,55.6,8,12,1,11,17,43,20,2
Frauen-Bundesliga,2024-12-08,Frauen-Bundesliga (Matchweek 11),Werder Bremen,3-4-1-2,0,1.2,NA,2,0,Freiburg,4-2-3-1,3,1.4,Shekiera Martinez · 20&rsquor; Shekiera Martinez · 29&rsquor; Greta Stegemann · 52&rsquor;,1,0,Freiburg,Away,NA,990,17,15,10,7,0,6,10,60,4,18,1,17,10,27,24,0
Frauen-Bundesliga,2024-12-09,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-1-2,3,2.6,Nicole Anyomi · 7&rsquor; Tanja Pawollek · 63&rsquor; Carlotta Wamser · 88&rsquor;,1,0,RB Leipzig,3-4-3,0,0.2,NA,1,0,Eintracht Frankfurt,Home,NA,990,20,14,3,14,3,8,13,61.5,5,10,0,10,12,32,4,0
Frauen-Bundesliga,2024-12-09,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-1-2,3,2.6,Nicole Anyomi · 7&rsquor; Tanja Pawollek · 63&rsquor; Carlotta Wamser · 88&rsquor;,1,0,RB Leipzig,3-4-3,0,0.2,NA,1,0,RB Leipzig,Away,NA,990,23,13,16,6,1,17,32,53.1,15,12,4,8,14,37,29,1
Frauen-Bundesliga,2024-12-13,Frauen-Bundesliga (Matchweek 12),Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-1-2,3,3,Carlotta Wamser · 68&rsquor; Remina Chiba · 86&rsquor; Laura Freigang · 89&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,19,13,11,8,0,11,21,52.4,10,13,4,9,20,39,27,1
Frauen-Bundesliga,2024-12-13,Frauen-Bundesliga (Matchweek 12),Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-1-2,3,3,Carlotta Wamser · 68&rsquor; Remina Chiba · 86&rsquor; Laura Freigang · 89&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,22,18,4,13,5,12,21,57.1,9,5,0,5,6,28,10,0
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Bayer Leverkusen,4-4-2,2,1.5,Sofie Zdebel · 17&rsquor; Delice Boboy · 90+5&rsquor;,3,0,Freiburg,4-2-3-1,0,0.6,NA,2,0,Bayer Leverkusen,Home,NA,990,28,19,10,16,2,7,13,53.8,6,13,1,12,7,35,19,0
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Bayer Leverkusen,4-4-2,2,1.5,Sofie Zdebel · 17&rsquor; Delice Boboy · 90+5&rsquor;,3,0,Freiburg,4-2-3-1,0,0.6,NA,2,0,Freiburg,Away,NA,990,20,14,9,10,1,1,7,14.3,6,13,3,10,9,29,32,0
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Werder Bremen,4-2-3-1,1,0.5,Lara Schmidt · 8&rsquor;,0,0,Wolfsburg,4-4-2,3,3,Lineth Beerensteyn · 6&rsquor; Lineth Beerensteyn · 9&rsquor; Jule Brand · 55&rsquor;,3,0,Werder Bremen,Home,NA,990,20,14,9,8,3,11,20,55,9,16,5,11,14,34,16,0
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Werder Bremen,4-2-3-1,1,0.5,Lara Schmidt · 8&rsquor;,0,0,Wolfsburg,4-4-2,3,3,Lineth Beerensteyn · 6&rsquor; Lineth Beerensteyn · 9&rsquor; Jule Brand · 55&rsquor;,3,0,Wolfsburg,Away,NA,990,20,17,10,8,2,15,22,68.2,7,8,1,7,6,26,24,0
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Bayern Munich,4-2-3-1,2,2.3,Carolin Simon · 29&rsquor; Carolin Simon · 51&rsquor;,1,0,Turbine Potsdam,5-4-1,0,0,NA,1,0,Bayern Munich,Home,NA,990,13,10,2,7,4,4,4,100,0,5,0,5,9,22,4,0
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Bayern Munich,4-2-3-1,2,2.3,Carolin Simon · 29&rsquor; Carolin Simon · 51&rsquor;,1,0,Turbine Potsdam,5-4-1,0,0,NA,1,0,Turbine Potsdam,Away,NA,990,17,12,12,5,0,5,8,62.5,3,14,9,5,21,38,35,0
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Hoffenheim,4-4-2,1,2.4,Selina Cerci · 21&rsquor;,0,0,Essen,4-2-3-1,0,0.7,NA,0,0,Hoffenheim,Home,NA,990,31,20,14,10,7,9,23,39.1,14,6,0,6,15,46,28,0
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Hoffenheim,4-4-2,1,2.4,Selina Cerci · 21&rsquor;,0,0,Essen,4-2-3-1,0,0.7,NA,0,0,Essen,Away,NA,990,20,14,13,1,6,14,22,63.6,8,12,5,7,14,34,16,0
Frauen-Bundesliga,2024-12-16,Frauen-Bundesliga (Matchweek 12),Köln,4-3-3,1,1.3,Taylor Ziemer · 83&rsquor;,0,0,RB Leipzig,3-4-3,3,1.5,Vanessa Fudalla · 4&rsquor; Marleen Schimmer · 46&rsquor; Giovanna Hoffmann · 72&rsquor;,5,0,Köln,Home,NA,990,24,19,10,13,1,9,15,60,6,16,1,15,17,41,17,1
Frauen-Bundesliga,2024-12-16,Frauen-Bundesliga (Matchweek 12),Köln,4-3-3,1,1.3,Taylor Ziemer · 83&rsquor;,0,0,RB Leipzig,3-4-3,3,1.5,Vanessa Fudalla · 4&rsquor; Marleen Schimmer · 46&rsquor; Giovanna Hoffmann · 72&rsquor;,5,0,RB Leipzig,Away,NA,990,26,17,9,11,6,8,15,53.3,7,19,3,16,12,38,32,2
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 1),Freiburg,4-2-3-1,1,0.2,Svenja Fölmli · 90+1&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,2.2,Selina Ostermeier · 56&rsquor; Kristin Kögel · 70&rsquor;,1,0,Freiburg,Home,NA,990,24,21,14,6,4,6,13,46.2,7,19,7,12,15,39,19,0
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 1),Freiburg,4-2-3-1,1,0.2,Svenja Fölmli · 90+1&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,2.2,Selina Ostermeier · 56&rsquor; Kristin Kögel · 70&rsquor;,1,0,Bayer Leverkusen,Away,NA,990,29,20,12,13,4,12,21,57.1,9,8,3,5,17,46,16,0
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 11),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,1,0,Hoffenheim,4-4-2,3,1.7,Marta Cazalla · 16&rsquor; Marta Cazalla · 42&rsquor; Melissa Kössler · 90+3&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,23,12,10,7,6,5,18,27.8,13,14,7,7,12,35,22,1
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 11),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,1,0,Hoffenheim,4-4-2,3,1.7,Marta Cazalla · 16&rsquor; Marta Cazalla · 42&rsquor; Melissa Kössler · 90+3&rsquor;,1,0,Hoffenheim,Away,NA,990,29,22,10,18,1,10,19,52.6,9,18,3,15,15,44,20,1
Frauen-Bundesliga,2025-01-31,Frauen-Bundesliga (Matchweek 13),Eintracht Frankfurt,4-3-1-2,3,2.4,Sara Doorsoun (P) · 24&rsquor; Nicole Anyomi · 36&rsquor; Géraldine Reuteler · 51&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,1.3,Karólína Lea Vilhjálmsdóttir · 34&rsquor; Katharina Piljić · 49&rsquor;,1,0,Eintracht Frankfurt,Home,NA,990,18,16,10,7,1,9,9,100,0,18,9,9,8,26,22,0
Frauen-Bundesliga,2025-01-31,Frauen-Bundesliga (Matchweek 13),Eintracht Frankfurt,4-3-1-2,3,2.4,Sara Doorsoun (P) · 24&rsquor; Nicole Anyomi · 36&rsquor; Géraldine Reuteler · 51&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,1.3,Karólína Lea Vilhjálmsdóttir · 34&rsquor; Katharina Piljić · 49&rsquor;,1,0,Bayer Leverkusen,Away,NA,990,20,14,4,13,3,0,7,0,7,8,0,8,13,33,9,0
Frauen-Bundesliga,2025-02-01,Frauen-Bundesliga (Matchweek 13),Turbine Potsdam,5-3-2,1,0.4,Bianca Schmidt · 42&rsquor;,1,0,Werder Bremen,3-4-3,4,1.7,Larissa Mühlhaus · 38&rsquor; Sophie Weidauer · 72&rsquor; Larissa Mühlhaus · 81&rsquor; Larissa Mühlhaus · 90&rsquor;,1,0,Turbine Potsdam,Home,NA,990,20,14,14,4,2,6,18,33.3,12,14,3,11,20,40,29,2
Frauen-Bundesliga,2025-02-01,Frauen-Bundesliga (Matchweek 13),Turbine Potsdam,5-3-2,1,0.4,Bianca Schmidt · 42&rsquor;,1,0,Werder Bremen,3-4-3,4,1.7,Larissa Mühlhaus · 38&rsquor; Sophie Weidauer · 72&rsquor; Larissa Mühlhaus · 81&rsquor; Larissa Mühlhaus · 90&rsquor;,1,0,Werder Bremen,Away,NA,990,20,13,6,13,1,6,9,66.7,3,4,0,4,20,40,21,0
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),Freiburg,4-2-3-1,0,1.4,NA,1,0,Hoffenheim,4-4-2,3,1.9,Jill Janssens · 15&rsquor; Jill Janssens · 56&rsquor; Selina Cerci · 82&rsquor;,1,0,Freiburg,Home,NA,990,32,19,14,14,4,8,19,42.1,11,8,0,8,18,50,19,1
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),Freiburg,4-2-3-1,0,1.4,NA,1,0,Hoffenheim,4-4-2,3,1.9,Jill Janssens · 15&rsquor; Jill Janssens · 56&rsquor; Selina Cerci · 82&rsquor;,1,0,Hoffenheim,Away,NA,990,24,15,10,10,4,5,9,55.6,4,23,2,21,11,35,25,1
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),RB Leipzig,3-4-3,0,0.2,Lou-Ann Joly · 90+2&rsquor;,1,1,Bayern Munich,4-2-3-1,1,1.7,Magdalena Eriksson · 11&rsquor;,1,0,RB Leipzig,Home,NA,989,22,16,18,4,0,8,14,57.1,6,14,4,10,14,36,33,1
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),RB Leipzig,3-4-3,0,0.2,Lou-Ann Joly · 90+2&rsquor;,1,1,Bayern Munich,4-2-3-1,1,1.7,Magdalena Eriksson · 11&rsquor;,1,0,Bayern Munich,Away,NA,990,12,7,0,6,6,1,5,20,4,14,1,13,11,23,3,0
Frauen-Bundesliga,2025-02-03,Frauen-Bundesliga (Matchweek 13),Wolfsburg,5-3-2,3,2.9,Lineth Beerensteyn · 18&rsquor; Felicia Sophie Sträßer (OG) · 20&rsquor; Janina Minge · 66&rsquor;,0,0,Carl-Zeiss Jena,5-4-1,0,0.2,NA,0,0,Wolfsburg,Home,NA,990,10,8,5,5,0,2,4,50,2,8,2,6,5,15,12,0
Frauen-Bundesliga,2025-02-03,Frauen-Bundesliga (Matchweek 13),Wolfsburg,5-3-2,3,2.9,Lineth Beerensteyn · 18&rsquor; Felicia Sophie Sträßer (OG) · 20&rsquor; Janina Minge · 66&rsquor;,0,0,Carl-Zeiss Jena,5-4-1,0,0.2,NA,0,0,Carl-Zeiss Jena,Away,NA,990,21,16,15,4,2,18,32,56.3,14,12,2,10,13,34,38,1
Frauen-Bundesliga,2025-02-07,Frauen-Bundesliga (Matchweek 14),Köln,4-3-3,0,0.8,NA,4,0,Wolfsburg,3-4-3,0,1.2,NA,2,0,Köln,Home,NA,990,17,8,14,2,1,6,21,28.6,15,15,5,10,14,31,57,0
Frauen-Bundesliga,2025-02-07,Frauen-Bundesliga (Matchweek 14),Köln,4-3-3,0,0.8,NA,4,0,Wolfsburg,3-4-3,0,1.2,NA,2,0,Wolfsburg,Away,NA,990,12,10,6,5,1,5,7,71.4,2,13,2,11,12,24,15,0
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Bayer Leverkusen,4-4-2,1,0.9,Delice Boboy · 68&rsquor;,2,0,Essen,4-2-3-1,1,0.3,Beke Sterner · 53&rsquor;,4,0,Bayer Leverkusen,Home,NA,990,21,14,8,11,2,7,13,53.8,6,10,0,10,18,39,25,0
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Bayer Leverkusen,4-4-2,1,0.9,Delice Boboy · 68&rsquor;,2,0,Essen,4-2-3-1,1,0.3,Beke Sterner · 53&rsquor;,4,0,Essen,Away,NA,990,10,8,4,5,1,1,12,8.3,11,6,2,4,10,20,30,0
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Werder Bremen,3-4-3,1,0.7,Sophie Weidauer · 47&rsquor; Lina Hausicke · 59&rsquor;,1,1,RB Leipzig,3-4-3,4,0.6,Vanessa Fudalla · 7&rsquor; Emilía Ásgeirsdóttir · 56&rsquor; Vanessa Fudalla · 63&rsquor; Marleen Schimmer · 90+2&rsquor;,1,0,Werder Bremen,Home,NA,958,31,20,9,15,7,9,17,52.9,8,4,1,3,11,42,21,2
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Werder Bremen,3-4-3,1,0.7,Sophie Weidauer · 47&rsquor; Lina Hausicke · 59&rsquor;,1,1,RB Leipzig,3-4-3,4,0.6,Vanessa Fudalla · 7&rsquor; Emilía Ásgeirsdóttir · 56&rsquor; Vanessa Fudalla · 63&rsquor; Marleen Schimmer · 90+2&rsquor;,1,0,RB Leipzig,Away,NA,990,13,11,7,6,0,5,12,41.7,7,10,5,5,10,23,22,1
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Hoffenheim,4-2-3-1,1,0.8,Dominika Grabowska · 25&rsquor;,2,0,Bayern Munich,4-2-3-1,3,2.7,Klara Bühl · 34&rsquor; Alara Sehitler · 71&rsquor; Pernille Harder · 90&rsquor;,1,0,Hoffenheim,Home,NA,990,16,10,10,5,1,7,19,36.8,12,14,2,12,9,25,17,0
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Hoffenheim,4-2-3-1,1,0.8,Dominika Grabowska · 25&rsquor;,2,0,Bayern Munich,4-2-3-1,3,2.7,Klara Bühl · 34&rsquor; Alara Sehitler · 71&rsquor; Pernille Harder · 90&rsquor;,1,0,Bayern Munich,Away,NA,990,15,12,5,8,2,1,6,16.7,5,13,1,12,15,30,13,0
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Eintracht Frankfurt,4-3-1-2,9,7.8,Géraldine Reuteler · 3&rsquor; Laura Freigang · 6&rsquor; Géraldine Reuteler · 11&rsquor; Lara Prašnikar · 23&rsquor; Lara Prašnikar · 72&rsquor; Nicole Anyomi · 80&rsquor; Remina Chiba · 83&rsquor; Lara Prašnikar (P) · 86&rsquor; Pernille Sanvig · 90+2&rsquor;,0,0,Turbine Potsdam,5-3-2,0,0.2,Flavia Luscher · 71&rsquor;,0,1,Eintracht Frankfurt,Home,NA,990,6,6,2,2,2,0,5,0,5,12,0,12,10,16,3,0
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Eintracht Frankfurt,4-3-1-2,9,7.8,Géraldine Reuteler · 3&rsquor; Laura Freigang · 6&rsquor; Géraldine Reuteler · 11&rsquor; Lara Prašnikar · 23&rsquor; Lara Prašnikar · 72&rsquor; Nicole Anyomi · 80&rsquor; Remina Chiba · 83&rsquor; Lara Prašnikar (P) · 86&rsquor; Pernille Sanvig · 90+2&rsquor;,0,0,Turbine Potsdam,5-3-2,0,0.2,Flavia Luscher · 71&rsquor;,0,1,Turbine Potsdam,Away,NA,970,13,8,9,3,1,3,13,23.1,10,17,9,8,10,23,39,1
Frauen-Bundesliga,2025-02-11,Frauen-Bundesliga (Matchweek 13),Essen,4-2-3-1,0,2.2,NA,0,0,Köln,4-1-4-1,0,0.3,NA,1,0,Essen,Home,NA,990,23,16,3,17,3,8,15,53.3,7,20,2,18,16,39,8,0
Frauen-Bundesliga,2025-02-11,Frauen-Bundesliga (Matchweek 13),Essen,4-2-3-1,0,2.2,NA,0,0,Köln,4-1-4-1,0,0.3,NA,1,0,Köln,Away,NA,990,34,25,14,18,2,21,28,75,7,13,5,8,15,49,42,0
Frauen-Bundesliga,2025-02-14,Frauen-Bundesliga (Matchweek 15),RB Leipzig,3-4-3,4,2.9,Emilía Ásgeirsdóttir · 56&rsquor; Giovanna Hoffmann (P) · 60&rsquor; Giovanna Hoffmann · 81&rsquor; Vanessa Fudalla · 90+3&rsquor;,2,0,Turbine Potsdam,5-3-2,1,0.3,Mia Schmid · 17&rsquor;,3,0,RB Leipzig,Home,NA,990,18,16,8,8,2,6,10,60,4,12,2,10,13,31,10,0
Frauen-Bundesliga,2025-02-14,Frauen-Bundesliga (Matchweek 15),RB Leipzig,3-4-3,4,2.9,Emilía Ásgeirsdóttir · 56&rsquor; Giovanna Hoffmann (P) · 60&rsquor; Giovanna Hoffmann · 81&rsquor; Vanessa Fudalla · 90+3&rsquor;,2,0,Turbine Potsdam,5-3-2,1,0.3,Mia Schmid · 17&rsquor;,3,0,Turbine Potsdam,Away,NA,990,33,20,22,9,2,14,22,63.6,8,14,5,9,14,47,40,1
Frauen-Bundesliga,2025-02-15,Frauen-Bundesliga (Matchweek 15),Freiburg,4-2-3-1,2,3.1,Cora Zical · 59&rsquor; Maj Schneider · 75&rsquor;,1,0,Köln,4-1-3-2,0,0.2,NA,0,0,Freiburg,Home,NA,990,16,13,6,7,3,2,9,22.2,7,12,2,10,10,26,8,0
Frauen-Bundesliga,2025-02-15,Frauen-Bundesliga (Matchweek 15),Freiburg,4-2-3-1,2,3.1,Cora Zical · 59&rsquor; Maj Schneider · 75&rsquor;,1,0,Köln,4-1-3-2,0,0.2,NA,0,0,Köln,Away,NA,990,18,15,5,11,2,3,8,37.5,5,19,6,13,24,42,20,0
Frauen-Bundesliga,2025-02-15,Frauen-Bundesliga (Matchweek 15),Essen,4-2-3-1,4,1.5,Ramona Maier · 19&rsquor; Ramona Maier · 46&rsquor; Maike Berentzen · 77&rsquor; Laureta Elmazi · 87&rsquor;,1,0,Carl-Zeiss Jena,4-4-2,1,1,Leonie Kreil · 5&rsquor;,1,0,Essen,Home,NA,990,37,30,12,15,10,7,12,58.3,5,23,3,20,12,49,16,0
Frauen-Bundesliga,2025-02-15,Frauen-Bundesliga (Matchweek 15),Essen,4-2-3-1,4,1.5,Ramona Maier · 19&rsquor; Ramona Maier · 46&rsquor; Maike Berentzen · 77&rsquor; Laureta Elmazi · 87&rsquor;,1,0,Carl-Zeiss Jena,4-4-2,1,1,Leonie Kreil · 5&rsquor;,1,0,Carl-Zeiss Jena,Away,NA,990,21,16,6,8,7,2,14,14.3,12,19,2,17,8,29,26,0
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Hoffenheim,4-4-2,1,0.4,Selina Cerci · 59&rsquor;,2,0,Bayer Leverkusen,4-4-2,0,2.1,NA,1,0,Hoffenheim,Home,NA,990,20,14,9,9,2,9,17,52.9,8,19,3,16,6,26,25,0
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Hoffenheim,4-4-2,1,0.4,Selina Cerci · 59&rsquor;,2,0,Bayer Leverkusen,4-4-2,0,2.1,NA,1,0,Bayer Leverkusen,Away,NA,990,27,21,14,13,0,2,4,50,2,8,0,8,15,42,10,1
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Bayern Munich,4-2-3-1,1,1.8,Pernille Harder · 16&rsquor;,0,0,Werder Bremen,4-4-2,0,0.1,NA,1,0,Bayern Munich,Home,NA,990,22,12,5,10,7,8,10,80,2,7,0,7,15,37,4,0
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Bayern Munich,4-2-3-1,1,1.8,Pernille Harder · 16&rsquor;,0,0,Werder Bremen,4-4-2,0,0.1,NA,1,0,Werder Bremen,Away,NA,990,15,8,10,5,0,7,16,43.8,9,18,8,10,16,31,23,0
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Wolfsburg,3-4-3,6,3.6,Alexandra Popp · 3&rsquor; Lineth Beerensteyn · 8&rsquor; Janina Minge (P) · 28&rsquor; Lena Lattwein (P) · 45+1&rsquor; Pia-Sophie Wolter (OG) · 45+7&rsquor; Vivien Endemann · 60&rsquor;,2,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Carlotta Wamser · 85&rsquor;,3,0,Wolfsburg,Home,NA,990,14,10,4,5,5,3,8,37.5,5,11,2,9,18,32,26,0
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Wolfsburg,3-4-3,6,3.6,Alexandra Popp · 3&rsquor; Lineth Beerensteyn · 8&rsquor; Janina Minge (P) · 28&rsquor; Lena Lattwein (P) · 45+1&rsquor; Pia-Sophie Wolter (OG) · 45+7&rsquor; Vivien Endemann · 60&rsquor;,2,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Carlotta Wamser · 85&rsquor;,3,0,Eintracht Frankfurt,Away,NA,990,19,11,7,11,1,8,12,66.7,4,10,2,8,11,30,21,0
Frauen-Bundesliga,2025-03-05,Frauen-Bundesliga (Matchweek 14),Carl-Zeiss Jena,5-3-2,0,0.1,NA,1,0,Freiburg,4-3-3,2,0.9,Maj Schneider · 15&rsquor; Lisa Karl · 77&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,25,17,15,8,2,23,35,65.7,12,20,2,18,13,38,34,0
Frauen-Bundesliga,2025-03-05,Frauen-Bundesliga (Matchweek 14),Carl-Zeiss Jena,5-3-2,0,0.1,NA,1,0,Freiburg,4-3-3,2,0.9,Maj Schneider · 15&rsquor; Lisa Karl · 77&rsquor;,1,0,Freiburg,Away,NA,990,25,17,8,10,7,10,13,76.9,3,10,0,10,4,29,6,0
Frauen-Bundesliga,2025-03-07,Frauen-Bundesliga (Matchweek 16),Eintracht Frankfurt,4-3-1-2,2,1.5,Géraldine Reuteler · 22&rsquor; Lara Prašnikar · 58&rsquor;,0,0,Essen,4-2-3-1,1,0.3,Lilli Purtscheller · 24&rsquor;,2,0,Eintracht Frankfurt,Home,NA,990,13,9,1,12,0,1,7,14.3,6,8,0,8,5,18,17,1
Frauen-Bundesliga,2025-03-07,Frauen-Bundesliga (Matchweek 16),Eintracht Frankfurt,4-3-1-2,2,1.5,Géraldine Reuteler · 22&rsquor; Lara Prašnikar · 58&rsquor;,0,0,Essen,4-2-3-1,1,0.3,Lilli Purtscheller · 24&rsquor;,2,0,Essen,Away,NA,990,13,10,9,4,0,5,6,83.3,1,23,5,18,21,34,22,1
Frauen-Bundesliga,2025-03-08,Frauen-Bundesliga (Matchweek 16),Turbine Potsdam,5-3-2,0,0.1,NA,2,0,Freiburg,4-3-3,1,2.2,Cora Zical · 83&rsquor;,0,0,Turbine Potsdam,Home,NA,990,41,29,22,17,2,11,19,57.9,8,22,4,18,15,56,29,0
Frauen-Bundesliga,2025-03-08,Frauen-Bundesliga (Matchweek 16),Turbine Potsdam,5-3-2,0,0.1,NA,2,0,Freiburg,4-3-3,1,2.2,Cora Zical · 83&rsquor;,0,0,Freiburg,Away,NA,990,13,9,4,6,3,7,10,70,3,14,0,14,11,24,16,0
Frauen-Bundesliga,2025-03-08,Frauen-Bundesliga (Matchweek 16),RB Leipzig,3-4-3,0,0.4,NA,2,0,Wolfsburg,3-4-3,2,1.1,Jule Brand · 35&rsquor; Ella Inez Peddemors · 85&rsquor;,1,0,RB Leipzig,Home,NA,990,17,14,13,4,0,6,11,54.5,5,8,3,5,11,28,37,0
