League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
Première Ligue,2025-03-21,Première Ligue (Regular season),Guingamp,5-3-2,2,0.6,Sabitra Bhandari · 58&rsquor; Sabitra Bhandari · 88&rsquor;,1,0,Paris Saint-Germain,4-4-2,6,2.9,Grace Geyoro · 22&rsquor; Merveille Kanjinga · 52&rsquor; Korbin Albert · 56&rsquor; Korbin Albert · 63&rsquor; Sofia Guellati (OG) · 65&rsquor; Marie-Antoinette Katoto · 90&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,5,3,0,0,22,11,0,0,726,9,15,7,3.3,3.3,2.2,37,8,529,624,84.8,53,377,13,15,6
Première Ligue,2025-03-22,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Gaëtane Thiney · 47&rsquor; Kessya Bussy · 53&rsquor; Mathilde Bourdieu · 74&rsquor;,0,0,Strasbourg,5-4-1,1,0.3,Lorena Azzaro · 4&rsquor;,1,0,Paris FC,Home,NA,990,3,3,0,0,13,5,0,0,606,13,13,14,1.5,1.5,1.3,22,5,396,524,75.6,53,293,16,11,5
Première Ligue,2025-03-22,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Gaëtane Thiney · 47&rsquor; Kessya Bussy · 53&rsquor; Mathilde Bourdieu · 74&rsquor;,0,0,Strasbourg,5-4-1,1,0.3,Lorena Azzaro · 4&rsquor;,1,0,Strasbourg,Away,NA,990,1,1,0,0,5,2,1,0,578,14,14,12,0.3,0.3,0.3,8,2,358,475,75.4,17,351,12,8,1
Première Ligue,2025-03-22,Première Ligue (Regular season),Le Havre,4-3-3,0,0.3,NA,2,0,Dijon,4-3-3,2,2,Viktoria Pinther · 5&rsquor; Wu Chengshu · 25&rsquor;,2,0,Le Havre,Home,NA,990,0,0,0,0,6,4,2,0,556,18,15,18,0.3,0.3,0.3,12,0,315,451,69.8,27,219,13,18,9
Première Ligue,2025-03-22,Première Ligue (Regular season),Le Havre,4-3-3,0,0.3,NA,2,0,Dijon,4-3-3,2,2,Viktoria Pinther · 5&rsquor; Wu Chengshu · 25&rsquor;,2,0,Dijon,Away,NA,990,2,0,0,0,18,6,2,0,753,16,20,16,2.2,2.2,1.4,32,2,507,619,81.9,64,269,12,24,14
Première Ligue,2025-03-22,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.5,NA,2,0,Fleury,4-2-3-1,1,0.8,Airine Fontaine · 64&rsquor;,0,0,Stade de Reims,Home,NA,990,0,0,0,0,5,1,2,0,438,17,12,14,0.5,0.5,0.2,7,0,177,289,61.2,17,131,7,26,7
Première Ligue,2025-03-22,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.5,NA,2,0,Fleury,4-2-3-1,1,0.8,Airine Fontaine · 64&rsquor;,0,0,Fleury,Away,NA,990,1,0,0,0,10,4,0,0,648,32,6,15,0.8,0.8,0.2,16,1,386,530,72.8,49,263,18,19,8
Première Ligue,2025-03-22,Première Ligue (Regular season),Nantes,3-4-3,2,2.4,Julie Pasquereau · 7&rsquor; Maureen Cosson · 90+3&rsquor;,1,0,Montpellier,3-5-2,2,1.8,Rose Kadzere · 75&rsquor; Rose Kadzere · 85&rsquor;,1,0,Nantes,Home,NA,990,2,1,0,0,12,5,1,0,569,25,23,17,2.4,2.4,1.4,15,2,265,404,65.6,25,161,11,21,6
Première Ligue,2025-03-22,Première Ligue (Regular season),Nantes,3-4-3,2,2.4,Julie Pasquereau · 7&rsquor; Maureen Cosson · 90+3&rsquor;,1,0,Montpellier,3-5-2,2,1.8,Rose Kadzere · 75&rsquor; Rose Kadzere · 85&rsquor;,1,0,Montpellier,Away,NA,990,2,2,0,0,16,5,1,0,628,21,12,10,1.8,1.8,1.7,28,4,336,499,67.3,52,261,15,28,10
Première Ligue,2025-03-22,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.3,NA,3,0,Lyon,4-2-3-1,5,2.4,Eugénie Le Sommer · 9&rsquor; Ada Hegerberg · 36&rsquor; Sara Däbritz · 45+2&rsquor; Vanessa Gilles · 51&rsquor; Melchie Dumornay · 74&rsquor;,1,0,Saint-Étienne,Home,NA,990,0,0,0,0,3,1,3,0,334,17,9,6,0.3,0.3,0.3,5,0,138,226,61.1,18,113,5,13,1
Première Ligue,2025-03-22,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.3,NA,3,0,Lyon,4-2-3-1,5,2.4,Eugénie Le Sommer · 9&rsquor; Ada Hegerberg · 36&rsquor; Sara Däbritz · 45+2&rsquor; Vanessa Gilles · 51&rsquor; Melchie Dumornay · 74&rsquor;,1,0,Lyon,Away,NA,990,5,3,0,0,16,9,1,0,727,19,4,2,2.4,2.4,1.2,30,9,542,650,83.4,61,301,11,13,6
Première Ligue,2025-03-29,Première Ligue (Regular season),Stade de Reims,3-4-3,1,0.4,Jade Nassi · 37&rsquor;,0,0,Le Havre,4-4-2,1,0.4,Mathilde Kack (OG) · 41&rsquor;,2,0,Stade de Reims,Home,NA,990,1,1,0,0,8,1,0,0,577,25,12,18,0.4,0.4,0.2,14,2,302,437,69.1,32,239,13,36,11
Première Ligue,2025-03-29,Première Ligue (Regular season),Stade de Reims,3-4-3,1,0.4,Jade Nassi · 37&rsquor;,0,0,Le Havre,4-4-2,1,0.4,Mathilde Kack (OG) · 41&rsquor;,2,0,Le Havre,Away,NA,990,0,0,0,0,6,3,2,0,459,32,12,14,0.4,0.4,0.3,9,0,177,328,54,25,104,6,25,7
Première Ligue,2025-03-29,Première Ligue (Regular season),Dijon,4-3-3,3,1.4,Wu Chengshu · 17&rsquor; Klaudia Jedlińska · 53&rsquor; Meriame Terchoun · 90+10&rsquor;,0,0,Nantes,4-3-3,0,1.5,NA,1,0,Dijon,Home,NA,990,3,3,0,0,17,9,0,0,591,20,14,14,1.4,1.4,1.3,28,5,352,460,76.5,45,241,12,22,8
Première Ligue,2025-03-29,Première Ligue (Regular season),Dijon,4-3-3,3,1.4,Wu Chengshu · 17&rsquor; Klaudia Jedlińska · 53&rsquor; Meriame Terchoun · 90+10&rsquor;,0,0,Nantes,4-3-3,0,1.5,NA,1,0,Nantes,Away,NA,990,0,0,0,0,13,2,1,0,722,18,18,10,1.6,1.6,1,22,0,491,615,79.8,40,360,19,30,18
Première Ligue,2025-03-29,Première Ligue (Regular season),Strasbourg,3-5-2,6,2.1,Laurine Hannequin · 13&rsquor; Lorena Azzaro · 34&rsquor; Laurine Hannequin · 54&rsquor; Maeline Mendy · 63&rsquor; Kenza Chapelle · 80&rsquor; Lorena Azzaro · 90+4&rsquor;,2,0,Guingamp,5-3-2,0,0.8,NA,4,0,Strasbourg,Home,NA,990,6,6,0,0,16,7,2,0,639,11,3,6,2.2,2.2,2,28,10,442,546,81,34,278,27,6,5
Première Ligue,2025-03-29,Première Ligue (Regular season),Strasbourg,3-5-2,6,2.1,Laurine Hannequin · 13&rsquor; Lorena Azzaro · 34&rsquor; Laurine Hannequin · 54&rsquor; Maeline Mendy · 63&rsquor; Kenza Chapelle · 80&rsquor; Lorena Azzaro · 90+4&rsquor;,2,0,Guingamp,5-3-2,0,0.8,NA,4,0,Guingamp,Away,NA,990,0,0,0,0,12,2,4,0,516,6,1,7,0.8,0.8,0.7,18,0,334,444,75.2,30,242,14,6,1
Première Ligue,2025-03-29,Première Ligue (Regular season),Montpellier,3-5-2,2,0.9,Jade Rastocle · 54&rsquor; Lea Khelifi · 87&rsquor;,2,0,Paris FC,4-2-3-1,0,1.8,NA,1,0,Montpellier,Home,NA,990,2,2,0,0,13,4,2,0,401,18,10,21,0.9,0.9,0.6,23,4,160,274,58.4,32,120,6,14,4
Première Ligue,2025-03-29,Première Ligue (Regular season),Montpellier,3-5-2,2,0.9,Jade Rastocle · 54&rsquor; Lea Khelifi · 87&rsquor;,2,0,Paris FC,4-2-3-1,0,1.8,NA,1,0,Paris FC,Away,NA,990,0,0,0,1,14,5,1,0,577,14,5,9,1.8,1.1,0.7,27,0,356,502,70.9,36,218,16,17,9
Première Ligue,2025-03-29,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,4.5,Grace Geyoro (P) · 5&rsquor; Crystal Dunn · 6&rsquor; Jackie Groenen · 10&rsquor; Griedge Mbock Bathy · 26&rsquor; Crystal Dunn · 41&rsquor; Marie-Antoinette Katoto · 45+2&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,Lisa Martinez · 15&rsquor;,4,1,Paris Saint-Germain,Home,NA,990,6,3,1,1,27,7,0,0,838,11,11,2,4.6,3.9,2.7,52,10,661,753,87.8,95,384,17,10,3
Première Ligue,2025-03-29,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,4.5,Grace Geyoro (P) · 5&rsquor; Crystal Dunn · 6&rsquor; Jackie Groenen · 10&rsquor; Griedge Mbock Bathy · 26&rsquor; Crystal Dunn · 41&rsquor; Marie-Antoinette Katoto · 45+2&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,Lisa Martinez · 15&rsquor;,4,1,Saint-Étienne,Away,NA,914,0,0,0,0,2,0,3,1,405,10,6,11,0.1,0.1,0.1,4,0,219,318,68.9,12,125,4,5,1
Première Ligue,2025-03-30,Première Ligue (Regular season),Lyon,4-3-3,4,2.2,Eugénie Le Sommer · 32&rsquor; Eugénie Le Sommer · 43&rsquor; Amel Majri · 54&rsquor; Emma Francart (OG) · 77&rsquor;,1,0,Fleury,4-2-3-1,0,0.1,NA,1,0,Lyon,Home,NA,990,3,3,0,0,16,7,1,0,720,12,8,9,2.2,2.2,1.9,30,6,525,647,81.1,57,340,21,13,5
Première Ligue,2025-03-30,Première Ligue (Regular season),Lyon,4-3-3,4,2.2,Eugénie Le Sommer · 32&rsquor; Eugénie Le Sommer · 43&rsquor; Amel Majri · 54&rsquor; Emma Francart (OG) · 77&rsquor;,1,0,Fleury,4-2-3-1,0,0.1,NA,1,0,Fleury,Away,NA,990,0,0,0,0,3,0,1,0,429,21,13,6,0.1,0.1,0.1,6,0,217,328,66.2,25,133,15,9,1
Première Ligue,2025-04-11,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,6,2.5,Merveille Kanjinga · 7&rsquor; Romée Leuchter · 19&rsquor; Léa Notel (OG) · 22&rsquor; Jennifer Echegini · 52&rsquor; Marie-Antoinette Katoto · 57&rsquor; Romée Leuchter · 88&rsquor;,1,0,Stade de Reims,5-3-2,0,1,NA,1,0,Paris Saint-Germain,Home,NA,990,6,4,0,0,18,11,1,0,826,20,5,10,2.5,2.5,2,30,9,622,715,87,73,461,26,14,2
Première Ligue,2025-04-11,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,6,2.5,Merveille Kanjinga · 7&rsquor; Romée Leuchter · 19&rsquor; Léa Notel (OG) · 22&rsquor; Jennifer Echegini · 52&rsquor; Marie-Antoinette Katoto · 57&rsquor; Romée Leuchter · 88&rsquor;,1,0,Stade de Reims,5-3-2,0,1,NA,1,0,Stade de Reims,Away,NA,990,0,0,0,0,8,3,1,0,379,15,13,10,1.1,1.1,1,14,0,189,274,69,17,105,5,15,2
Première Ligue,2025-04-12,Première Ligue (Regular season),Guingamp,5-3-2,3,1.4,Alison Peniguel (P) · 41&rsquor; Anaïs Ribeyra · 58&rsquor; Sofia Guellati · 71&rsquor;,1,0,Montpellier,3-5-2,1,0.5,Justine Rouquet · 80&rsquor;,3,0,Guingamp,Home,NA,990,3,2,1,1,4,4,1,0,485,16,11,8,1.4,0.7,0.7,10,6,251,359,69.9,17,235,13,17,7
Première Ligue,2025-04-12,Première Ligue (Regular season),Guingamp,5-3-2,3,1.4,Alison Peniguel (P) · 41&rsquor; Anaïs Ribeyra · 58&rsquor; Sofia Guellati · 71&rsquor;,1,0,Montpellier,3-5-2,1,0.5,Justine Rouquet · 80&rsquor;,3,0,Montpellier,Away,NA,990,1,1,0,0,6,2,3,0,617,18,7,5,0.5,0.5,0.2,6,0,412,542,76,54,296,27,11,4
Première Ligue,2025-04-12,Première Ligue (Regular season),Dijon,4-3-3,1,1.1,Klaudia Jedlińska · 90+5&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.2,NA,2,0,Dijon,Home,NA,990,1,1,0,0,15,4,2,0,679,17,7,8,1.1,1.1,0.5,25,2,471,580,81.2,56,371,28,14,4
Première Ligue,2025-04-12,Première Ligue (Regular season),Dijon,4-3-3,1,1.1,Klaudia Jedlińska · 90+5&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.2,NA,2,0,Saint-Étienne,Away,NA,990,0,0,0,0,2,2,2,0,445,19,12,14,0.2,0.2,0.2,3,0,212,328,64.6,22,144,7,13,9
Première Ligue,2025-04-12,Première Ligue (Regular season),Fleury,4-3-3,4,2.4,Charlotte Fernandes · 37&rsquor; Morgane Martins · 48&rsquor; Faustine Robert · 53&rsquor; Marine Dafeur (P) · 63&rsquor;,1,0,Nantes,4-3-3,0,0.7,NA,2,0,Fleury,Home,NA,990,4,3,1,1,16,7,1,0,602,21,13,17,2.5,1.7,1.7,28,8,376,484,77.7,31,239,25,18,8
Première Ligue,2025-04-12,Première Ligue (Regular season),Fleury,4-3-3,4,2.4,Charlotte Fernandes · 37&rsquor; Morgane Martins · 48&rsquor; Faustine Robert · 53&rsquor; Marine Dafeur (P) · 63&rsquor;,1,0,Nantes,4-3-3,0,0.7,NA,2,0,Nantes,Away,NA,990,0,0,0,0,11,3,2,0,610,16,13,20,0.7,0.7,0.5,19,0,395,499,79.2,29,316,8,22,8
Première Ligue,2025-04-12,Première Ligue (Regular season),Lyon,4-2-3-1,2,0.7,Damaris Egurrola · 15&rsquor; Amel Majri · 75&rsquor;,1,0,Paris FC,4-2-3-1,2,1.4,Clara Matéo · 46&rsquor; Mathilde Bourdieu · 90+2&rsquor;,0,0,Lyon,Home,NA,990,2,1,0,0,9,3,1,0,648,16,7,12,0.7,0.7,0.6,14,3,462,572,80.8,48,263,12,7,2
Première Ligue,2025-04-12,Première Ligue (Regular season),Lyon,4-2-3-1,2,0.7,Damaris Egurrola · 15&rsquor; Amel Majri · 75&rsquor;,1,0,Paris FC,4-2-3-1,2,1.4,Clara Matéo · 46&rsquor; Mathilde Bourdieu · 90+2&rsquor;,0,0,Paris FC,Away,NA,990,2,1,0,0,15,2,0,0,476,14,11,9,1.6,1.6,0.8,26,3,295,396,74.5,25,171,12,8,3
Première Ligue,2025-04-13,Première Ligue (Regular season),Strasbourg,3-5-2,1,1.7,Mégane Hoeltzel · 29&rsquor;,2,0,Le Havre,4-4-2,1,1,Eva Kouache · 36&rsquor;,1,0,Strasbourg,Home,NA,990,1,1,0,0,12,2,2,0,770,7,9,15,1.7,1.7,1.4,17,2,562,669,84,60,366,15,17,5
Première Ligue,2025-04-13,Première Ligue (Regular season),Strasbourg,3-5-2,1,1.7,Mégane Hoeltzel · 29&rsquor;,2,0,Le Havre,4-4-2,1,1,Eva Kouache · 36&rsquor;,1,0,Le Havre,Away,NA,990,1,0,0,0,12,2,1,0,398,22,12,15,1,1,0.7,23,1,176,299,58.9,30,111,9,9,6
Première Ligue,2025-04-23,Première Ligue (Regular season),Le Havre,4-3-3,2,0.7,Mélinda Mendy · 13&rsquor; Chancelle Effa Effa · 31&rsquor;,2,0,Paris Saint-Germain,4-3-3,2,1.3,Griedge Mbock Bathy · 11&rsquor; Jennifer Echegini · 69&rsquor;,0,0,Le Havre,Home,NA,990,2,1,0,0,9,5,2,0,490,22,12,15,0.7,0.7,0.4,16,3,243,371,65.5,32,202,10,5,2
Première Ligue,2025-04-23,Première Ligue (Regular season),Le Havre,4-3-3,2,0.7,Mélinda Mendy · 13&rsquor; Chancelle Effa Effa · 31&rsquor;,2,0,Paris Saint-Germain,4-3-3,2,1.3,Griedge Mbock Bathy · 11&rsquor; Jennifer Echegini · 69&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,2,1,0,0,13,4,0,0,762,11,8,17,1.3,1.3,0.9,24,3,519,652,79.6,78,284,13,19,6
Première Ligue,2025-04-23,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.4,Clara Matéo · 41&rsquor; Kaja Korošec · 45&rsquor; Kessya Bussy · 65&rsquor; Clara Matéo · 72&rsquor;,0,0,Fleury,4-3-3,0,0.8,NA,1,0,Paris FC,Home,NA,990,4,4,0,0,18,7,0,0,702,13,14,12,2.4,2.4,2,25,7,482,594,81.1,48,297,20,12,9
Première Ligue,2025-04-23,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.4,Clara Matéo · 41&rsquor; Kaja Korošec · 45&rsquor; Kessya Bussy · 65&rsquor; Clara Matéo · 72&rsquor;,0,0,Fleury,4-3-3,0,0.8,NA,1,0,Fleury,Away,NA,990,0,0,0,0,7,6,1,0,523,10,12,12,0.8,0.8,0.8,14,0,291,410,71,21,174,9,14,4
Première Ligue,2025-04-23,Première Ligue (Regular season),Saint-Étienne,4-4-2,1,0.7,Sarah Cambot · 90+2&rsquor;,1,0,Strasbourg,3-5-2,1,1,Mégane Hoeltzel · 6&rsquor;,1,0,Saint-Étienne,Home,NA,990,1,1,0,0,13,6,1,0,542,19,12,11,0.7,0.7,0.5,22,2,311,434,71.7,36,190,10,12,4
Première Ligue,2025-04-23,Première Ligue (Regular season),Saint-Étienne,4-4-2,1,0.7,Sarah Cambot · 90+2&rsquor;,1,0,Strasbourg,3-5-2,1,1,Mégane Hoeltzel · 6&rsquor;,1,0,Strasbourg,Away,NA,990,1,0,0,0,12,3,1,0,605,16,7,17,1,1,0.8,21,0,389,501,77.6,33,271,10,21,10
Première Ligue,2025-04-23,Première Ligue (Regular season),Stade de Reims,3-4-3,1,1,Anaele Le Moguedec · 19&rsquor;,2,0,Guingamp,5-3-2,0,0.5,Alison Peniguel · 79&rsquor;,8,1,Stade de Reims,Home,NA,990,1,0,0,0,11,4,2,0,500,26,11,10,1,1,0.7,17,1,304,394,77.2,38,239,28,21,9
Première Ligue,2025-04-23,Première Ligue (Regular season),Stade de Reims,3-4-3,1,1,Anaele Le Moguedec · 19&rsquor;,2,0,Guingamp,5-3-2,0,0.5,Alison Peniguel · 79&rsquor;,8,1,Guingamp,Away,NA,978,0,0,0,0,4,2,7,1,551,16,9,3,0.5,0.5,0.5,6,0,360,451,79.8,40,199,6,21,6
Première Ligue,2025-04-23,Première Ligue (Regular season),Montpellier,3-5-2,0,0.7,NA,0,0,Dijon,5-3-2,0,0.8,NA,2,0,Montpellier,Home,NA,990,0,0,0,0,11,3,0,0,540,26,13,14,0.7,0.7,0.6,19,0,285,419,68,41,147,10,16,5
Première Ligue,2025-04-23,Première Ligue (Regular season),Montpellier,3-5-2,0,0.7,NA,0,0,Dijon,5-3-2,0,0.8,NA,2,0,Dijon,Away,NA,990,0,0,0,0,9,2,2,0,575,20,9,14,0.8,0.8,0.6,15,0,322,451,71.4,38,246,10,22,6
Première Ligue,2025-04-23,Première Ligue (Regular season),Nantes,4-3-3,0,1.1,NA,0,0,Lyon,4-3-3,2,2.5,Sara Däbritz · 39&rsquor; Leila Wandeler · 74&rsquor;,1,0,Nantes,Home,NA,990,0,0,0,0,12,3,0,0,477,17,18,17,1.1,1.1,0.7,20,0,270,360,75,17,155,12,10,5
Première Ligue,2025-04-23,Première Ligue (Regular season),Nantes,4-3-3,0,1.1,NA,0,0,Lyon,4-3-3,2,2.5,Sara Däbritz · 39&rsquor; Leila Wandeler · 74&rsquor;,1,0,Lyon,Away,NA,990,2,0,0,0,24,4,1,0,812,16,8,12,2.6,2.6,1.8,43,3,590,689,85.6,70,370,12,19,8
Première Ligue,2025-05-07,Première Ligue (Regular season),Strasbourg,5-3-2,2,1.6,Maeline Mendy · 25&rsquor; Elise Bonet · 55&rsquor; Liana Joseph · 90+6&rsquor;,5,1,Stade de Reims,3-4-3,1,0.7,Mélissa Gomes · 72&rsquor;,3,0,Strasbourg,Home,NA,954,2,2,0,0,12,6,4,1,601,11,8,16,1.6,1.6,1.1,22,4,382,484,78.9,27,280,10,17,9
Première Ligue,2025-05-07,Première Ligue (Regular season),Strasbourg,5-3-2,2,1.6,Maeline Mendy · 25&rsquor; Elise Bonet · 55&rsquor; Liana Joseph · 90+6&rsquor;,5,1,Stade de Reims,3-4-3,1,0.7,Mélissa Gomes · 72&rsquor;,3,0,Stade de Reims,Away,NA,990,1,0,0,0,11,3,3,0,407,22,12,10,0.7,0.7,0.5,18,2,176,305,57.7,16,142,9,12,9
Première Ligue,2025-05-07,Première Ligue (Regular season),Lyon,4-1-4-1,2,2.5,Sara Däbritz · 61&rsquor; Eugénie Le Sommer · 75&rsquor;,1,0,Le Havre,4-3-3,0,0.3,NA,1,0,Lyon,Home,NA,990,2,1,0,0,23,8,1,0,814,11,8,8,2.5,2.5,2.1,42,4,613,736,83.3,100,288,15,15,7
Première Ligue,2025-05-07,Première Ligue (Regular season),Lyon,4-1-4-1,2,2.5,Sara Däbritz · 61&rsquor; Eugénie Le Sommer · 75&rsquor;,1,0,Le Havre,4-3-3,0,0.3,NA,1,0,Le Havre,Away,NA,990,0,0,0,0,5,1,1,0,447,15,13,18,0.3,0.3,0.2,8,0,233,327,71.3,19,182,6,10,5
Première Ligue,2025-05-07,Première Ligue (Regular season),Dijon,4-1-4-1,6,5.2,Meriame Terchoun · 12&rsquor; Rose Lavaud · 22&rsquor; Klaudia Jedlińska · 38&rsquor; Léa Declercq · 45+2&rsquor; Meriame Terchoun · 71&rsquor; Océane Picard · 90+2&rsquor;,0,0,Paris FC,4-4-2,0,0.6,NA,1,0,Dijon,Home,NA,990,6,4,0,1,25,16,0,0,680,12,9,12,5.3,4.6,3.9,40,11,519,607,85.5,47,390,27,8,4
Première Ligue,2025-05-07,Première Ligue (Regular season),Dijon,4-1-4-1,6,5.2,Meriame Terchoun · 12&rsquor; Rose Lavaud · 22&rsquor; Klaudia Jedlińska · 38&rsquor; Léa Declercq · 45+2&rsquor; Meriame Terchoun · 71&rsquor; Océane Picard · 90+2&rsquor;,0,0,Paris FC,4-4-2,0,0.6,NA,1,0,Paris FC,Away,NA,990,0,0,0,0,5,0,1,0,439,14,4,5,0.6,0.6,0.6,9,0,263,373,70.5,19,211,7,10,3
Première Ligue,2025-05-07,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,1,1.9,Jennifer Echegini · 11&rsquor;,1,0,Nantes,4-3-3,0,0.2,NA,1,0,Paris Saint-Germain,Home,NA,990,1,0,0,1,20,4,1,0,717,17,11,16,1.9,1.2,0.8,38,2,494,607,81.4,58,246,19,24,11
Première Ligue,2025-05-07,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,1,1.9,Jennifer Echegini · 11&rsquor;,1,0,Nantes,4-3-3,0,0.2,NA,1,0,Nantes,Away,NA,990,0,0,0,0,4,1,1,0,510,18,10,11,0.2,0.2,0.2,6,0,290,400,72.5,20,230,9,15,8
Première Ligue,2025-05-07,Première Ligue (Regular season),Guingamp,3-5-2,3,1.1,Sabitra Bhandari · 57&rsquor; Sabitra Bhandari · 85&rsquor; Sabitra Bhandari · 90+5&rsquor;,1,0,Saint-Étienne,4-2-3-1,2,1.4,Amandine Pierre-Louis · 54&rsquor; Adéle Connesson · 61&rsquor;,1,0,Guingamp,Home,NA,990,3,1,0,0,22,8,1,0,551,16,8,6,1.1,1.1,0.7,36,5,337,459,73.4,34,205,6,18,7
Première Ligue,2025-05-07,Première Ligue (Regular season),Guingamp,3-5-2,3,1.1,Sabitra Bhandari · 57&rsquor; Sabitra Bhandari · 85&rsquor; Sabitra Bhandari · 90+5&rsquor;,1,0,Saint-Étienne,4-2-3-1,2,1.4,Amandine Pierre-Louis · 54&rsquor; Adéle Connesson · 61&rsquor;,1,0,Saint-Étienne,Away,NA,990,2,0,0,0,9,3,1,0,547,16,13,7,1.5,1.5,1.5,16,3,331,441,75.1,30,195,10,13,2
Première Ligue,2025-05-07,Première Ligue (Regular season),Fleury,4-2-3-1,1,1,Faustine Robert · 38&rsquor;,3,0,Montpellier,3-5-2,2,1.3,Sonia Ouchene · 27&rsquor; Justine Rouquet · 90+1&rsquor;,3,0,Fleury,Home,NA,990,1,1,0,0,14,4,3,0,553,20,8,10,1,1,0.9,26,2,345,463,74.5,37,284,25,14,8
Première Ligue,2025-05-07,Première Ligue (Regular season),Fleury,4-2-3-1,1,1,Faustine Robert · 38&rsquor;,3,0,Montpellier,3-5-2,2,1.3,Sonia Ouchene · 27&rsquor; Justine Rouquet · 90+1&rsquor;,3,0,Montpellier,Away,NA,990,2,0,0,0,15,6,3,0,498,14,14,8,1.2,1.2,1.1,30,4,293,401,73.1,42,175,10,11,2
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Lyon,4-2-3-1,4,2.2,Eugénie Le Sommer · 19&rsquor; Lindsey Heaps · 45+2&rsquor; Vanessa Gilles · 62&rsquor; Ada Hegerberg · 86&rsquor;,1,0,Dijon,4-1-4-1,1,0.2,Viktoria Pinther · 89&rsquor;,1,0,Lyon,Home,NA,990,4,3,0,0,23,9,1,0,731,19,9,6,2.2,2.2,1.5,41,8,545,646,84.4,71,284,13,18,7
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Lyon,4-2-3-1,4,2.2,Eugénie Le Sommer · 19&rsquor; Lindsey Heaps · 45+2&rsquor; Vanessa Gilles · 62&rsquor; Ada Hegerberg · 86&rsquor;,1,0,Dijon,4-1-4-1,1,0.2,Viktoria Pinther · 89&rsquor;,1,0,Dijon,Away,NA,990,1,1,0,0,4,4,1,0,388,16,13,12,0.2,0.2,0.1,6,1,196,271,72.3,16,118,12,17,3
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Paris Saint-Germain,3-5-2,3,0.8,Romée Leuchter · 1&rsquor; Sakina Karchaoui · 55&rsquor; Korbin Albert · 90+1&rsquor;,1,0,Paris FC,4-2-3-1,0,0.5,NA,0,0,Paris Saint-Germain,Home,NA,990,3,2,0,0,12,5,1,0,539,14,9,21,0.8,0.8,0.6,18,3,330,433,76.2,21,311,13,17,10
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Paris Saint-Germain,3-5-2,3,0.8,Romée Leuchter · 1&rsquor; Sakina Karchaoui · 55&rsquor; Korbin Albert · 90+1&rsquor;,1,0,Paris FC,4-2-3-1,0,0.5,NA,0,0,Paris FC,Away,NA,990,0,0,0,0,9,2,0,0,528,21,7,11,0.5,0.5,0.3,13,0,316,435,72.6,45,195,8,15,8
Première Ligue,2025-05-16,Première Ligue (Final),Lyon,4-1-4-1,3,1.3,Melchie Dumornay · 45+2&rsquor; Paulina Dudek (OG) · 80&rsquor; Wendie Renard (P) · 90+4&rsquor;,0,0,Paris Saint-Germain,3-4-3,0,0.6,NA,1,0,Lyon,Home,NA,990,3,1,1,1,12,3,0,0,495,9,6,13,1.3,0.6,0.3,20,4,309,409,75.6,25,304,25,13,3
Première Ligue,2025-05-16,Première Ligue (Final),Lyon,4-1-4-1,3,1.3,Melchie Dumornay · 45+2&rsquor; Paulina Dudek (OG) · 80&rsquor; Wendie Renard (P) · 90+4&rsquor;,0,0,Paris Saint-Germain,3-4-3,0,0.6,NA,1,0,Paris Saint-Germain,Away,NA,990,0,0,0,0,7,0,1,0,504,21,9,13,0.6,0.6,0.5,13,0,303,404,75,22,183,9,16,10
