League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Première Ligue,2025-03-22,Première Ligue (Regular season),Nantes,3-4-3,2,2.4,Julie Pasquereau · 7&rsquor; Maureen Cosson · 90+3&rsquor;,1,0,Montpellier,3-5-2,2,1.8,Rose Kadzere · 75&rsquor; Rose Kadzere · 85&rsquor;,1,0,Montpellier,Away,NA,990,628,42,149,283,200,37,628,28,10,35.7,18,64.3,261,1342,653,15,13,5,23,7,330,52
Première Ligue,2025-03-22,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.3,NA,3,0,Lyon,4-2-3-1,5,2.4,Eugénie Le Sommer · 9&rsquor; Ada Hegerberg · 36&rsquor; Sara Däbritz · 45+2&rsquor; Vanessa Gilles · 51&rsquor; Melchie Dumornay · 74&rsquor;,1,0,Saint-Étienne,Home,NA,990,334,57,143,132,64,9,334,13,1,7.7,12,92.3,113,606,296,5,5,3,21,7,135,18
Première Ligue,2025-03-22,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.3,NA,3,0,Lyon,4-2-3-1,5,2.4,Eugénie Le Sommer · 9&rsquor; Ada Hegerberg · 36&rsquor; Sara Däbritz · 45+2&rsquor; Vanessa Gilles · 51&rsquor; Melchie Dumornay · 74&rsquor;,1,0,Lyon,Away,NA,990,727,28,154,426,148,34,727,13,6,46.2,7,53.8,301,1938,892,11,7,4,11,10,536,59
Première Ligue,2025-03-29,Première Ligue (Regular season),Stade de Reims,3-4-3,1,0.4,Jade Nassi · 37&rsquor;,0,0,Le Havre,4-4-2,1,0.4,Mathilde Kack (OG) · 41&rsquor;,2,0,Stade de Reims,Home,NA,990,577,39,222,252,107,14,577,36,11,30.6,25,69.4,239,1340,753,13,13,3,28,7,295,31
Première Ligue,2025-03-29,Première Ligue (Regular season),Stade de Reims,3-4-3,1,0.4,Jade Nassi · 37&rsquor;,0,0,Le Havre,4-4-2,1,0.4,Mathilde Kack (OG) · 41&rsquor;,2,0,Le Havre,Away,NA,990,459,41,182,183,104,11,459,25,7,28,17,68,104,787,199,6,10,4,19,7,173,24
Première Ligue,2025-03-29,Première Ligue (Regular season),Dijon,4-3-3,3,1.4,Wu Chengshu · 17&rsquor; Klaudia Jedlińska · 53&rsquor; Meriame Terchoun · 90+10&rsquor;,0,0,Nantes,4-3-3,0,1.5,NA,1,0,Dijon,Home,NA,990,591,76,211,250,139,28,591,22,8,36.4,14,63.6,241,1278,632,12,10,5,17,4,348,45
Première Ligue,2025-03-29,Première Ligue (Regular season),Dijon,4-3-3,3,1.4,Wu Chengshu · 17&rsquor; Klaudia Jedlińska · 53&rsquor; Meriame Terchoun · 90+10&rsquor;,0,0,Nantes,4-3-3,0,1.5,NA,1,0,Nantes,Away,NA,990,722,76,258,339,128,21,722,30,18,60,12,40,360,1946,960,19,6,1,16,8,483,38
Première Ligue,2025-03-29,Première Ligue (Regular season),Strasbourg,3-5-2,6,2.1,Laurine Hannequin · 13&rsquor; Lorena Azzaro · 34&rsquor; Laurine Hannequin · 54&rsquor; Maeline Mendy · 63&rsquor; Kenza Chapelle · 80&rsquor; Lorena Azzaro · 90+4&rsquor;,2,0,Guingamp,5-3-2,0,0.8,NA,4,0,Strasbourg,Home,NA,990,639,70,292,234,116,24,639,6,5,83.3,1,16.7,278,1628,842,27,6,8,13,5,436,33
Première Ligue,2025-03-29,Première Ligue (Regular season),Strasbourg,3-5-2,6,2.1,Laurine Hannequin · 13&rsquor; Lorena Azzaro · 34&rsquor; Laurine Hannequin · 54&rsquor; Maeline Mendy · 63&rsquor; Kenza Chapelle · 80&rsquor; Lorena Azzaro · 90+4&rsquor;,2,0,Guingamp,5-3-2,0,0.8,NA,4,0,Guingamp,Away,NA,990,516,49,165,251,104,14,516,6,1,16.7,5,83.3,242,1448,600,14,9,6,21,6,328,30
Première Ligue,2025-03-29,Première Ligue (Regular season),Montpellier,3-5-2,2,0.9,Jade Rastocle · 54&rsquor; Lea Khelifi · 87&rsquor;,2,0,Paris FC,4-2-3-1,0,1.8,NA,1,0,Montpellier,Home,NA,990,401,75,166,167,73,22,401,14,4,28.6,10,71.4,120,604,232,6,3,1,15,4,157,31
Première Ligue,2025-03-29,Première Ligue (Regular season),Montpellier,3-5-2,2,0.9,Jade Rastocle · 54&rsquor; Lea Khelifi · 87&rsquor;,2,0,Paris FC,4-2-3-1,0,1.8,NA,1,0,Paris FC,Away,NA,990,577,60,216,249,123,27,576,17,9,52.9,8,47.1,218,1229,595,16,8,6,14,10,354,35
Première Ligue,2025-03-29,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,4.5,Grace Geyoro (P) · 5&rsquor; Crystal Dunn · 6&rsquor; Jackie Groenen · 10&rsquor; Griedge Mbock Bathy · 26&rsquor; Crystal Dunn · 41&rsquor; Marie-Antoinette Katoto · 45+2&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,Lisa Martinez · 15&rsquor;,4,1,Paris Saint-Germain,Home,NA,990,838,18,91,404,347,46,837,10,3,30,7,70,384,1647,883,17,14,2,17,3,655,93
Première Ligue,2025-03-29,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,4.5,Grace Geyoro (P) · 5&rsquor; Crystal Dunn · 6&rsquor; Jackie Groenen · 10&rsquor; Griedge Mbock Bathy · 26&rsquor; Crystal Dunn · 41&rsquor; Marie-Antoinette Katoto · 45+2&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,Lisa Martinez · 15&rsquor;,4,1,Saint-Étienne,Away,NA,914,405,105,246,141,22,2,405,5,1,20,4,80,125,488,217,4,2,0,10,7,217,12
Première Ligue,2025-03-30,Première Ligue (Regular season),Lyon,4-3-3,4,2.2,Eugénie Le Sommer · 32&rsquor; Eugénie Le Sommer · 43&rsquor; Amel Majri · 54&rsquor; Emma Francart (OG) · 77&rsquor;,1,0,Fleury,4-2-3-1,0,0.1,NA,1,0,Lyon,Home,NA,990,720,48,210,271,245,39,720,13,5,38.5,8,61.5,340,1893,1021,21,15,10,10,13,518,56
Première Ligue,2025-03-30,Première Ligue (Regular season),Lyon,4-3-3,4,2.2,Eugénie Le Sommer · 32&rsquor; Eugénie Le Sommer · 43&rsquor; Amel Majri · 54&rsquor; Emma Francart (OG) · 77&rsquor;,1,0,Fleury,4-2-3-1,0,0.1,NA,1,0,Fleury,Away,NA,990,429,88,219,150,65,13,429,9,1,11.1,8,88.9,133,982,469,15,4,2,16,4,216,24
Première Ligue,2025-04-11,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,6,2.5,Merveille Kanjinga · 7&rsquor; Romée Leuchter · 19&rsquor; Léa Notel (OG) · 22&rsquor; Jennifer Echegini · 52&rsquor; Marie-Antoinette Katoto · 57&rsquor; Romée Leuchter · 88&rsquor;,1,0,Stade de Reims,5-3-2,0,1,NA,1,0,Paris Saint-Germain,Home,NA,990,826,54,230,385,213,46,826,14,2,14.3,12,85.7,461,2477,1282,26,15,8,20,2,616,73
Première Ligue,2025-04-11,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,6,2.5,Merveille Kanjinga · 7&rsquor; Romée Leuchter · 19&rsquor; Léa Notel (OG) · 22&rsquor; Jennifer Echegini · 52&rsquor; Marie-Antoinette Katoto · 57&rsquor; Romée Leuchter · 88&rsquor;,1,0,Stade de Reims,5-3-2,0,1,NA,1,0,Stade de Reims,Away,NA,990,379,61,168,158,59,6,379,15,2,13.3,13,86.7,105,867,310,5,6,2,13,7,186,16
Première Ligue,2025-04-12,Première Ligue (Regular season),Guingamp,5-3-2,3,1.4,Alison Peniguel (P) · 41&rsquor; Anaïs Ribeyra · 58&rsquor; Sofia Guellati · 71&rsquor;,1,0,Montpellier,3-5-2,1,0.5,Justine Rouquet · 80&rsquor;,3,0,Guingamp,Home,NA,990,485,68,249,170,71,12,484,17,7,41.2,10,58.8,235,1491,625,13,11,2,22,8,250,17
Première Ligue,2025-04-12,Première Ligue (Regular season),Guingamp,5-3-2,3,1.4,Alison Peniguel (P) · 41&rsquor; Anaïs Ribeyra · 58&rsquor; Sofia Guellati · 71&rsquor;,1,0,Montpellier,3-5-2,1,0.5,Justine Rouquet · 80&rsquor;,3,0,Montpellier,Away,NA,990,617,23,107,345,169,13,617,11,4,36.4,7,63.6,296,2034,1153,27,8,0,20,9,403,54
Première Ligue,2025-04-12,Première Ligue (Regular season),Dijon,4-3-3,1,1.1,Klaudia Jedlińska · 90+5&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.2,NA,2,0,Dijon,Home,NA,990,679,23,179,317,189,27,679,14,4,28.6,10,71.4,371,2332,1130,28,11,5,18,10,462,56
Première Ligue,2025-04-12,Première Ligue (Regular season),Dijon,4-3-3,1,1.1,Klaudia Jedlińska · 90+5&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.2,NA,2,0,Saint-Étienne,Away,NA,990,445,82,210,184,53,6,445,13,9,69.2,4,30.8,144,1092,402,7,1,1,19,15,209,21
Première Ligue,2025-04-12,Première Ligue (Regular season),Fleury,4-3-3,4,2.4,Charlotte Fernandes · 37&rsquor; Morgane Martins · 48&rsquor; Faustine Robert · 53&rsquor; Marine Dafeur (P) · 63&rsquor;,1,0,Nantes,4-3-3,0,0.7,NA,2,0,Fleury,Home,NA,990,602,58,195,291,123,18,601,18,8,44.4,10,55.6,239,1519,877,25,13,5,14,6,374,31
Première Ligue,2025-04-12,Première Ligue (Regular season),Fleury,4-3-3,4,2.4,Charlotte Fernandes · 37&rsquor; Morgane Martins · 48&rsquor; Faustine Robert · 53&rsquor; Marine Dafeur (P) · 63&rsquor;,1,0,Nantes,4-3-3,0,0.7,NA,2,0,Nantes,Away,NA,990,610,72,253,266,95,20,610,22,8,36.4,14,63.6,316,1722,826,8,5,2,18,7,392,29
Première Ligue,2025-04-12,Première Ligue (Regular season),Lyon,4-2-3-1,2,0.7,Damaris Egurrola · 15&rsquor; Amel Majri · 75&rsquor;,1,0,Paris FC,4-2-3-1,2,1.4,Clara Matéo · 46&rsquor; Mathilde Bourdieu · 90+2&rsquor;,0,0,Lyon,Home,NA,990,648,73,185,342,124,13,648,7,2,28.6,5,71.4,263,1335,654,12,5,4,15,9,455,46
Première Ligue,2025-04-12,Première Ligue (Regular season),Lyon,4-2-3-1,2,0.7,Damaris Egurrola · 15&rsquor; Amel Majri · 75&rsquor;,1,0,Paris FC,4-2-3-1,2,1.4,Clara Matéo · 46&rsquor; Mathilde Bourdieu · 90+2&rsquor;,0,0,Paris FC,Away,NA,990,476,54,200,173,107,14,476,8,3,37.5,5,62.5,171,1146,574,12,11,3,8,11,286,23
Première Ligue,2025-04-13,Première Ligue (Regular season),Strasbourg,3-5-2,1,1.7,Mégane Hoeltzel · 29&rsquor;,2,0,Le Havre,4-4-2,1,1,Eva Kouache · 36&rsquor;,1,0,Strasbourg,Home,NA,990,770,58,286,325,160,19,770,17,5,29.4,12,70.6,366,1962,1007,15,7,4,19,10,561,60
Première Ligue,2025-04-13,Première Ligue (Regular season),Strasbourg,3-5-2,1,1.7,Mégane Hoeltzel · 29&rsquor;,2,0,Le Havre,4-4-2,1,1,Eva Kouache · 36&rsquor;,1,0,Le Havre,Away,NA,990,398,58,168,143,88,14,398,9,6,66.7,3,33.3,111,663,287,9,4,2,11,4,169,29
Première Ligue,2025-04-23,Première Ligue (Regular season),Le Havre,4-3-3,2,0.7,Mélinda Mendy · 13&rsquor; Chancelle Effa Effa · 31&rsquor;,2,0,Paris Saint-Germain,4-3-3,2,1.3,Griedge Mbock Bathy · 11&rsquor; Jennifer Echegini · 69&rsquor;,0,0,Le Havre,Home,NA,990,490,90,207,205,80,14,490,5,2,40,3,60,202,953,421,10,2,4,20,8,241,32
Première Ligue,2025-04-23,Première Ligue (Regular season),Le Havre,4-3-3,2,0.7,Mélinda Mendy · 13&rsquor; Chancelle Effa Effa · 31&rsquor;,2,0,Paris Saint-Germain,4-3-3,2,1.3,Griedge Mbock Bathy · 11&rsquor; Jennifer Echegini · 69&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,762,43,197,358,208,35,762,19,6,31.6,13,68.4,284,1366,713,13,16,6,24,9,513,76
Première Ligue,2025-04-23,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.4,Clara Matéo · 41&rsquor; Kaja Korošec · 45&rsquor; Kessya Bussy · 65&rsquor; Clara Matéo · 72&rsquor;,0,0,Fleury,4-3-3,0,0.8,NA,1,0,Paris FC,Home,NA,990,702,45,230,315,163,39,702,12,9,75,3,25,297,1548,645,20,6,10,27,7,473,48
Première Ligue,2025-04-23,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.4,Clara Matéo · 41&rsquor; Kaja Korošec · 45&rsquor; Kessya Bussy · 65&rsquor; Clara Matéo · 72&rsquor;,0,0,Fleury,4-3-3,0,0.8,NA,1,0,Fleury,Away,NA,990,523,82,241,220,64,12,523,14,4,28.6,10,71.4,174,913,397,9,8,4,21,3,289,20
Première Ligue,2025-04-23,Première Ligue (Regular season),Saint-Étienne,4-4-2,1,0.7,Sarah Cambot · 90+2&rsquor;,1,0,Strasbourg,3-5-2,1,1,Mégane Hoeltzel · 6&rsquor;,1,0,Saint-Étienne,Home,NA,990,542,52,216,198,135,15,542,12,4,33.3,8,66.7,190,1188,460,10,8,0,21,10,305,35
Première Ligue,2025-04-23,Première Ligue (Regular season),Saint-Étienne,4-4-2,1,0.7,Sarah Cambot · 90+2&rsquor;,1,0,Strasbourg,3-5-2,1,1,Mégane Hoeltzel · 6&rsquor;,1,0,Strasbourg,Away,NA,990,605,48,239,257,114,19,605,21,10,47.6,11,52.4,271,1256,602,10,12,2,22,7,387,33
Première Ligue,2025-04-23,Première Ligue (Regular season),Stade de Reims,3-4-3,1,1,Anaele Le Moguedec · 19&rsquor;,2,0,Guingamp,5-3-2,0,0.5,Alison Peniguel · 79&rsquor;,8,1,Stade de Reims,Home,NA,990,500,32,140,240,126,21,500,21,9,42.9,12,57.1,239,1689,995,28,14,5,16,4,300,38
Première Ligue,2025-04-23,Première Ligue (Regular season),Stade de Reims,3-4-3,1,1,Anaele Le Moguedec · 19&rsquor;,2,0,Guingamp,5-3-2,0,0.5,Alison Peniguel · 79&rsquor;,8,1,Guingamp,Away,NA,978,551,65,223,221,111,5,551,21,6,28.6,15,71.4,199,915,394,6,5,4,20,11,357,40
Première Ligue,2025-04-23,Première Ligue (Regular season),Montpellier,3-5-2,0,0.7,NA,0,0,Dijon,5-3-2,0,0.8,NA,2,0,Montpellier,Home,NA,990,540,37,164,232,151,16,540,16,5,31.3,11,68.8,147,871,400,10,6,4,21,9,283,41
Première Ligue,2025-04-23,Première Ligue (Regular season),Montpellier,3-5-2,0,0.7,NA,0,0,Dijon,5-3-2,0,0.8,NA,2,0,Dijon,Away,NA,990,575,62,217,252,111,11,575,22,6,27.3,16,72.7,246,1254,500,10,9,1,20,10,319,38
Première Ligue,2025-04-23,Première Ligue (Regular season),Nantes,4-3-3,0,1.1,NA,0,0,Lyon,4-3-3,2,2.5,Sara Däbritz · 39&rsquor; Leila Wandeler · 74&rsquor;,1,0,Nantes,Home,NA,990,477,98,257,134,88,25,477,10,5,50,5,50,155,967,518,12,8,6,21,11,265,17
Première Ligue,2025-04-23,Première Ligue (Regular season),Nantes,4-3-3,0,1.1,NA,0,0,Lyon,4-3-3,2,2.5,Sara Däbritz · 39&rsquor; Leila Wandeler · 74&rsquor;,1,0,Lyon,Away,NA,990,812,78,269,327,221,40,812,19,8,42.1,11,57.9,370,1623,789,12,14,2,26,6,581,68
Première Ligue,2025-05-07,Première Ligue (Regular season),Strasbourg,5-3-2,2,1.6,Maeline Mendy · 25&rsquor; Elise Bonet · 55&rsquor; Liana Joseph · 90+6&rsquor;,5,1,Stade de Reims,3-4-3,1,0.7,Mélissa Gomes · 72&rsquor;,3,0,Strasbourg,Home,NA,954,601,49,220,279,106,15,601,17,9,52.9,8,47.1,280,1484,543,10,10,3,26,14,379,27
Première Ligue,2025-05-07,Première Ligue (Regular season),Strasbourg,5-3-2,2,1.6,Maeline Mendy · 25&rsquor; Elise Bonet · 55&rsquor; Liana Joseph · 90+6&rsquor;,5,1,Stade de Reims,3-4-3,1,0.7,Mélissa Gomes · 72&rsquor;,3,0,Stade de Reims,Away,NA,990,407,37,147,183,81,11,407,12,9,75,3,25,142,899,411,9,5,1,26,8,173,16
Première Ligue,2025-05-07,Première Ligue (Regular season),Lyon,4-1-4-1,2,2.5,Sara Däbritz · 61&rsquor; Eugénie Le Sommer · 75&rsquor;,1,0,Le Havre,4-3-3,0,0.3,NA,1,0,Lyon,Home,NA,990,814,36,174,317,327,62,814,15,7,46.7,8,53.3,288,1284,608,15,5,6,16,7,607,97
Première Ligue,2025-05-07,Première Ligue (Regular season),Lyon,4-1-4-1,2,2.5,Sara Däbritz · 61&rsquor; Eugénie Le Sommer · 75&rsquor;,1,0,Le Havre,4-3-3,0,0.3,NA,1,0,Le Havre,Away,NA,990,447,84,238,152,61,7,447,10,5,50,5,50,182,787,279,6,4,2,20,6,229,18
Première Ligue,2025-05-07,Première Ligue (Regular season),Dijon,4-1-4-1,6,5.2,Meriame Terchoun · 12&rsquor; Rose Lavaud · 22&rsquor; Klaudia Jedlińska · 38&rsquor; Léa Declercq · 45+2&rsquor; Meriame Terchoun · 71&rsquor; Océane Picard · 90+2&rsquor;,0,0,Paris FC,4-4-2,0,0.6,NA,1,0,Dijon,Home,NA,990,680,30,163,350,171,42,679,8,4,50,4,50,390,2169,915,27,14,13,7,10,517,47
Première Ligue,2025-05-07,Première Ligue (Regular season),Dijon,4-1-4-1,6,5.2,Meriame Terchoun · 12&rsquor; Rose Lavaud · 22&rsquor; Klaudia Jedlińska · 38&rsquor; Léa Declercq · 45+2&rsquor; Meriame Terchoun · 71&rsquor; Océane Picard · 90+2&rsquor;,0,0,Paris FC,4-4-2,0,0.6,NA,1,0,Paris FC,Away,NA,990,439,87,236,161,48,10,439,10,3,30,7,70,211,955,347,7,9,0,6,5,260,19
Première Ligue,2025-05-07,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,1,1.9,Jennifer Echegini · 11&rsquor;,1,0,Nantes,4-3-3,0,0.2,NA,1,0,Paris Saint-Germain,Home,NA,990,717,53,195,329,200,33,716,24,11,45.8,13,54.2,246,1769,927,19,10,6,25,5,489,58
Première Ligue,2025-05-07,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,1,1.9,Jennifer Echegini · 11&rsquor;,1,0,Nantes,4-3-3,0,0.2,NA,1,0,Nantes,Away,NA,990,510,117,285,170,56,7,510,15,8,53.3,7,46.7,230,1219,605,9,4,0,17,10,287,20
Première Ligue,2025-05-07,Première Ligue (Regular season),Guingamp,3-5-2,3,1.1,Sabitra Bhandari · 57&rsquor; Sabitra Bhandari · 85&rsquor; Sabitra Bhandari · 90+5&rsquor;,1,0,Saint-Étienne,4-2-3-1,2,1.4,Amandine Pierre-Louis · 54&rsquor; Adéle Connesson · 61&rsquor;,1,0,Guingamp,Home,NA,990,551,62,213,234,107,15,551,18,7,38.9,11,61.1,205,1037,444,6,3,2,13,5,332,32
Première Ligue,2025-05-07,Première Ligue (Regular season),Guingamp,3-5-2,3,1.1,Sabitra Bhandari · 57&rsquor; Sabitra Bhandari · 85&rsquor; Sabitra Bhandari · 90+5&rsquor;,1,0,Saint-Étienne,4-2-3-1,2,1.4,Amandine Pierre-Louis · 54&rsquor; Adéle Connesson · 61&rsquor;,1,0,Saint-Étienne,Away,NA,990,547,81,250,206,96,12,547,13,2,15.4,11,84.6,195,837,407,10,5,4,25,5,328,29
Première Ligue,2025-05-07,Première Ligue (Regular season),Fleury,4-2-3-1,1,1,Faustine Robert · 38&rsquor;,3,0,Montpellier,3-5-2,2,1.3,Sonia Ouchene · 27&rsquor; Justine Rouquet · 90+1&rsquor;,3,0,Fleury,Home,NA,990,553,73,183,277,100,22,553,14,8,57.1,6,42.9,284,1593,921,25,8,9,24,8,339,36
Première Ligue,2025-05-07,Première Ligue (Regular season),Fleury,4-2-3-1,1,1,Faustine Robert · 38&rsquor;,3,0,Montpellier,3-5-2,2,1.3,Sonia Ouchene · 27&rsquor; Justine Rouquet · 90+1&rsquor;,3,0,Montpellier,Away,NA,990,498,48,166,231,104,21,498,11,2,18.2,9,81.8,175,1029,532,10,0,7,23,11,278,39
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Lyon,4-2-3-1,4,2.2,Eugénie Le Sommer · 19&rsquor; Lindsey Heaps · 45+2&rsquor; Vanessa Gilles · 62&rsquor; Ada Hegerberg · 86&rsquor;,1,0,Dijon,4-1-4-1,1,0.2,Viktoria Pinther · 89&rsquor;,1,0,Lyon,Home,NA,990,731,38,172,288,275,40,731,18,7,38.9,11,61.1,284,1389,714,13,4,6,12,5,535,70
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Lyon,4-2-3-1,4,2.2,Eugénie Le Sommer · 19&rsquor; Lindsey Heaps · 45+2&rsquor; Vanessa Gilles · 62&rsquor; Ada Hegerberg · 86&rsquor;,1,0,Dijon,4-1-4-1,1,0.2,Viktoria Pinther · 89&rsquor;,1,0,Dijon,Away,NA,990,388,89,213,122,56,6,388,17,3,17.6,14,82.4,118,848,409,12,4,2,17,5,194,16
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Paris Saint-Germain,3-5-2,3,0.8,Romée Leuchter · 1&rsquor; Sakina Karchaoui · 55&rsquor; Korbin Albert · 90+1&rsquor;,1,0,Paris FC,4-2-3-1,0,0.5,NA,0,0,Paris Saint-Germain,Home,NA,990,539,66,190,246,110,20,539,17,10,58.8,7,41.2,311,1234,500,13,4,5,14,14,324,19
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Paris Saint-Germain,3-5-2,3,0.8,Romée Leuchter · 1&rsquor; Sakina Karchaoui · 55&rsquor; Korbin Albert · 90+1&rsquor;,1,0,Paris FC,4-2-3-1,0,0.5,NA,0,0,Paris FC,Away,NA,990,528,61,168,248,116,22,528,15,8,53.3,7,46.7,195,798,310,8,4,4,14,7,309,44
Première Ligue,2025-05-16,Première Ligue (Final),Lyon,4-1-4-1,3,1.3,Melchie Dumornay · 45+2&rsquor; Paulina Dudek (OG) · 80&rsquor; Wendie Renard (P) · 90+4&rsquor;,0,0,Paris Saint-Germain,3-4-3,0,0.6,NA,1,0,Lyon,Home,NA,990,495,51,201,174,124,25,494,13,3,23.1,10,76.9,304,1815,744,25,12,12,12,11,300,23
Première Ligue,2025-05-16,Première Ligue (Final),Lyon,4-1-4-1,3,1.3,Melchie Dumornay · 45+2&rsquor; Paulina Dudek (OG) · 80&rsquor; Wendie Renard (P) · 90+4&rsquor;,0,0,Paris Saint-Germain,3-4-3,0,0.6,NA,1,0,Paris Saint-Germain,Away,NA,990,504,58,186,224,97,12,504,16,10,62.5,6,37.5,183,960,443,9,6,1,9,3,299,21
Première Ligue,2025-09-06,Première Ligue (Regular season),Le Havre,4-4-2,2,1.4,Chancelle Effa Effa · 11&rsquor; Zoé Stiévenart · 45&rsquor;,3,0,Strasbourg,4-4-2,2,1.6,Inès Konan · 13&rsquor; Mama Diop · 20&rsquor;,0,0,Le Havre,Home,NA,990,554,38,178,202,181,24,554,14,7,50,7,50,179,1159,368,15,3,4,21,5,266,39
Première Ligue,2025-09-06,Première Ligue (Regular season),Le Havre,4-4-2,2,1.4,Chancelle Effa Effa · 11&rsquor; Zoé Stiévenart · 45&rsquor;,3,0,Strasbourg,4-4-2,2,1.6,Inès Konan · 13&rsquor; Mama Diop · 20&rsquor;,0,0,Strasbourg,Away,NA,990,712,88,302,309,103,14,711,24,11,45.8,13,54.2,310,1211,546,7,7,4,28,7,410,33
Première Ligue,2025-09-06,Première Ligue (Regular season),Paris FC,4-2-3-1,2,2.4,Lorena Azzaro (P) · 25&rsquor; Lorena Azzaro · 52&rsquor;,0,0,Dijon,4-2-3-1,0,0.8,,0,0,Paris FC,Home,NA,990,640,63,231,307,106,21,639,15,5,33.3,10,66.7,259,1455,421,5,3,3,23,13,429,43
Première Ligue,2025-09-06,Première Ligue (Regular season),Paris FC,4-2-3-1,2,2.4,Lorena Azzaro (P) · 25&rsquor; Lorena Azzaro · 52&rsquor;,0,0,Dijon,4-2-3-1,0,0.8,,0,0,Dijon,Away,NA,990,487,61,172,231,89,16,487,28,11,39.3,17,60.7,178,1050,461,7,6,3,22,12,267,24
Première Ligue,2025-09-06,Première Ligue (Regular season),Montpellier,4-1-4-1,1,1.9,Soufiya Ngueleu · 58&rsquor;,3,0,Fleury,4-4-2,2,1.7,Aissata Traoré (P) · 14&rsquor; Aissata Traoré · 90+1&rsquor;,2,0,Montpellier,Home,NA,990,562,79,255,192,121,18,562,14,3,21.4,11,78.6,270,1587,842,11,9,2,18,11,355,29
Première Ligue,2025-09-06,Première Ligue (Regular season),Montpellier,4-1-4-1,1,1.9,Soufiya Ngueleu · 58&rsquor;,3,0,Fleury,4-4-2,2,1.7,Aissata Traoré (P) · 14&rsquor; Aissata Traoré · 90+1&rsquor;,2,0,Fleury,Away,NA,990,428,53,157,177,99,24,427,10,3,30,7,70,142,997,591,17,9,9,18,7,206,33
Première Ligue,2025-09-06,Première Ligue (Regular season),Nantes,4-3-3,2,1.6,Caitlin Cosme · 29&rsquor; Lea Khelifi · 37&rsquor;,2,0,Saint-Étienne,4-2-3-1,1,0.8,Rachel Corboz · 4&rsquor; Nadjma Ali Nadjim · 68&rsquor;,0,1,Nantes,Home,NA,900,504,44,205,233,71,16,504,8,7,87.5,1,12.5,222,1001,549,13,6,3,13,7,291,20
Première Ligue,2025-09-06,Première Ligue (Regular season),Nantes,4-3-3,2,1.6,Caitlin Cosme · 29&rsquor; Lea Khelifi · 37&rsquor;,2,0,Saint-Étienne,4-2-3-1,1,0.8,Rachel Corboz · 4&rsquor; Nadjma Ali Nadjim · 68&rsquor;,0,1,Saint-Étienne,Away,NA,877,413,57,152,162,103,11,413,19,11,57.9,8,42.1,141,997,440,8,6,4,19,9,214,33
Première Ligue,2025-09-07,Première Ligue (Regular season),Lyon,4-1-4-1,3,2.5,Ada Hegerberg · 32&rsquor; Liana Joseph · 58&rsquor; Lily Yohannes · 63&rsquor;,2,0,Ol. Marseille,3-5-2,1,0.6,Mathilde Bourdieu · 90+1&rsquor;,1,0,Lyon,Home,NA,990,874,22,109,499,272,28,874,20,7,35,13,65,304,1639,665,9,11,2,26,9,646,105
Première Ligue,2025-09-07,Première Ligue (Regular season),Lyon,4-1-4-1,3,2.5,Ada Hegerberg · 32&rsquor; Liana Joseph · 58&rsquor; Lily Yohannes · 63&rsquor;,2,0,Ol. Marseille,3-5-2,1,0.6,Mathilde Bourdieu · 90+1&rsquor;,1,0,Ol. Marseille,Away,NA,990,485,96,296,163,31,4,485,15,1,6.7,14,93.3,256,968,360,2,4,2,20,7,252,10
