League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Frauen-Bundesliga,2025-03-10,Frauen-Bundesliga (Matchweek 16),Werder Bremen,3-1-4-2,1,1,Larissa Mühlhaus (P) · 78&rsquor;,3,0,Hoffenheim,4-4-2,0,2.9,NA,2,0,Hoffenheim,Away,NA,990,2,0,0,12,12,1,24,12,16,0,1,0,45,11,5,68.8
Frauen-Bundesliga,2025-03-14,Frauen-Bundesliga (Matchweek 17),Bayern Munich,4-2-3-1,3,2.2,Pernille Harder · 13&rsquor; Pernille Harder · 47&rsquor; Lea Schüller · 69&rsquor;,2,0,Wolfsburg,3-4-3,1,1.2,Lineth Beerensteyn · 75&rsquor;,3,0,Bayern Munich,Home,NA,990,2,0,0,10,6,0,12,13,17,0,0,0,29,8,8,50
Frauen-Bundesliga,2025-03-14,Frauen-Bundesliga (Matchweek 17),Bayern Munich,4-2-3-1,3,2.2,Pernille Harder · 13&rsquor; Pernille Harder · 47&rsquor; Lea Schüller · 69&rsquor;,2,0,Wolfsburg,3-4-3,1,1.2,Lineth Beerensteyn · 75&rsquor;,3,0,Wolfsburg,Away,NA,990,3,0,0,6,10,2,19,12,9,0,0,0,37,8,8,50
Frauen-Bundesliga,2025-03-15,Frauen-Bundesliga (Matchweek 17),Carl-Zeiss Jena,5-3-2,1,0.9,Noemi Gentile · 51&rsquor;,4,0,RB Leipzig,3-4-3,1,1.3,Giovanna Hoffmann (P) · 73&rsquor;,2,0,Carl-Zeiss Jena,Home,NA,990,4,0,0,12,10,4,8,8,19,0,1,0,37,4,4,50
Frauen-Bundesliga,2025-03-15,Frauen-Bundesliga (Matchweek 17),Carl-Zeiss Jena,5-3-2,1,0.9,Noemi Gentile · 51&rsquor;,4,0,RB Leipzig,3-4-3,1,1.3,Giovanna Hoffmann (P) · 73&rsquor;,2,0,RB Leipzig,Away,NA,990,2,0,0,10,11,2,10,7,13,1,0,0,51,4,4,50
Frauen-Bundesliga,2025-03-15,Frauen-Bundesliga (Matchweek 17),Hoffenheim,4-4-2,5,3.2,Lisann Kaut · 11&rsquor; Marta Cazalla (P) · 33&rsquor; Selina Cerci · 37&rsquor; Selina Cerci · 48&rsquor; Fabienne Dongus · 74&rsquor;,3,0,Köln,4-4-2,1,0.2,Dóra Zeller · 14&rsquor; Anna Gerhardt · 32&rsquor;,1,1,Hoffenheim,Home,NA,990,3,0,0,14,10,4,31,7,18,1,0,0,50,5,1,83.3
Frauen-Bundesliga,2025-03-15,Frauen-Bundesliga (Matchweek 17),Hoffenheim,4-4-2,5,3.2,Lisann Kaut · 11&rsquor; Marta Cazalla (P) · 33&rsquor; Selina Cerci · 37&rsquor; Selina Cerci · 48&rsquor; Fabienne Dongus · 74&rsquor;,3,0,Köln,4-4-2,1,0.2,Dóra Zeller · 14&rsquor; Anna Gerhardt · 32&rsquor;,1,1,Köln,Away,NA,931,1,1,0,10,13,1,3,17,15,0,1,0,35,1,5,16.7
Frauen-Bundesliga,2025-03-16,Frauen-Bundesliga (Matchweek 17),Bayer Leverkusen,4-4-2,6,2.7,Sofija Ņesterova (OG) · 2&rsquor; Loreen Bender · 39&rsquor; Caroline Kehrer · 50&rsquor; Caroline Kehrer · 55&rsquor; Cornelia Kramer · 76&rsquor; Delice Boboy · 79&rsquor;,1,0,Werder Bremen,3-1-4-2,0,0.2,NA,0,0,Bayer Leverkusen,Home,NA,990,1,0,0,5,7,4,23,5,19,0,0,0,31,11,12,47.8
Frauen-Bundesliga,2025-03-16,Frauen-Bundesliga (Matchweek 17),Bayer Leverkusen,4-4-2,6,2.7,Sofija Ņesterova (OG) · 2&rsquor; Loreen Bender · 39&rsquor; Caroline Kehrer · 50&rsquor; Caroline Kehrer · 55&rsquor; Cornelia Kramer · 76&rsquor; Delice Boboy · 79&rsquor;,1,0,Werder Bremen,3-1-4-2,0,0.2,NA,0,0,Werder Bremen,Away,NA,990,0,0,0,7,5,2,9,12,13,0,0,1,19,12,11,52.2
Frauen-Bundesliga,2025-03-16,Frauen-Bundesliga (Matchweek 17),Essen,4-3-3,2,2.7,Natasha Kowalski (P) · 43&rsquor; Natasha Kowalski (P) · 81&rsquor;,1,0,Turbine Potsdam,5-3-2,1,1.2,Irena Kuznezov · 5&rsquor;,1,0,Essen,Home,NA,990,1,0,0,6,10,1,17,14,12,1,0,0,47,6,6,50
Frauen-Bundesliga,2025-03-16,Frauen-Bundesliga (Matchweek 17),Essen,4-3-3,2,2.7,Natasha Kowalski (P) · 43&rsquor; Natasha Kowalski (P) · 81&rsquor;,1,0,Turbine Potsdam,5-3-2,1,1.2,Irena Kuznezov · 5&rsquor;,1,0,Turbine Potsdam,Away,NA,990,1,0,0,12,6,1,10,11,27,0,2,0,30,9,6,60
Frauen-Bundesliga,2025-03-17,Frauen-Bundesliga (Matchweek 17),Freiburg,4-2-3-1,3,0.6,Cora Zical · 35&rsquor; Lisa Karl · 90+1&rsquor; Leela Egli · 90+2&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,2,2.8,Lara Prašnikar · 44&rsquor; Nicole Anyomi · 63&rsquor;,0,0,Freiburg,Home,NA,990,0,0,0,2,6,1,13,13,9,0,0,0,63,8,10,44.4
Frauen-Bundesliga,2025-03-17,Frauen-Bundesliga (Matchweek 17),Freiburg,4-2-3-1,3,0.6,Cora Zical · 35&rsquor; Lisa Karl · 90+1&rsquor; Leela Egli · 90+2&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,2,2.8,Lara Prašnikar · 44&rsquor; Nicole Anyomi · 63&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,0,0,0,7,2,1,20,10,7,0,0,0,74,10,8,55.6
Frauen-Bundesliga,2025-03-28,Frauen-Bundesliga (Matchweek 18),Köln,4-4-2,0,2.6,NA,1,0,Carl-Zeiss Jena,3-4-3,1,0.8,Melina Reuter · 56&rsquor; Fiona Gaißer · 67&rsquor;,5,1,Köln,Home,NA,990,1,0,0,7,16,0,29,5,12,0,0,0,26,2,2,50
Frauen-Bundesliga,2025-03-28,Frauen-Bundesliga (Matchweek 18),Köln,4-4-2,0,2.6,NA,1,0,Carl-Zeiss Jena,3-4-3,1,0.8,Melina Reuter · 56&rsquor; Fiona Gaißer · 67&rsquor;,5,1,Carl-Zeiss Jena,Away,NA,966,4,1,1,17,7,2,8,16,11,0,0,0,18,2,2,50
Frauen-Bundesliga,2025-03-29,Frauen-Bundesliga (Matchweek 18),Werder Bremen,5-3-2,1,0.4,Reena Wichmann · 8&rsquor; Kaylie Ronan · 39&rsquor;,0,1,Eintracht Frankfurt,4-3-1-2,4,4.3,Lisanne Gräwe · 44&rsquor; Carlotta Wamser · 45+1&rsquor; Nicole Anyomi · 62&rsquor; Remina Chiba · 90+5&rsquor;,1,0,Werder Bremen,Home,NA,907,0,1,0,7,10,1,7,10,9,0,0,0,35,5,8,38.5
Frauen-Bundesliga,2025-03-29,Frauen-Bundesliga (Matchweek 18),Werder Bremen,5-3-2,1,0.4,Reena Wichmann · 8&rsquor; Kaylie Ronan · 39&rsquor;,0,1,Eintracht Frankfurt,4-3-1-2,4,4.3,Lisanne Gräwe · 44&rsquor; Carlotta Wamser · 45+1&rsquor; Nicole Anyomi · 62&rsquor; Remina Chiba · 90+5&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,1,0,0,10,6,3,29,9,11,0,0,0,48,8,5,61.5
Frauen-Bundesliga,2025-03-29,Frauen-Bundesliga (Matchweek 18),Turbine Potsdam,5-3-2,0,0.2,NA,2,0,Hoffenheim,4-4-2,7,4.1,Ereleta Memeti · 9&rsquor; Selina Cerci · 19&rsquor; Jill Janssens · 32&rsquor; Selina Cerci · 58&rsquor; Féli Delacauw · 60&rsquor; Féli Delacauw · 82&rsquor; Féli Delacauw · 87&rsquor;,0,0,Turbine Potsdam,Home,NA,990,2,0,0,14,8,0,8,18,11,0,0,0,36,5,9,35.7
Frauen-Bundesliga,2025-03-29,Frauen-Bundesliga (Matchweek 18),Turbine Potsdam,5-3-2,0,0.2,NA,2,0,Hoffenheim,4-4-2,7,4.1,Ereleta Memeti · 9&rsquor; Selina Cerci · 19&rsquor; Jill Janssens · 32&rsquor; Selina Cerci · 58&rsquor; Féli Delacauw · 60&rsquor; Féli Delacauw · 82&rsquor; Féli Delacauw · 87&rsquor;,0,0,Hoffenheim,Away,NA,990,0,0,0,8,13,1,20,11,12,0,0,0,49,9,5,64.3
Frauen-Bundesliga,2025-03-30,Frauen-Bundesliga (Matchweek 18),RB Leipzig,3-4-3,1,1.5,Giovanna Hoffmann · 90+2&rsquor;,0,0,Freiburg,4-2-3-1,1,1.2,Lisa Karl · 43&rsquor;,1,0,RB Leipzig,Home,NA,990,0,0,0,8,4,1,13,13,9,0,0,0,45,6,2,75
Frauen-Bundesliga,2025-03-30,Frauen-Bundesliga (Matchweek 18),RB Leipzig,3-4-3,1,1.5,Giovanna Hoffmann · 90+2&rsquor;,0,0,Freiburg,4-2-3-1,1,1.2,Lisa Karl · 43&rsquor;,1,0,Freiburg,Away,NA,990,1,0,0,5,8,3,10,14,18,0,0,0,45,2,5,28.6
Frauen-Bundesliga,2025-03-30,Frauen-Bundesliga (Matchweek 18),Bayern Munich,4-2-3-1,2,1.4,Klara Bühl · 56&rsquor; Lea Schüller · 68&rsquor;,1,0,Bayer Leverkusen,4-4-2,0,0.2,NA,1,0,Bayern Munich,Home,NA,990,1,0,0,11,11,2,21,6,14,0,0,0,47,16,9,64
Frauen-Bundesliga,2025-03-30,Frauen-Bundesliga (Matchweek 18),Bayern Munich,4-2-3-1,2,1.4,Klara Bühl · 56&rsquor; Lea Schüller · 68&rsquor;,1,0,Bayer Leverkusen,4-4-2,0,0.2,NA,1,0,Bayer Leverkusen,Away,NA,990,1,0,0,12,10,4,9,12,14,0,0,0,39,9,17,34.6
Frauen-Bundesliga,2025-03-30,Frauen-Bundesliga (Matchweek 18),Wolfsburg,4-2-3-1,5,3.7,Marina Hegering · 10&rsquor; Lineth Beerensteyn · 41&rsquor; Lineth Beerensteyn · 56&rsquor; Lineth Beerensteyn · 66&rsquor; Lineth Beerensteyn · 84&rsquor;,0,0,Essen,4-3-3,1,0.1,Lilli Purtscheller · 26&rsquor;,0,0,Wolfsburg,Home,NA,990,0,0,0,2,7,3,26,3,8,0,0,0,44,9,4,69.2
Frauen-Bundesliga,2025-03-30,Frauen-Bundesliga (Matchweek 18),Wolfsburg,4-2-3-1,5,3.7,Marina Hegering · 10&rsquor; Lineth Beerensteyn · 41&rsquor; Lineth Beerensteyn · 56&rsquor; Lineth Beerensteyn · 66&rsquor; Lineth Beerensteyn · 84&rsquor;,0,0,Essen,4-3-3,1,0.1,Lilli Purtscheller · 26&rsquor;,0,0,Essen,Away,NA,990,0,0,0,8,2,2,8,12,26,0,1,0,36,4,9,30.8
Frauen-Bundesliga,2025-04-11,Frauen-Bundesliga (Matchweek 19),Essen,4-2-3-1,0,1,NA,0,0,Werder Bremen,4-4-2,1,1,Larissa Mühlhaus · 72&rsquor;,2,0,Essen,Home,NA,990,0,0,0,8,11,1,13,13,11,0,0,0,46,3,2,60
Frauen-Bundesliga,2025-04-11,Frauen-Bundesliga (Matchweek 19),Essen,4-2-3-1,0,1,NA,0,0,Werder Bremen,4-4-2,1,1,Larissa Mühlhaus · 72&rsquor;,2,0,Werder Bremen,Away,NA,990,2,0,0,12,8,3,15,9,12,0,0,0,40,2,3,40
Frauen-Bundesliga,2025-04-12,Frauen-Bundesliga (Matchweek 19),Carl-Zeiss Jena,3-4-3,1,1,Isabella Jaron · 64&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.9,NA,3,0,Carl-Zeiss Jena,Home,NA,990,1,0,0,11,12,1,16,12,12,0,0,0,41,12,14,46.2
Frauen-Bundesliga,2025-04-12,Frauen-Bundesliga (Matchweek 19),Carl-Zeiss Jena,3-4-3,1,1,Isabella Jaron · 64&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.9,NA,3,0,Turbine Potsdam,Away,NA,990,3,0,0,12,10,0,14,14,20,0,0,0,37,15,12,55.6
Frauen-Bundesliga,2025-04-12,Frauen-Bundesliga (Matchweek 19),Eintracht Frankfurt,4-3-1-2,0,1.4,NA,0,0,Bayern Munich,4-2-3-1,3,1.4,Lea Schüller · 12&rsquor; Klara Bühl · 29&rsquor; Pernille Harder · 48&rsquor;,0,0,Eintracht Frankfurt,Home,NA,990,0,0,0,12,4,1,16,10,9,0,0,0,46,4,4,50
Frauen-Bundesliga,2025-04-12,Frauen-Bundesliga (Matchweek 19),Eintracht Frankfurt,4-3-1-2,0,1.4,NA,0,0,Bayern Munich,4-2-3-1,3,1.4,Lea Schüller · 12&rsquor; Klara Bühl · 29&rsquor; Pernille Harder · 48&rsquor;,0,0,Bayern Munich,Away,NA,990,0,0,0,5,10,4,7,5,5,0,0,0,48,4,4,50
Frauen-Bundesliga,2025-04-13,Frauen-Bundesliga (Matchweek 19),Freiburg,4-2-3-1,1,1.4,Annabel Schasching · 89&rsquor;,1,0,Wolfsburg,4-2-3-1,1,1.1,Joelle Wedemeyer · 72&rsquor;,0,0,Freiburg,Home,NA,990,1,0,0,10,9,2,19,5,13,0,0,0,59,4,4,50
Frauen-Bundesliga,2025-04-13,Frauen-Bundesliga (Matchweek 19),Freiburg,4-2-3-1,1,1.4,Annabel Schasching · 89&rsquor;,1,0,Wolfsburg,4-2-3-1,1,1.1,Joelle Wedemeyer · 72&rsquor;,0,0,Wolfsburg,Away,NA,990,0,0,0,10,10,3,16,16,22,0,0,0,64,4,4,50
Frauen-Bundesliga,2025-04-13,Frauen-Bundesliga (Matchweek 19),Hoffenheim,4-4-2,5,1.8,Selina Cerci · 30&rsquor; Melissa Kössler · 32&rsquor; Julia Landenberger (OG) · 48&rsquor; Julia Hickelsberger-Füller · 67&rsquor; Marie Steiner · 90+5&rsquor;,0,0,RB Leipzig,3-4-3,2,0.8,Giovanna Hoffmann · 59&rsquor; Vanessa Fudalla · 78&rsquor;,2,0,Hoffenheim,Home,NA,990,0,0,0,5,6,4,21,10,20,0,0,0,60,5,2,71.4
Frauen-Bundesliga,2025-04-13,Frauen-Bundesliga (Matchweek 19),Hoffenheim,4-4-2,5,1.8,Selina Cerci · 30&rsquor; Melissa Kössler · 32&rsquor; Julia Landenberger (OG) · 48&rsquor; Julia Hickelsberger-Füller · 67&rsquor; Marie Steiner · 90+5&rsquor;,0,0,RB Leipzig,3-4-3,2,0.8,Giovanna Hoffmann · 59&rsquor; Vanessa Fudalla · 78&rsquor;,2,0,RB Leipzig,Away,NA,990,2,0,0,6,5,0,4,19,14,0,0,1,40,2,5,28.6
Frauen-Bundesliga,2025-04-14,Frauen-Bundesliga (Matchweek 19),Bayer Leverkusen,4-4-2,1,1.3,Cornelia Kramer · 53&rsquor;,1,0,Köln,4-4-2,1,0.5,Taylor Ziemer · 35&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,1,0,0,12,14,2,19,15,12,0,0,0,35,25,12,67.6
Frauen-Bundesliga,2025-04-14,Frauen-Bundesliga (Matchweek 19),Bayer Leverkusen,4-4-2,1,1.3,Cornelia Kramer · 53&rsquor;,1,0,Köln,4-4-2,1,0.5,Taylor Ziemer · 35&rsquor;,2,0,Köln,Away,NA,990,2,0,0,14,12,4,15,17,12,0,0,0,49,12,25,32.4
Frauen-Bundesliga,2025-04-25,Frauen-Bundesliga (Matchweek 20),Turbine Potsdam,5-3-2,1,0.7,Maya Hahn · 31&rsquor; Viktoria Schwalm · 90&rsquor;,3,1,Bayer Leverkusen,4-4-2,3,2.2,Delice Boboy · 26&rsquor; Cornelia Kramer (P) · 61&rsquor; Karólína Lea Vilhjálmsdóttir · 89&rsquor;,0,0,Turbine Potsdam,Home,NA,930,2,1,1,9,6,1,7,8,15,0,1,0,32,0,8,0
Frauen-Bundesliga,2025-04-25,Frauen-Bundesliga (Matchweek 20),Turbine Potsdam,5-3-2,1,0.7,Maya Hahn · 31&rsquor; Viktoria Schwalm · 90&rsquor;,3,1,Bayer Leverkusen,4-4-2,3,2.2,Delice Boboy · 26&rsquor; Cornelia Kramer (P) · 61&rsquor; Karólína Lea Vilhjálmsdóttir · 89&rsquor;,0,0,Bayer Leverkusen,Away,NA,990,0,0,0,6,9,2,37,13,10,1,0,0,45,6,0,100
Frauen-Bundesliga,2025-04-26,Frauen-Bundesliga (Matchweek 20),RB Leipzig,4-2-3-1,0,0.1,NA,1,0,Essen,4-2-3-1,3,1.6,Julie Terlinden · 13&rsquor; Annalena Rieke · 31&rsquor; Ramona Maier · 69&rsquor;,0,0,RB Leipzig,Home,NA,990,1,0,0,9,6,4,10,21,17,0,0,0,48,12,4,75
Frauen-Bundesliga,2025-04-26,Frauen-Bundesliga (Matchweek 20),RB Leipzig,4-2-3-1,0,0.1,NA,1,0,Essen,4-2-3-1,3,1.6,Julie Terlinden · 13&rsquor; Annalena Rieke · 31&rsquor; Ramona Maier · 69&rsquor;,0,0,Essen,Away,NA,990,0,0,0,6,9,2,17,14,15,0,0,0,62,4,11,26.7
Frauen-Bundesliga,2025-04-26,Frauen-Bundesliga (Matchweek 20),Werder Bremen,4-4-2,3,2.2,Larissa Mühlhaus · 39&rsquor; Saskia Matheis · 87&rsquor; Emőke Pápai · 89&rsquor;,2,0,Carl-Zeiss Jena,3-4-3,0,1.7,NA,1,0,Werder Bremen,Home,NA,990,2,0,0,11,11,3,15,14,11,0,0,0,45,10,14,41.7
Frauen-Bundesliga,2025-04-26,Frauen-Bundesliga (Matchweek 20),Werder Bremen,4-4-2,3,2.2,Larissa Mühlhaus · 39&rsquor; Saskia Matheis · 87&rsquor; Emőke Pápai · 89&rsquor;,2,0,Carl-Zeiss Jena,3-4-3,0,1.7,NA,1,0,Carl-Zeiss Jena,Away,NA,990,1,0,0,11,11,2,6,7,7,0,0,0,40,15,9,62.5
Frauen-Bundesliga,2025-04-27,Frauen-Bundesliga (Matchweek 20),Bayern Munich,4-2-3-1,3,2,Lea Schüller · 21&rsquor; Pernille Harder · 67&rsquor; Glódís Perla Viggósdóttir · 79&rsquor;,1,0,Freiburg,4-2-3-1,1,0.6,Svenja Fölmli · 28&rsquor;,0,0,Bayern Munich,Home,NA,990,1,0,0,6,6,2,27,4,20,0,0,0,36,8,4,66.7
Frauen-Bundesliga,2025-04-27,Frauen-Bundesliga (Matchweek 20),Bayern Munich,4-2-3-1,3,2,Lea Schüller · 21&rsquor; Pernille Harder · 67&rsquor; Glódís Perla Viggósdóttir · 79&rsquor;,1,0,Freiburg,4-2-3-1,1,0.6,Svenja Fölmli · 28&rsquor;,0,0,Freiburg,Away,NA,990,0,0,0,6,6,3,12,2,10,0,0,0,34,5,6,45.5
Frauen-Bundesliga,2025-04-27,Frauen-Bundesliga (Matchweek 20),Köln,4-4-2,0,0.2,NA,2,0,Eintracht Frankfurt,4-3-1-2,4,3.5,Laura Freigang · 6&rsquor; Nicole Anyomi · 16&rsquor; Laura Freigang · 53&rsquor; Elisa Senß · 90+1&rsquor;,0,0,Köln,Home,NA,990,2,0,0,13,14,0,6,11,13,0,0,0,34,5,5,50
Frauen-Bundesliga,2025-04-27,Frauen-Bundesliga (Matchweek 20),Köln,4-4-2,0,0.2,NA,2,0,Eintracht Frankfurt,4-3-1-2,4,3.5,Laura Freigang · 6&rsquor; Nicole Anyomi · 16&rsquor; Laura Freigang · 53&rsquor; Elisa Senß · 90+1&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,0,0,0,15,13,2,31,11,7,0,0,0,50,5,5,50
Frauen-Bundesliga,2025-04-28,Frauen-Bundesliga (Matchweek 20),Wolfsburg,4-3-3,2,1.3,Alexandra Popp · 74&rsquor; Jule Brand · 90+3&rsquor;,0,0,Hoffenheim,4-4-2,1,0.6,Vanessa Diehm · 65&rsquor;,3,0,Wolfsburg,Home,NA,990,0,0,0,12,11,4,15,8,18,0,0,0,31,8,7,53.3
Frauen-Bundesliga,2025-04-28,Frauen-Bundesliga (Matchweek 20),Wolfsburg,4-3-3,2,1.3,Alexandra Popp · 74&rsquor; Jule Brand · 90+3&rsquor;,0,0,Hoffenheim,4-4-2,1,0.6,Vanessa Diehm · 65&rsquor;,3,0,Hoffenheim,Away,NA,990,3,0,0,11,12,2,13,5,24,0,0,0,52,7,8,46.7
Frauen-Bundesliga,2025-05-02,Frauen-Bundesliga (Matchweek 21),Essen,4-2-3-1,0,0.6,NA,0,0,Freiburg,4-2-3-1,0,0.7,NA,0,0,Essen,Home,NA,990,0,0,0,5,3,1,12,9,24,0,0,0,54,7,6,53.8
Frauen-Bundesliga,2025-05-02,Frauen-Bundesliga (Matchweek 21),Essen,4-2-3-1,0,0.6,NA,0,0,Freiburg,4-2-3-1,0,0.7,NA,0,0,Freiburg,Away,NA,990,0,0,0,3,5,2,21,14,26,0,0,0,60,6,7,46.2
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Bayer Leverkusen,4-4-2,1,3.5,Cornelia Kramer · 32&rsquor;,1,0,RB Leipzig,3-4-3,0,0.9,NA,2,0,Bayer Leverkusen,Home,NA,990,1,0,0,7,8,6,25,9,18,0,0,0,64,11,10,52.4
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Bayer Leverkusen,4-4-2,1,3.5,Cornelia Kramer · 32&rsquor;,1,0,RB Leipzig,3-4-3,0,0.9,NA,2,0,RB Leipzig,Away,NA,990,2,0,0,8,6,4,11,13,13,0,0,0,52,10,11,47.6
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Turbine Potsdam,5-3-2,0,0.4,NA,0,0,Wolfsburg,4-3-3,4,2,Vivien Endemann · 36&rsquor; Justine Kielland · 47&rsquor; Lena Lattwein · 68&rsquor; Lynn Wilms · 90+3&rsquor;,1,0,Turbine Potsdam,Home,NA,990,0,0,0,4,6,2,9,19,14,0,0,0,41,4,11,26.7
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Turbine Potsdam,5-3-2,0,0.4,NA,0,0,Wolfsburg,4-3-3,4,2,Vivien Endemann · 36&rsquor; Justine Kielland · 47&rsquor; Lena Lattwein · 68&rsquor; Lynn Wilms · 90+3&rsquor;,1,0,Wolfsburg,Away,NA,990,1,0,0,6,4,1,35,17,5,0,0,0,62,11,4,73.3
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,3,3,Nicole Anyomi · 54&rsquor; Nicole Anyomi · 57&rsquor; Lisanne Gräwe · 63&rsquor; Tanja Pawollek · 74&rsquor;,5,1,Hoffenheim,4-4-2,1,2,Selina Cerci · 71&rsquor;,3,0,Eintracht Frankfurt,Home,NA,962,4,1,1,12,17,3,15,5,21,0,0,0,43,1,16,5.9
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,3,3,Nicole Anyomi · 54&rsquor; Nicole Anyomi · 57&rsquor; Lisanne Gräwe · 63&rsquor; Tanja Pawollek · 74&rsquor;,5,1,Hoffenheim,4-4-2,1,2,Selina Cerci · 71&rsquor;,3,0,Hoffenheim,Away,NA,990,3,0,0,20,12,0,13,12,7,0,0,0,35,16,1,94.1
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Werder Bremen,3-5-2,1,0.7,Verena Wieder · 75&rsquor;,2,0,Köln,4-4-2,2,1.3,Nicole Billa · 28&rsquor; Anna Gerhardt · 88&rsquor;,2,0,Werder Bremen,Home,NA,990,2,0,0,9,9,2,15,11,14,0,0,0,47,10,8,55.6
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Werder Bremen,3-5-2,1,0.7,Verena Wieder · 75&rsquor;,2,0,Köln,4-4-2,2,1.3,Nicole Billa · 28&rsquor; Anna Gerhardt · 88&rsquor;,2,0,Köln,Away,NA,990,2,0,0,9,9,2,17,22,17,0,0,0,52,8,10,44.4
Frauen-Bundesliga,2025-05-05,Frauen-Bundesliga (Matchweek 21),Carl-Zeiss Jena,3-4-3,0,0.6,NA,0,0,Bayern Munich,4-2-3-1,1,1.9,Michelle Ulbrich · 88&rsquor;,0,0,Carl-Zeiss Jena,Home,NA,990,0,0,0,11,9,3,5,9,11,0,0,0,41,10,8,55.6
Frauen-Bundesliga,2025-05-05,Frauen-Bundesliga (Matchweek 21),Carl-Zeiss Jena,3-4-3,0,0.6,NA,0,0,Bayern Munich,4-2-3-1,1,1.9,Michelle Ulbrich · 88&rsquor;,0,0,Bayern Munich,Away,NA,990,0,0,0,9,11,4,20,3,11,0,0,0,50,8,11,42.1
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Köln,4-4-2,4,3.5,Silia Plöchinger (OG) · 23&rsquor; Taylor Ziemer · 40&rsquor; Nicole Billa · 62&rsquor; Taylor Ziemer · 79&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.4,NA,2,0,Köln,Home,NA,990,1,0,0,5,12,3,41,14,10,1,0,0,46,11,4,73.3
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Köln,4-4-2,4,3.5,Silia Plöchinger (OG) · 23&rsquor; Taylor Ziemer · 40&rsquor; Nicole Billa · 62&rsquor; Taylor Ziemer · 79&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.4,NA,2,0,Turbine Potsdam,Away,NA,990,2,0,0,12,5,1,10,12,12,0,1,1,34,4,11,26.7
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-4-2,4,2.2,Selina Cerci · 7&rsquor; Selina Cerci · 14&rsquor; Selina Cerci · 45+3&rsquor; Ereleta Memeti · 77&rsquor;,1,0,Carl-Zeiss Jena,3-4-1-2,0,0.4,NA,0,0,Hoffenheim,Home,NA,990,1,0,0,11,9,5,22,3,15,0,0,0,46,8,6,57.1
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-4-2,4,2.2,Selina Cerci · 7&rsquor; Selina Cerci · 14&rsquor; Selina Cerci · 45+3&rsquor; Ereleta Memeti · 77&rsquor;,1,0,Carl-Zeiss Jena,3-4-1-2,0,0.4,NA,0,0,Carl-Zeiss Jena,Away,NA,990,0,0,0,9,9,1,13,6,15,0,0,0,36,6,8,42.9
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),RB Leipzig,3-4-3,0,0.7,NA,0,0,Eintracht Frankfurt,4-3-1-2,2,2.1,Géraldine Reuteler · 20&rsquor; Nicole Anyomi · 37&rsquor;,0,0,RB Leipzig,Home,NA,990,0,0,0,11,7,0,6,11,8,0,0,0,37,2,5,28.6
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),RB Leipzig,3-4-3,0,0.7,NA,0,0,Eintracht Frankfurt,4-3-1-2,2,2.1,Géraldine Reuteler · 20&rsquor; Nicole Anyomi · 37&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,0,0,0,7,9,5,10,19,14,0,0,0,60,5,2,71.4
