League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Eintracht Frankfurt,4-3-1-2,8,4.5,Laura Freigang · 21&rsquor; Laura Freigang · 30&rsquor; Géraldine Reuteler · 40&rsquor; Pia-Sophie Wolter · 64&rsquor; Laura Freigang · 66&rsquor; Sara Doorsoun (P) · 69&rsquor; Elisa Senß · 75&rsquor; Géraldine Reuteler · 90&rsquor;,2,0,Köln,4-3-3,0,0.6,NA,2,0,Eintracht Frankfurt,Home,NA,990,677,41,194,313,179,30,676,11,5,45.5,6,54.5,455,1678,812,18,13,9,18,20,433,62
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Eintracht Frankfurt,4-3-1-2,8,4.5,Laura Freigang · 21&rsquor; Laura Freigang · 30&rsquor; Géraldine Reuteler · 40&rsquor; Pia-Sophie Wolter · 64&rsquor; Laura Freigang · 66&rsquor; Sara Doorsoun (P) · 69&rsquor; Elisa Senß · 75&rsquor; Géraldine Reuteler · 90&rsquor;,2,0,Köln,4-3-3,0,0.6,NA,2,0,Köln,Away,NA,990,566,96,302,203,65,6,566,9,6,66.7,3,33.3,309,1555,735,12,14,1,19,23,312,20
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Bayer Leverkusen,4-4-2,3,2.8,Kristin Kögel · 4&rsquor; Cornelia Kramer · 13&rsquor; Lilla Turányi · 62&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.3,NA,2,0,Bayer Leverkusen,Home,NA,990,781,58,263,332,190,35,781,5,1,20,4,80,302,2110,1043,27,8,4,12,10,563,65
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Bayer Leverkusen,4-4-2,3,2.8,Kristin Kögel · 4&rsquor; Cornelia Kramer · 13&rsquor; Lilla Turányi · 62&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.3,NA,2,0,Turbine Potsdam,Away,NA,990,412,91,225,135,59,4,412,13,4,30.8,9,69.2,138,751,286,5,4,1,11,9,179,14
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,0,0,Werder Bremen,3-4-1-2,1,0.6,Lara Schmidt · 19&rsquor;,2,0,Carl-Zeiss Jena,Home,NA,990,514,62,248,198,75,10,514,11,4,36.4,6,54.5,264,1258,589,10,11,5,23,5,256,19
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,0,0,Werder Bremen,3-4-1-2,1,0.6,Lara Schmidt · 19&rsquor;,2,0,Werder Bremen,Away,NA,990,577,57,175,253,153,14,577,15,11,73.3,4,26.7,229,981,375,10,5,4,23,13,318,38
Frauen-Bundesliga,2024-11-11,Frauen-Bundesliga (Matchweek 9),Essen,4-2-3-1,0,1.8,NA,2,0,RB Leipzig,3-4-3,0,1.1,NA,3,0,Essen,Home,NA,990,581,53,198,244,148,33,581,33,16,48.5,17,51.5,348,1674,773,15,13,8,22,2,339,44
Frauen-Bundesliga,2024-11-11,Frauen-Bundesliga (Matchweek 9),Essen,4-2-3-1,0,1.8,NA,2,0,RB Leipzig,3-4-3,0,1.1,NA,3,0,RB Leipzig,Away,NA,990,552,76,233,260,70,8,552,29,17,58.6,12,41.4,280,1657,869,19,9,4,14,13,322,30
Frauen-Bundesliga,2024-11-15,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,1,1.6,Tessa Blumenberg · 78&rsquor;,3,0,Essen,4-2-3-1,0,1.1,NA,0,0,Freiburg,Home,NA,990,742,75,286,305,158,18,742,32,10,31.3,22,68.8,283,1246,738,17,7,4,28,19,416,44
Frauen-Bundesliga,2024-11-15,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,1,1.6,Tessa Blumenberg · 78&rsquor;,3,0,Essen,4-2-3-1,0,1.1,NA,0,0,Essen,Away,NA,990,552,65,215,224,119,16,552,22,8,36.4,14,63.6,222,1154,673,11,5,3,34,16,230,24
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Wolfsburg,3-4-3,3,3.1,Lena Lattwein (P) · 27&rsquor; Lynn Wilms (P) · 33&rsquor; Lineth Beerensteyn · 88&rsquor;,0,0,Turbine Potsdam,5-3-2,1,0.2,Lina Vianden · 70&rsquor;,2,0,Wolfsburg,Home,NA,990,738,34,175,322,244,34,736,17,7,41.2,10,58.8,385,2268,1331,31,16,8,20,14,505,61
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Wolfsburg,3-4-3,3,3.1,Lena Lattwein (P) · 27&rsquor; Lynn Wilms (P) · 33&rsquor; Lineth Beerensteyn · 88&rsquor;,0,0,Turbine Potsdam,5-3-2,1,0.2,Lina Vianden · 70&rsquor;,2,0,Turbine Potsdam,Away,NA,990,413,109,247,119,51,5,413,13,4,30.8,9,69.2,147,787,431,7,1,0,15,5,153,15
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Hoffenheim,4-3-3,0,0.5,NA,0,0,Eintracht Frankfurt,4-3-1-2,1,1.2,Sara Doorsoun (P) · 52&rsquor;,2,0,Hoffenheim,Home,NA,990,571,68,283,187,105,19,571,20,9,45,11,55,251,1484,615,10,10,4,21,14,335,26
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Hoffenheim,4-3-3,0,0.5,NA,0,0,Eintracht Frankfurt,4-3-1-2,1,1.2,Sara Doorsoun (P) · 52&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,695,55,211,352,140,17,694,18,7,38.9,11,61.1,424,2533,1226,24,16,5,15,4,458,37
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),Bayern Munich,4-2-3-1,5,2.7,Glódís Perla Viggósdóttir · 19&rsquor; Klara Bühl · 29&rsquor; Lea Schüller · 80&rsquor; Jovana Damnjanović · 82&rsquor; Lea Schüller · 90+4&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,2,0,Bayern Munich,Home,NA,990,829,28,169,401,263,51,829,19,10,52.6,9,47.4,250,1151,557,14,12,5,23,6,610,58
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),Bayern Munich,4-2-3-1,5,2.7,Glódís Perla Viggósdóttir · 19&rsquor; Klara Bühl · 29&rsquor; Lea Schüller · 80&rsquor; Jovana Damnjanović · 82&rsquor; Lea Schüller · 90+4&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,2,0,Carl-Zeiss Jena,Away,NA,990,415,108,270,121,25,8,415,16,9,56.3,7,43.8,145,736,290,4,2,2,20,9,210,6
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),RB Leipzig,3-4-3,0,0.3,NA,1,0,Bayer Leverkusen,4-4-2,1,1.1,Kristin Kögel · 81&rsquor;,4,0,RB Leipzig,Home,NA,990,657,100,319,254,92,8,657,24,13,54.2,11,45.8,409,2049,978,15,12,2,21,13,422,33
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),RB Leipzig,3-4-3,0,0.3,NA,1,0,Bayer Leverkusen,4-4-2,1,1.1,Kristin Kögel · 81&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,565,44,192,253,132,22,565,16,9,56.3,7,43.8,228,1307,666,9,11,0,14,8,327,36
Frauen-Bundesliga,2024-11-18,Frauen-Bundesliga (Matchweek 10),Köln,3-4-3,1,0.6,Vanessa Leimenstoll · 90+1&rsquor;,1,0,Werder Bremen,4-2-3-1,4,2.2,Michelle Ulbrich · 12&rsquor; Lara Schmidt · 54&rsquor; Emőke Pápai · 82&rsquor; Amira Arfaoui · 86&rsquor;,1,0,Köln,Home,NA,990,622,57,241,311,72,5,622,17,3,17.6,14,82.4,301,1461,567,10,5,0,32,8,377,35
Frauen-Bundesliga,2024-11-18,Frauen-Bundesliga (Matchweek 10),Köln,3-4-3,1,0.6,Vanessa Leimenstoll · 90+1&rsquor;,1,0,Werder Bremen,4-2-3-1,4,2.2,Michelle Ulbrich · 12&rsquor; Lara Schmidt · 54&rsquor; Emőke Pápai · 82&rsquor; Amira Arfaoui · 86&rsquor;,1,0,Werder Bremen,Away,NA,990,583,53,200,258,132,20,583,24,7,29.2,17,70.8,226,813,393,10,4,2,23,9,332,40
Frauen-Bundesliga,2024-12-06,Frauen-Bundesliga (Matchweek 11),Bayer Leverkusen,4-4-2,1,1.2,Cornelia Kramer · 47&rsquor;,2,0,Wolfsburg,3-4-3,0,1.2,NA,0,0,Bayer Leverkusen,Home,NA,990,482,104,232,160,95,18,482,9,1,11.1,8,88.9,206,1092,632,11,4,3,13,7,211,19
Frauen-Bundesliga,2024-12-06,Frauen-Bundesliga (Matchweek 11),Bayer Leverkusen,4-4-2,1,1.2,Cornelia Kramer · 47&rsquor;,2,0,Wolfsburg,3-4-3,0,1.2,NA,0,0,Wolfsburg,Away,NA,990,661,60,188,294,180,31,661,19,7,36.8,12,63.2,267,1496,729,14,9,6,16,15,395,46
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Turbine Potsdam,5-3-2,0,0.2,NA,4,0,Köln,4-3-3,1,2.6,Alena Bienz · 60&rsquor;,2,0,Turbine Potsdam,Home,NA,990,415,86,224,135,58,6,415,5,2,40,3,60,152,488,278,4,1,0,19,9,172,15
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Turbine Potsdam,5-3-2,0,0.2,NA,4,0,Köln,4-3-3,1,2.6,Alena Bienz · 60&rsquor;,2,0,Köln,Away,NA,990,609,35,151,262,201,30,609,20,9,45,11,55,334,1733,734,20,11,8,17,13,364,50
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Essen,4-2-3-1,0,0.5,NA,2,0,Bayern Munich,4-2-3-1,2,2.7,Pernille Harder · 30&rsquor; Georgia Stanway · 90+3&rsquor;,4,0,Essen,Home,NA,990,443,73,203,143,102,9,443,12,4,33.3,8,66.7,224,947,392,6,7,1,22,12,195,13
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Essen,4-2-3-1,0,0.5,NA,2,0,Bayern Munich,4-2-3-1,2,2.7,Pernille Harder · 30&rsquor; Georgia Stanway · 90+3&rsquor;,4,0,Bayern Munich,Away,NA,990,668,46,208,326,140,32,668,10,4,40,6,60,344,1730,873,19,13,8,23,15,436,33
Frauen-Bundesliga,2024-12-08,Frauen-Bundesliga (Matchweek 11),Werder Bremen,3-4-1-2,0,1.2,NA,2,0,Freiburg,4-2-3-1,3,1.4,Shekiera Martinez · 20&rsquor; Shekiera Martinez · 29&rsquor; Greta Stegemann · 52&rsquor;,1,0,Werder Bremen,Home,NA,990,506,53,190,199,126,16,505,11,4,36.4,6,54.5,246,1214,515,6,11,2,20,11,231,30
Frauen-Bundesliga,2024-12-08,Frauen-Bundesliga (Matchweek 11),Werder Bremen,3-4-1-2,0,1.2,NA,2,0,Freiburg,4-2-3-1,3,1.4,Shekiera Martinez · 20&rsquor; Shekiera Martinez · 29&rsquor; Greta Stegemann · 52&rsquor;,1,0,Freiburg,Away,NA,990,585,69,227,261,103,15,585,19,9,47.4,10,52.6,328,1625,694,6,4,3,21,14,329,37
Frauen-Bundesliga,2024-12-09,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-1-2,3,2.6,Nicole Anyomi · 7&rsquor; Tanja Pawollek · 63&rsquor; Carlotta Wamser · 88&rsquor;,1,0,RB Leipzig,3-4-3,0,0.2,NA,1,0,Eintracht Frankfurt,Home,NA,990,681,34,169,342,173,36,681,32,15,46.9,17,53.1,415,2135,1011,20,12,14,19,6,449,41
Frauen-Bundesliga,2024-12-09,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-1-2,3,2.6,Nicole Anyomi · 7&rsquor; Tanja Pawollek · 63&rsquor; Carlotta Wamser · 88&rsquor;,1,0,RB Leipzig,3-4-3,0,0.2,NA,1,0,RB Leipzig,Away,NA,990,537,87,300,197,43,3,537,13,5,38.5,8,61.5,256,1225,489,4,2,0,24,12,297,15
Frauen-Bundesliga,2024-12-13,Frauen-Bundesliga (Matchweek 12),Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-1-2,3,3,Carlotta Wamser · 68&rsquor; Remina Chiba · 86&rsquor; Laura Freigang · 89&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,449,82,243,161,48,2,449,21,9,42.9,12,57.1,226,1201,484,4,5,0,12,10,229,14
Frauen-Bundesliga,2024-12-13,Frauen-Bundesliga (Matchweek 12),Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-1-2,3,3,Carlotta Wamser · 68&rsquor; Remina Chiba · 86&rsquor; Laura Freigang · 89&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,809,22,116,487,210,27,809,21,10,47.6,11,52.4,462,2018,1034,21,20,9,20,8,589,62
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Bayer Leverkusen,4-4-2,2,1.5,Sofie Zdebel · 17&rsquor; Delice Boboy · 90+5&rsquor;,3,0,Freiburg,4-2-3-1,0,0.6,NA,2,0,Bayer Leverkusen,Home,NA,990,500,57,169,224,112,22,500,7,6,85.7,1,14.3,205,1344,673,13,7,4,13,19,253,23
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Bayer Leverkusen,4-4-2,2,1.5,Sofie Zdebel · 17&rsquor; Delice Boboy · 90+5&rsquor;,3,0,Freiburg,4-2-3-1,0,0.6,NA,2,0,Freiburg,Away,NA,990,542,73,224,212,107,12,542,13,6,46.2,7,53.8,145,1135,591,14,6,3,16,21,288,35
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Werder Bremen,4-2-3-1,1,0.5,Lara Schmidt · 8&rsquor;,0,0,Wolfsburg,4-4-2,3,3,Lineth Beerensteyn · 6&rsquor; Lineth Beerensteyn · 9&rsquor; Jule Brand · 55&rsquor;,3,0,Werder Bremen,Home,NA,990,511,56,192,217,113,13,511,22,7,31.8,15,68.2,262,1612,948,12,9,1,19,5,276,25
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Werder Bremen,4-2-3-1,1,0.5,Lara Schmidt · 8&rsquor;,0,0,Wolfsburg,4-4-2,3,3,Lineth Beerensteyn · 6&rsquor; Lineth Beerensteyn · 9&rsquor; Jule Brand · 55&rsquor;,3,0,Wolfsburg,Away,NA,990,720,82,323,275,129,26,720,20,9,45,11,55,444,2097,1139,29,12,10,17,9,486,46
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Bayern Munich,4-2-3-1,2,2.3,Carolin Simon · 29&rsquor; Carolin Simon · 51&rsquor;,1,0,Turbine Potsdam,5-4-1,0,0,NA,1,0,Bayern Munich,Home,NA,990,1062,14,121,626,320,28,1062,8,3,37.5,5,62.5,523,2058,1145,18,11,5,17,12,845,96
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Bayern Munich,4-2-3-1,2,2.3,Carolin Simon · 29&rsquor; Carolin Simon · 51&rsquor;,1,0,Turbine Potsdam,5-4-1,0,0,NA,1,0,Turbine Potsdam,Away,NA,990,353,75,211,119,26,2,353,4,0,0,4,100,126,614,239,4,3,0,22,9,115,2
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Hoffenheim,4-4-2,1,2.4,Selina Cerci · 21&rsquor;,0,0,Essen,4-2-3-1,0,0.7,NA,0,0,Hoffenheim,Home,NA,990,765,91,306,280,186,38,765,22,8,36.4,14,63.6,433,1887,944,17,13,9,20,6,487,44
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Hoffenheim,4-4-2,1,2.4,Selina Cerci · 21&rsquor;,0,0,Essen,4-2-3-1,0,0.7,NA,0,0,Essen,Away,NA,990,525,58,224,169,141,29,525,23,14,60.9,9,39.1,260,1536,800,16,7,8,17,22,269,31
Frauen-Bundesliga,2024-12-16,Frauen-Bundesliga (Matchweek 12),Köln,4-3-3,1,1.3,Taylor Ziemer · 83&rsquor;,0,0,RB Leipzig,3-4-3,3,1.5,Vanessa Fudalla · 4&rsquor; Marleen Schimmer · 46&rsquor; Giovanna Hoffmann · 72&rsquor;,5,0,Köln,Home,NA,990,582,42,184,284,117,19,582,15,7,46.7,8,53.3,246,1202,450,11,6,2,33,18,296,23
Frauen-Bundesliga,2024-12-16,Frauen-Bundesliga (Matchweek 12),Köln,4-3-3,1,1.3,Taylor Ziemer · 83&rsquor;,0,0,RB Leipzig,3-4-3,3,1.5,Vanessa Fudalla · 4&rsquor; Marleen Schimmer · 46&rsquor; Giovanna Hoffmann · 72&rsquor;,5,0,RB Leipzig,Away,NA,990,541,65,196,238,117,17,541,15,6,40,9,60,250,1431,628,11,8,2,24,15,262,24
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 1),Freiburg,4-2-3-1,1,0.2,Svenja Fölmli · 90+1&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,2.2,Selina Ostermeier · 56&rsquor; Kristin Kögel · 70&rsquor;,1,0,Freiburg,Home,NA,990,603,93,251,238,123,11,603,21,9,42.9,12,57.1,269,1292,683,16,10,3,20,17,336,29
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 1),Freiburg,4-2-3-1,1,0.2,Svenja Fölmli · 90+1&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,2.2,Selina Ostermeier · 56&rsquor; Kristin Kögel · 70&rsquor;,1,0,Bayer Leverkusen,Away,NA,990,501,45,163,197,146,37,501,13,7,53.8,6,46.2,289,1486,709,19,10,4,18,18,237,41
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 11),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,1,0,Hoffenheim,4-4-2,3,1.7,Marta Cazalla · 16&rsquor; Marta Cazalla · 42&rsquor; Melissa Kössler · 90+3&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,542,88,230,200,116,13,542,19,9,47.4,10,52.6,223,1243,566,8,4,2,19,19,298,22
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 11),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,1,0,Hoffenheim,4-4-2,3,1.7,Marta Cazalla · 16&rsquor; Marta Cazalla · 42&rsquor; Melissa Kössler · 90+3&rsquor;,1,0,Hoffenheim,Away,NA,990,659,63,235,286,143,27,659,19,13,68.4,5,26.3,360,1383,689,17,5,6,11,18,435,49
Frauen-Bundesliga,2025-01-31,Frauen-Bundesliga (Matchweek 13),Eintracht Frankfurt,4-3-1-2,3,2.4,Sara Doorsoun (P) · 24&rsquor; Nicole Anyomi · 36&rsquor; Géraldine Reuteler · 51&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,1.3,Karólína Lea Vilhjálmsdóttir · 34&rsquor; Katharina Piljić · 49&rsquor;,1,0,Eintracht Frankfurt,Home,NA,990,547,89,258,217,75,11,546,7,7,100,0,0,219,1017,516,8,7,3,13,20,312,21
Frauen-Bundesliga,2025-01-31,Frauen-Bundesliga (Matchweek 13),Eintracht Frankfurt,4-3-1-2,3,2.4,Sara Doorsoun (P) · 24&rsquor; Nicole Anyomi · 36&rsquor; Géraldine Reuteler · 51&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,1.3,Karólína Lea Vilhjálmsdóttir · 34&rsquor; Katharina Piljić · 49&rsquor;,1,0,Bayer Leverkusen,Away,NA,990,516,47,152,214,157,33,516,9,0,0,9,100,268,1426,714,14,10,2,17,9,272,40
Frauen-Bundesliga,2025-02-01,Frauen-Bundesliga (Matchweek 13),Turbine Potsdam,5-3-2,1,0.4,Bianca Schmidt · 42&rsquor;,1,0,Werder Bremen,3-4-3,4,1.7,Larissa Mühlhaus · 38&rsquor; Sophie Weidauer · 72&rsquor; Larissa Mühlhaus · 81&rsquor; Larissa Mühlhaus · 90&rsquor;,1,0,Turbine Potsdam,Home,NA,990,443,80,248,146,55,6,443,10,4,40,6,60,180,1010,499,5,4,1,20,14,215,14
Frauen-Bundesliga,2025-02-01,Frauen-Bundesliga (Matchweek 13),Turbine Potsdam,5-3-2,1,0.4,Bianca Schmidt · 42&rsquor;,1,0,Werder Bremen,3-4-3,4,1.7,Larissa Mühlhaus · 38&rsquor; Sophie Weidauer · 72&rsquor; Larissa Mühlhaus · 81&rsquor; Larissa Mühlhaus · 90&rsquor;,1,0,Werder Bremen,Away,NA,990,597,27,125,303,175,40,597,17,11,64.7,6,35.3,326,1947,1096,23,5,2,16,13,337,45
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),Freiburg,4-2-3-1,0,1.4,NA,1,0,Hoffenheim,4-4-2,3,1.9,Jill Janssens · 15&rsquor; Jill Janssens · 56&rsquor; Selina Cerci · 82&rsquor;,1,0,Freiburg,Home,NA,990,604,71,255,239,115,14,604,9,4,44.4,5,55.6,355,1508,567,10,7,3,29,19,309,29
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),Freiburg,4-2-3-1,0,1.4,NA,1,0,Hoffenheim,4-4-2,3,1.9,Jill Janssens · 15&rsquor; Jill Janssens · 56&rsquor; Selina Cerci · 82&rsquor;,1,0,Hoffenheim,Away,NA,990,696,73,249,320,135,23,696,19,11,57.9,8,42.1,335,1770,756,16,10,9,22,21,409,25
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),RB Leipzig,3-4-3,0,0.2,Lou-Ann Joly · 90+2&rsquor;,1,1,Bayern Munich,4-2-3-1,1,1.7,Magdalena Eriksson · 11&rsquor;,1,0,RB Leipzig,Home,NA,989,425,95,284,111,36,3,425,5,4,80,1,20,216,1021,444,8,4,0,12,11,213,13
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),RB Leipzig,3-4-3,0,0.2,Lou-Ann Joly · 90+2&rsquor;,1,1,Bayern Munich,4-2-3-1,1,1.7,Magdalena Eriksson · 11&rsquor;,1,0,Bayern Munich,Away,NA,990,859,17,97,496,270,38,859,14,6,42.9,8,57.1,584,2394,1217,11,10,3,16,14,654,60
Frauen-Bundesliga,2025-02-03,Frauen-Bundesliga (Matchweek 13),Wolfsburg,5-3-2,3,2.9,Lineth Beerensteyn · 18&rsquor; Felicia Sophie Sträßer (OG) · 20&rsquor; Janina Minge · 66&rsquor;,0,0,Carl-Zeiss Jena,5-4-1,0,0.2,NA,0,0,Wolfsburg,Home,NA,990,806,39,142,404,266,33,806,32,14,43.8,18,56.3,472,2909,1567,26,27,4,22,3,589,67
Frauen-Bundesliga,2025-02-03,Frauen-Bundesliga (Matchweek 13),Wolfsburg,5-3-2,3,2.9,Lineth Beerensteyn · 18&rsquor; Felicia Sophie Sträßer (OG) · 20&rsquor; Janina Minge · 66&rsquor;,0,0,Carl-Zeiss Jena,5-4-1,0,0.2,NA,0,0,Carl-Zeiss Jena,Away,NA,990,448,100,282,123,44,7,448,4,2,50,2,50,262,1218,586,4,4,0,20,8,229,7
Frauen-Bundesliga,2025-02-07,Frauen-Bundesliga (Matchweek 14),Köln,4-3-3,0,0.8,NA,4,0,Wolfsburg,3-4-3,0,1.2,NA,2,0,Köln,Home,NA,990,454,85,239,159,59,6,454,7,2,28.6,5,71.4,182,889,353,4,5,0,14,7,211,11
Frauen-Bundesliga,2025-02-07,Frauen-Bundesliga (Matchweek 14),Köln,4-3-3,0,0.8,NA,4,0,Wolfsburg,3-4-3,0,1.2,NA,2,0,Wolfsburg,Away,NA,990,705,26,155,362,197,43,705,21,15,71.4,6,28.6,463,2356,1234,27,17,7,25,11,462,68
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Bayer Leverkusen,4-4-2,1,0.9,Delice Boboy · 68&rsquor;,2,0,Essen,4-2-3-1,1,0.3,Beke Sterner · 53&rsquor;,4,0,Bayer Leverkusen,Home,NA,990,540,56,198,217,133,22,540,12,11,91.7,1,8.3,281,1330,823,21,12,4,14,9,278,33
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Bayer Leverkusen,4-4-2,1,0.9,Delice Boboy · 68&rsquor;,2,0,Essen,4-2-3-1,1,0.3,Beke Sterner · 53&rsquor;,4,0,Essen,Away,NA,990,406,70,184,153,74,5,406,13,6,46.2,7,53.8,134,905,486,12,8,1,13,14,165,21
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Werder Bremen,3-4-3,1,0.7,Sophie Weidauer · 47&rsquor; Lina Hausicke · 59&rsquor;,1,1,RB Leipzig,3-4-3,4,0.6,Vanessa Fudalla · 7&rsquor; Emilía Ásgeirsdóttir · 56&rsquor; Vanessa Fudalla · 63&rsquor; Marleen Schimmer · 90+2&rsquor;,1,0,Werder Bremen,Home,NA,958,503,58,173,242,93,15,503,12,7,58.3,5,41.7,235,1049,595,8,8,4,18,8,273,27
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Werder Bremen,3-4-3,1,0.7,Sophie Weidauer · 47&rsquor; Lina Hausicke · 59&rsquor;,1,1,RB Leipzig,3-4-3,4,0.6,Vanessa Fudalla · 7&rsquor; Emilía Ásgeirsdóttir · 56&rsquor; Vanessa Fudalla · 63&rsquor; Marleen Schimmer · 90+2&rsquor;,1,0,RB Leipzig,Away,NA,990,589,58,200,306,94,15,589,17,8,47.1,9,52.9,277,1467,809,14,6,2,20,22,354,42
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Hoffenheim,4-2-3-1,1,0.8,Dominika Grabowska · 25&rsquor;,2,0,Bayern Munich,4-2-3-1,3,2.7,Klara Bühl · 34&rsquor; Alara Sehitler · 71&rsquor; Pernille Harder · 90&rsquor;,1,0,Hoffenheim,Home,NA,990,414,68,198,143,79,9,414,6,5,83.3,1,16.7,157,690,299,4,4,0,14,14,204,18
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Hoffenheim,4-2-3-1,1,0.8,Dominika Grabowska · 25&rsquor;,2,0,Bayern Munich,4-2-3-1,3,2.7,Klara Bühl · 34&rsquor; Alara Sehitler · 71&rsquor; Pernille Harder · 90&rsquor;,1,0,Bayern Munich,Away,NA,990,725,62,318,270,145,30,725,19,12,63.2,7,36.8,520,2276,953,21,11,2,16,10,503,41
